TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
830,8172,8172,8230,6768,9375,9807,10151,10327,6608,9807,10135,10631,10871
831,8516,8516,8851,6776,9399,9631,10111,10295,6816,9887,10279,10823,11023
832,8666,8666,8137,6720,9351,9767,10271,10303,6948,9679,10143,10623,10887
833,8443,8443,8835,6768,9391,9791,10095,10583,6848,9911,10271,10703,10823
834,8661,8661,8675,6720,9351,9751,9999,10215,6568,9695,10039,10375,10487
835,8884,8884,8920,6664,9263,9743,10151,10191,6712,9759,10023,10527,10663
836,8669,8669,8572,6660,9247,9471,10159,10167,6588,9639,9991,10495,10711
837,8054,8054,8173,6668,9423,9663,9951,10127,6768,9599,10079,10767,10911
838,8364,8364,8271,6696,9415,9679,10199,10367,6472,9559,9951,10623,11111
839,7993,7993,8279,6928,9343,9679,9967,10175,6920,9527,10127,10703,10903
840,8806,8806,8213,6660,9487,9743,10215,10239,6624,9783,10103,10575,10647
841,8116,8116,8216,6964,9351,9735,9975,10199,6856,9703,10015,10575,10823
842,8483,8483,8534,6824,9519,9751,10039,10255,6712,9687,10063,10415,10663
843,8546,8546,8691,6668,9383,9767,10023,10247,6616,9751,10039,10479,10695
844,8579,8579,8514,6800,9543,9743,10055,10263,6792,9839,10239,10663,10887
845,8616,8616,8708,6824,9575,9807,10263,10311,7036,9863,10199,10799,10943
846,7324,7324,8266,7184,9551,9823,10103,10247,7396,9855,10143,10599,10791
847,9429,9429,8549,7148,9559,9839,10135,10327,7024,10047,10375,10807,10991
848,8472,8472,8301,7156,9567,9863,10343,10359,7036,9623,9967,10719,11071
849,8484,8484,8548,7156,9527,9823,10055,10295,7212,9943,10255,10687,10919
850,8582,8582,8287,7164,9495,9727,10199,10223,7136,9791,10151,10543,10631
851,8617,8617,8707,7352,9471,9775,10215,10255,7496,9823,10175,10791,10935
852,8049,8049,8280,7176,9543,9799,10247,10479,7376,9735,10095,10615,10679
853,8673,8673,8282,7352,9559,9871,10263,10471,7120,9943,10311,10695,10903
854,7991,7991,8215,7212,9471,9887,10303,10375,7300,9759,10191,10679,10927
855,8310,8310,8417,7168,9671,9935,10359,10391,7204,9895,10247,10631,10759
856,7952,7952,8140,7188,9567,9751,10167,10471,7468,9759,10183,10671,10935
857,8904,8904,8606,7128,9719,9967,10263,10431,6992,10023,10383,10775,10999
858,8670,8670,8863,7176,9519,9935,10479,10695,7036,9783,10079,10567,11199
859,8388,8388,8505,7192,9671,9935,10255,10455,7032,9927,10247,10783,10975
860,8437,8437,8499,7144,9671,9967,10207,10431,7036,9959,10311,10831,10983
861,8735,8735,8232,6920,9695,9975,10415,10591,6948,9959,10423,10847,11191
862,7071,7071,7339,6992,9551,10063,10351,10583,7036,9879,10287,10735,10927
863,8894,8894,8628,7272,9567,10039,10511,10583,7412,10087,10423,10847,11031
864,8089,8089,8422,7204,9655,10007,10287,10471,7088,9975,10391,10855,11063
865,8652,8652,8500,7268,9727,10023,10535,10679,7248,9959,10423,10935,11023
866,8291,8291,8481,7428,9703,9967,10415,10463,7616,9831,10191,10791,11255
867,8444,8444,8062,7256,9687,9935,10191,10399,7340,9871,10295,10807,10999
868,8597,8597,8482,7248,9527,9999,10415,10463,7264,9935,10327,10807,11239
869,8055,8055,8557,7204,9575,9975,10247,10271,7164,10015,10327,10767,10887
870,8760,8760,8350,7196,9599,9839,10327,10535,7372,9959,10295,10759,10943
871,8147,8147,8319,7212,9783,10055,10463,10551,7308,9927,10263,10663,10735
872,8288,8288,8393,7176,9679,10023,10303,10503,7244,10015,10319,10655,10831
873,8304,8304,8259,7212,9647,9927,10207,10407,7160,10047,10431,10895,10975
874,8819,8819,8512,7260,9671,9927,10199,10447,7376,9983,10407,10815,11047
875,7896,7896,8272,7256,9567,9863,10151,10391,7252,9911,10247,10655,10807
876,8546,8546,8321,7276,9607,9927,10367,10399,7476,9999,10327,10663,10799
877,8351,8351,8306,7524,9615,9887,10159,10183,7404,9767,10183,10383,10511
878,8308,8308,8634,7332,9639,9879,10167,10383,7124,9767,10095,10399,10719
879,8568,8568,7987,7344,9687,9919,10183,10199,7480,9911,10255,10567,10703
880,7980,7980,8519,7484,9671,9911,10175,10415,7660,10015,10335,10815,10943
881,8260,8260,8056,7308,9703,9935,10375,10439,7356,9903,10359,10967,11095
882,8533,8533,8723,7284,9687,9943,10199,10391,7304,10119,10431,10887,11007
883,8694,8694,8667,7216,9663,9935,10399,10423,7460,9967,10327,10711,11135
884,8110,8110,8116,7220,9679,9879,10151,10319,7432,9895,10223,10663,10783
885,8246,8246,8261,7272,9703,9959,10191,10407,7336,10095,10423,10903,11031
886,8429,8429,8474,7244,9703,9951,10439,10463,7516,9887,10343,11151,11311
887,8318,8318,7967,7268,9703,9975,10343,10399,7460,9943,10319,10847,10983
888,8535,8535,8818,7232,9727,9983,10255,10479,7408,10087,10431,10855,11127
889,8746,8746,8642,7176,9663,9887,10407,10599,7092,9839,10311,10943,11287
890,8220,8220,8197,7176,9623,9895,10183,10431,7188,9783,10063,10367,10511
891,8242,8242,8218,7200,9663,9895,10175,10327,7132,9919,10143,10591,10711
892,8808,8808,8789,7180,9591,9911,10335,10559,7208,9927,10359,10727,10879
893,8373,8373,8603,7156,9663,9879,10311,10351,7244,10063,10367,10735,10967
894,8811,8811,8442,7104,9639,9855,10351,10383,7172,10039,10399,10831,11087
895,7822,7822,8502,7160,9599,9919,10143,10359,7296,9799,10111,10559,10871
896,8440,8440,7802,7172,9719,9983,10167,10391,7260,9975,10327,10791,11015
897,8194,8194,8511,7240,9591,9855,10383,10423,7468,9695,10031,10511,11119
898,8412,8412,8118,7228,9719,9919,10303,10343,7372,10031,10367,10679,10815
899,8265,8265,8159,7180,9735,9927,10167,10343,7132,10047,10367,10759,10911
900,8600,8600,8657,7312,9719,10119,10351,10391,7316,9887,10199,10631,10679
901,8765,8765,8752,7420,9671,9863,10311,10351,7636,10047,10327,10799,10959
902,8370,8370,8626,7260,9695,9919,10151,10359,7296,10087,10407,10903,11047
903,7600,7600,8071,7448,9783,9935,10375,10599,995,9935,10487,10871,11231
904,1999,1999,1879,123,145,208,222,223,138,145,177,1145,1145
905,0,0,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0,0,0,0,0,0,0
925,5133,5133,0,50,710,880,953,976,0,0,0,0,0
926,7223,7223,0,987,1420,1706,1882,1979,0,0,0,0,0
927,5380,5380,0,1997,2351,2811,2901,2923,0,0,0,0,0
928,7470,7470,0,2916,3401,3603,3813,3847,0,0,0,0,0
929,2639,2639,10111,3828,4037,4091,4271,4363,4188,4787,4887,5015,5035
930,2368,2368,21275,5552,5691,5783,5879,5891,5036,5511,5731,5931,6023
931,8260,8260,8420,5700,6255,6503,6723,6751,6040,6483,6755,6983,7031
932,7678,7678,8114,6624,7171,7407,7679,7707,7036,7523,7799,7983,8023
933,8169,8169,8051,7604,8127,8351,8535,8663,8040,8559,8791,8983,9031
934,7722,7722,7765,8472,9079,9271,9463,9623,9032,9567,9799,9975,10031
935,8271,8271,7994,9328,9847,10055,10287,10319,10016,10527,10759,10975,11023
936,7471,7471,7962,9624,10615,10847,11135,11183,9544,11119,11479,11919,11991
937,8207,8207,7977,9320,10871,11247,11527,11631,9344,11087,11423,11703,11935
938,7904,7904,7926,7780,10615,11071,11567,11623,7540,10695,11071,11343,11455
939,7268,7268,7775,7888,10543,10999,11135,11343,8036,9951,11231,11839,11951
940,8389,8389,7716,8116,9135,9351,11295,11495,8084,9495,9807,10479,12119
941,7504,7504,7747,8124,9343,9615,10023,10135,8368,9471,9927,10439,10703
942,7921,7921,7898,8164,9191,9623,10151,10359,8912,9719,10007,10471,10719
943,7652,7652,7487,8664,9367,9655,10119,10159,8472,9623,10047,10591,10855
944,7816,7816,8071,8464,9439,9679,10111,10159,8696,9671,9999,10295,10375
945,7741,7741,7631,8464,9439,9743,10199,10231,8232,9727,10247,10783,10903
946,7965,7965,7683,8568,9431,9759,10271,10487,8576,9687,10095,10847,11079
947,7697,7697,8021,8432,9431,9687,10007,10215,8848,9759,10079,10479,10695
948,7761,7761,7858,8432,9495,9759,10023,10263,8568,9671,10175,10575,10719
949,8080,8080,8011,8720,9431,9655,10191,10279,8784,9687,10159,10847,10903
950,7868,7868,7555,8640,9383,9719,10143,10335,8704,9591,10271,10663,11111
951,7781,7781,8254,8664,9399,9687,9975,10207,8608,9679,10015,10639,10871
952,8384,8384,7498,8648,9383,9663,10111,10175,8616,9727,10199,10535,10703
953,7626,7626,8270,8640,9383,9663,9943,10119,8808,9687,10023,10319,10407
954,7948,7948,7973,8616,9311,9631,10055,10311,8552,9519,9903,10271,10487
955,7513,7513,7797,8600,9143,9671,10095,10119,8504,9599,10167,10711,10943
956,7998,7998,7714,8552,9311,9551,10111,10367,8440,9519,9855,10487,10719
957,8186,8186,7905,8528,9319,9567,9847,10063,8688,9599,9863,10327,10535
958,7440,7440,7458,8440,9327,9655,9903,9927,8184,9471,9879,10631,10871
959,8066,8066,7979,8616,9407,9695,9951,10135,8448,9607,10063,10583,10791
960,7927,7927,7831,8704,9399,9639,9935,10047,8728,9679,9943,10351,10399
961,7273,7273,7796,8712,9399,9703,9951,10183,8552,9887,10167,10687,10943
962,7867,7867,7655,8632,9447,9735,10167,10223,8800,9919,10223,10655,10903
963,7742,7742,7885,8504,9463,9759,10023,10239,8352,9639,10031,10679,10919
964,7862,7862,7971,8672,9455,9679,10207,10271,8640,9775,10063,10511,10687
965,8145,8145,7808,8760,9447,9647,10207,10231,8864,9711,9983,10295,10463
966,8032,8032,8278,8688,9431,9711,10135,10167,8568,9623,9935,10295,10343
967,7675,7675,7685,8624,9383,9695,10039,10151,8616,9719,10191,10687,10967
968,7835,7835,7906,8624,9375,9679,10191,10215,8608,9575,9975,10695,10823
969,7983,7983,7722,8600,9391,9655,10143,10351,8688,9687,10039,10575,10719
970,7777,7777,8131,8544,9415,9639,9879,10063,8656,9679,10095,10615,10735
971,6157,6157,7855,8800,9431,9759,10199,10311,8952,9663,9887,10247,10375
972,6356,6356,7592,8992,9791,10095,10543,10743,8472,9471,9959,10599,10799
973,8416,8416,7914,8736,9743,10151,10543,10783,8752,9799,10167,10655,10791
974,9796,9796,7825,8648,9519,10055,10551,10639,8528,9639,9975,10343,10615
975,8166,8166,7571,8680,9439,9767,10143,10319,8608,9663,9943,10399,10631
976,7974,7974,7983,8760,9487,9695,10015,10167,8784,9679,10031,10487,10527
977,8261,8261,7825,8752,9455,9823,10087,10223,8864,9759,10095,10719,10983
978,7878,7878,8012,8704,9415,9703,10247,10455,8592,9759,10279,10951,11191
979,7707,7707,7847,8712,9407,9703,10215,10247,8912,9647,9991,10671,10703
980,6542,6542,6578,8584,9455,9703,10295,10335,8712,9639,10055,10551,10831
981,7013,7013,7210,8672,9247,9527,10231,10487,8920,9631,9863,10151,10423
982,8249,8249,7748,8912,9311,9671,9935,10031,8952,9735,10007,10471,10511
983,7585,7585,7959,8680,9655,9911,10335,10359,8744,9903,10271,10767,11007
984,7872,7872,8037,9024,9527,9983,10351,10487,8968,9863,10127,10615,10823
985,8049,8049,7887,8848,9591,9815,10359,10415,9184,9927,10183,10583,10647
986,8018,8018,8038,8944,9575,9919,10127,10343,8904,10007,10367,10871,11039
987,7887,7887,7961,8880,9575,9823,10327,10559,8944,9831,10495,11015,11263
988,7570,7570,7811,8832,9567,10031,10359,10583,9040,9991,10375,11039,11295
989,8105,8105,7867,8672,9623,9943,10327,10359,8712,10023,10383,10919,11063
990,7622,7622,7338,8648,9495,9807,10335,10391,9032,9823,10135,10599,10855
991,7349,7349,7765,8688,9447,9719,10215,10439,8824,9727,9991,10407,10479
992,6944,6944,7568,8768,9495,9951,10279,10487,9032,9799,10223,10975,11015
993,6534,6534,7841,8840,9607,9879,10727,10935,8688,9663,10079,10799,11239
994,6023,6023,7521,8944,9759,10127,11111,11247,8704,9847,10143,10831,10847
995,8900,8900,7851,9104,9895,10191,11087,11255,8888,9927,10223,10695,10919
996,9003,9003,7897,8976,9735,10183,11063,11247,8984,9935,10287,10807,10831
997,7642,7642,7848,9048,9679,9951,11055,11199,9048,9767,10023,10919,11119
998,7467,7467,7636,9016,9711,10183,10935,11103,8872,9943,10231,10631,10671
999,6885,6885,7645,9336,9839,10071,11223,11407,8848,10007,10359,10935,10967
1000,4647,4647,6528,9096,10071,10303,11407,11527,9104,9807,10303,11207,11247
1001,9051,9051,9023,8984,10279,10775,11559,11719,8864,9943,10215,11111,11231
1002,8357,8357,7568,9008,10151,10455,11543,11639,9016,9879,10143,10783,10839
1003,7347,7347,7861,9000,9991,10503,11711,11831,8968,9799,10143,10599,11079
1004,6792,6792,7799,9024,9863,10191,11703,11975,9032,9847,10111,10463,10599
1005,6460,6460,7665,9024,9871,10647,12247,12439,8840,9847,10111,10855,10887
1006,9969,9969,8744,8768,9623,10495,12215,12431,8936,9823,10311,10807,11111
1007,8371,8371,7925,8928,9671,11415,12111,12255,8952,9855,10111,10583,10711
1008,7897,7897,7656,8968,9943,11063,11647,11863,8936,9855,10167,10463,10591
1009,6269,6269,7753,8992,9823,10951,11575,11671,9008,9647,9895,10191,10431
1010,8133,8133,7852,9192,9799,10831,11199,11759,8776,9663,10087,10863,10903
1011,9950,9950,7844,8728,9895,10975,11431,11575,8576,9735,10143,10655,11127
1012,7798,7798,7819,8800,9655,10159,11791,12023,8824,9839,10247,10663,10703
1013,7167,7167,7820,8856,9695,10207,11775,12079,8896,9679,10007,10487,10727
1014,6994,6994,7752,8912,9903,10127,11935,12215,8672,9663,9951,10311,10503
1015,7165,7165,7709,9160,9967,10247,11839,11935,8744,10047,10527,10879,11031
1016,8747,8747,8056,8968,9775,10407,12079,12143,8784,9679,10119,11055,11303
1017,8492,8492,8200,8904,9703,11503,12119,12151,9032,9919,10311,10775,11103
1018,7113,7113,7566,8920,9783,10895,12191,12287,8744,9695,10127,10559,10783
1019,6232,6232,7618,9048,9727,10831,12047,12143,8736,9663,9903,10367,10591
1020,6207,6207,7818,9248,10087,10839,12103,12295,8952,9831,10151,10839,10879
1021,8283,8283,7966,9368,10303,11239,12143,12503,9120,9783,10167,11191,11375
1022,7881,7881,7891,8960,10239,10847,12255,12471,8952,9991,10391,11127,11375
1023,7578,7578,7686,9256,10231,11135,12743,12935,9160,9839,10103,10671,11127
1024,7662,7662,8073,9176,10023,11343,12615,12671,9112,9887,10287,10919,10967
1025,7698,7698,8047,9176,9823,11679,12623,12815,8864,9831,10239,10911,11191
1026,6639,6639,8399,9008,10343,12111,12407,12567,8864,9871,10199,10671,11047
1027,8308,8308,7913,9048,10151,11823,12743,12959,9032,9895,10191,10631,10751
1028,9378,9378,7938,9120,9951,11919,12767,13031,8808,9791,10127,10399,10455
1029,9110,9110,8066,8752,9879,11959,12447,12575,8544,10007,10383,10871,10975
1030,8124,8124,7941,8736,9551,11767,12631,12751,8560,9503,9991,10927,11167
1031,7780,7780,7968,8856,9527,11863,12319,12815,8784,9695,10143,10655,11135
1032,7050,7050,7926,8824,9767,11687,12671,12823,9032,9815,10135,10495,10663
1033,5770,5770,7507,9360,10151,12047,12903,12991,8864,9879,10271,10967,11007
1034,9170,9170,7678,9392,10135,11887,12255,12311,8944,9815,10087,10583,11047
1035,8514,8514,8008,9192,10039,11815,12215,12407,8704,9839,10255,10543,10751
1036,7951,7951,7678,9056,9823,11823,12287,12455,8928,9687,9975,10791,11023
1037,8323,8323,8066,8872,9863,11903,12311,12519,8752,9831,10351,11119,11295
1038,7344,7344,8212,9024,9919,11863,12567,12671,9040,9919,10295,10983,11239
1039,6001,6001,7962,9288,9991,11983,12695,13031,8904,9935,10295,10847,11039
1040,8353,8353,7222,9432,10071,12247,13175,13351,8736,9815,10255,11271,11511
1041,9249,9249,6759,9312,10119,12207,12951,13095,8880,10031,10487,11159,11415
1042,8095,8095,7646,9200,10151,11919,12895,13087,8776,10143,10591,10903,11279
1043,7739,7739,7646,9144,10159,11783,13119,13183,9040,10231,10631,11183,11431
1044,6439,6439,7966,9216,10175,12199,13119,13255,9040,9983,10447,11847,11871
1045,5921,5921,7971,9480,10199,12191,12783,12935,9256,10175,10743,11607,12087
1046,6896,6896,7945,9864,10599,12279,13463,13639,9072,10231,10623,11271,11383
1047,8729,8729,7711,9872,10487,12127,13535,13687,9336,10231,10591,11135,11391
1048,8337,8337,7720,9456,10311,12423,13567,13711,9328,10111,10439,10975,11167
1049,7220,7220,7726,9688,10351,12287,13271,13439,9128,10335,10775,11719,11983
1050,8027,8027,8143,9608,10367,12679,13119,13495,9160,10159,10791,11479,11703
1051,7163,7163,7964,9664,10423,12927,13279,13479,9224,10175,10631,11463,11543
1052,5398,5398,7866,9368,10511,13151,13807,14015,8928,10079,10551,11087,11247
1053,9287,9287,8185,9440,10383,13503,14087,14191,8912,9911,10327,11055,11191
1054,8370,8370,7607,9448,10167,13279,14183,14263,9072,10231,10567,10871,11023
1055,7529,7529,8073,9408,10127,13375,13655,13783,8880,10191,10727,11247,11487
1056,7451,7451,7649,9328,10247,13415,13935,14111,8896,9983,10519,11039,11247
1057,6354,6354,7983,9472,10087,13311,13959,14295,9152,9951,10399,10927,11095
1058,6292,6292,7907,9736,10303,13775,14615,14935,8944,10159,10423,10903,10935
1059,9145,9145,8015,9096,10247,13703,14807,15031,9072,9951,10319,10815,10935
1060,8418,8418,8105,9144,10207,13631,15055,15239,8752,10159,10575,11071,11319
1061,8437,8437,7791,9080,9895,13455,14743,15087,8944,10111,10559,10879,10951
1062,7199,7199,7516,8904,9983,13631,14943,15087,9024,9975,10407,11623,11671
1063,6732,6732,7943,9264,10295,13543,15247,15335,9032,10079,10447,11367,11615
1064,8070,8070,8116,9504,10295,13583,15295,15383,9080,10183,10623,11119,11455
1065,8697,8697,7940,9248,10007,13727,15519,15655,9320,10199,10527,11111,11167
1066,7801,7801,7922,9360,10031,13583,15279,15399,9264,10183,10487,10935,11103
1067,8270,8270,7752,9224,9967,13343,15815,16039,9456,10223,10463,10919,10991
1068,7199,7199,7802,9208,9983,13743,15943,16127,9072,10175,10679,11423,11479
1069,7267,7267,7866,9376,10191,13591,16319,16447,9128,10215,10695,11199,11447
1070,9399,9399,7782,9256,10231,13703,15559,15695,9392,10215,10511,10975,11047
1071,8657,8657,7580,9112,10287,13079,15615,15735,9184,10271,10775,11319,11535
1072,7578,7578,8202,9456,10023,13087,15167,15279,9152,10087,10719,11519,11567
1073,8513,8513,7517,9176,9951,13215,15335,15575,8960,10087,10455,11119,11223
1074,6614,6614,7604,9352,10103,13103,15271,15663,9072,10127,10447,11055,11103
1075,9410,9410,7811,9248,10439,13055,15335,15823,9344,10127,10423,10863,11111
1076,7925,7925,7872,9480,10311,12487,15407,15607,9544,10375,10687,10991,11031
1077,8553,8553,8000,9392,10231,12415,15447,15615,9352,10255,10559,11191,11399
1078,6464,6464,7518,9336,10079,12007,15335,15615,9296,10271,10751,11263,11439
1079,6724,6724,7709,9408,10215,12375,15983,16343,9616,10399,10735,11247,11279
1080,8709,8709,7608,9416,10199,12143,15911,16127,8992,10335,11039,11799,11847
1081,7674,7674,7633,9312,10479,12327,15887,16239,9056,10407,10943,11631,12039
1082,7148,7148,7718,9504,10191,12207,16095,16239,9456,10271,10551,10903,11191
1083,6480,6480,7260,9736,10431,15743,16007,16143,9616,10423,10663,11087,11167
1084,8826,8826,8290,9664,10383,13015,15751,15903,9360,10399,10735,11087,11191
1085,8115,8115,7744,9440,10271,12839,15967,16039,9424,10407,10831,11727,11975
1086,7617,7617,7466,9504,10247,12751,16095,16263,9352,10175,10719,11575,11815
1087,6377,6377,7353,9528,10319,12663,15351,15559,9544,10535,10919,11615,11871
1088,7450,7450,7993,9848,10599,12687,15703,15783,9536,10471,10751,11191,11399
1089,7603,7603,7410,9824,10439,12591,16239,16375,9616,10527,10775,11199,11423
1090,8066,8066,7826,9696,10207,13031,16223,16463,9616,10503,10775,11167,11319
1091,7092,7092,7989,9440,10319,13319,16199,16367,9152,10255,10639,11207,11335
1092,8960,8960,8177,9496,10087,13375,16247,16399,9608,10527,10943,11335,11455
1093,7923,7923,7883,9368,10319,13255,15895,16239,9328,10207,10535,11079,11207
1094,8116,8116,7353,9296,10231,13231,16207,16447,9648,10335,10583,10879,11087
1095,8822,8822,8195,9304,10319,13135,16039,16295,9176,10399,10671,11015,11079
1096,7742,7742,7708,9360,10279,12951,15639,15751,9200,10335,10727,11319,11527
1097,8666,8666,7887,9392,10303,14255,15639,15775,8992,10127,10623,11135,11335
1098,7321,7321,7799,9464,10047,12935,14351,14415,9040,10175,10959,11815,11855
1099,9220,9220,7729,9392,10207,12735,14647,14823,9472,10391,10727,11247,12103
1100,8207,8207,7978,9320,10207,12687,14631,14831,9320,10175,10767,11663,11863
1101,8511,8511,7305,9336,10183,13959,14487,14583,9032,10279,10839,11727,11783
1102,9603,9603,7211,9584,11791,13183,14319,14423,9712,10503,10791,11199,11479
1103,8833,8833,7667,9544,10895,11911,13719,13919,9488,10679,11063,11399,11511
1104,9109,9109,7655,9664,10399,12519,12991,13471,9840,10607,10863,11167,11399
1105,8567,8567,7609,9632,10311,10895,12767,13015,9616,10567,10879,11247,11455
1106,7359,7359,7590,9768,10415,10679,12343,12655,9792,10591,10863,11215,11327
1107,8084,8084,8358,9784,10503,10703,12759,12887,9408,10735,11191,11703,11823
1108,8313,8313,7834,9632,10367,11871,12391,12511,9608,10455,10807,11447,11479
1109,8941,8941,8129,9584,10271,10767,12087,12303,9600,10495,10791,11223,11447
1110,9705,9705,8376,9568,10423,10919,11663,11775,9424,10575,11087,11719,11959
1111,8186,8186,7512,9384,10271,10615,11271,11311,9600,10551,11191,11751,12063
1112,7612,7612,8257,9528,9951,10423,10847,11335,9376,10375,10711,11231,11351
1113,7822,7822,7796,9344,10023,10319,10911,11175,9408,10375,10719,11223,11431
1114,8799,8799,8049,9136,9879,10263,10775,10807,9128,10159,10519,10967,11207
1115,7667,7667,8075,9280,9831,10183,10807,11023,8888,10311,10735,11479,11711
1116,7581,7581,8004,9088,9743,10159,10975,11007,9104,10063,10695,11431,11463
1117,8086,8086,7861,9256,9879,10247,10743,10959,9176,10263,10607,11087,11231
1118,8236,8236,7910,9024,9975,10159,10463,10567,9136,10079,10495,10823,10975
1119,7582,7582,8163,9080,9983,10255,10711,10887,9424,10303,10599,11063,11095
1120,7997,7997,7421,9296,10039,10487,10759,11039,9392,10383,10759,11271,11519
1121,7412,7412,7685,9248,9887,10383,11191,11327,9464,10367,10743,11303,11583
1122,7869,7869,7786,9360,9911,10575,10847,11071,9504,10415,10695,11167,11367
1123,7941,7941,8096,9344,10119,10383,11087,11311,9280,10247,10775,11735,11943
1124,7963,7963,7712,9328,10055,10607,11143,11303,9248,10279,10847,11623,12063
1125,7347,7347,7786,9392,10143,10615,11143,11351,9512,10503,10807,11327,11447
1126,8346,8346,8332,9376,10135,10471,11183,11423,9320,10415,10743,11151,11383
1127,7831,7831,7787,9360,10095,10655,10927,11191,9520,10303,10791,11871,11911
1128,8157,8157,7810,9424,10135,10415,11207,11415,9288,10455,10951,11767,12119
1129,7699,7699,7822,9408,10191,10679,11175,11399,9336,10495,10863,11455,11679
1130,7801,7801,7965,9400,10199,10639,11175,11415,9336,10335,10791,11799,11967
1131,7480,7480,7467,9152,10167,10447,11319,11487,9688,10535,10863,11991,12247
1132,8187,8187,7732,9376,10143,10423,11191,11407,9448,10423,11087,11759,11815
1133,8157,8157,8182,9352,10135,10415,11151,11399,9656,10503,10847,11527,11743
1134,7547,7547,7847,9168,9991,10407,11143,11359,9152,10343,10839,11279,11495
1135,7780,7780,7615,9352,10151,10679,11191,11231,9168,10495,11095,11791,11839
1136,4208,4208,7762,9632,10391,10703,11199,11407,9480,10591,11039,11607,11855
1137,4112,4112,7724,10080,10911,11239,12135,12367,9312,10487,10943,11351,11455
1138,7646,7646,7637,10520,11111,11607,12503,12591,9632,10623,11031,11455,11535
1139,8039,8039,7791,10224,10855,11519,12287,12575,9392,10631,11311,11951,11999
1140,7333,7333,7483,10176,10999,11639,12535,12799,9464,10663,11151,11775,12207
1141,8504,8504,7697,10088,10943,11607,13031,13135,9728,10711,11119,11543,11703
1142,8167,8167,7839,9992,10879,11535,13007,13151,9480,10719,11159,11807,11855
1143,8338,8338,8193,9920,10703,11111,13007,13263,9528,10655,11127,11655,12087
1144,7039,7039,7852,9864,10823,11087,13199,13439,9792,10743,11223,11823,11879
1145,8039,8039,7867,9872,10943,11423,13367,13559,9552,10647,10999,12079,12319
1146,8677,8677,7713,9816,10807,11111,13191,13279,9584,10695,11119,11615,11711
1147,7989,7989,8022,9728,10567,11119,13543,13655,9304,10455,10975,11847,11903
1148,7377,7377,7631,9560,10471,11199,13335,13495,9272,10455,11247,11903,12159
1149,8023,8023,8065,9656,10703,11183,13303,13471,9464,10391,10687,11231,12143
1150,8834,8834,7567,9624,10551,11135,13383,13583,9136,10479,10871,11463,11703
1151,7884,7884,7383,9680,10359,11047,12463,13247,9392,10439,11119,11511,11599
1152,6747,6747,7581,9760,10487,10847,12631,12751,9696,10639,10935,11359,11591
1153,6669,6669,7932,9840,10519,11047,13303,13503,9328,10679,10983,11455,11711
1154,9075,9075,7920,9752,10503,11167,13287,13535,9336,10535,10943,11319,11407
1155,8175,8175,7540,9632,10415,11047,13479,13703,9568,10759,11271,11895,11959
1156,7504,7504,7835,9360,10519,11007,13591,13679,9096,10583,11191,11711,11935
1157,6176,6176,7638,9544,10535,10887,13519,13815,9376,10511,10975,11535,11759
1158,6283,6283,7718,9888,10935,11263,14119,14327,9480,10607,11063,11543,11647
1159,7628,7628,7791,10032,10959,11279,14367,14559,9840,10695,11095,11567,11823
1160,7072,7072,7658,10152,10807,11335,14359,14567,9272,10767,11183,11695,11871
1161,7337,7337,7299,10192,10671,11791,14543,14767,9576,10583,11111,11623,11743
1162,7130,7130,7315,9944,10791,11687,14463,14639,9384,10575,10863,11463,11495
1163,7004,7004,7158,10088,10975,11431,14671,14823,9624,10887,11335,11839,11879
1164,8479,8479,7609,10208,10863,11423,14983,15255,9864,10847,11287,12127,12399
1165,8645,8645,8119,9872,10815,11191,15047,15319,9624,10975,11303,11807,12151
1166,7175,7175,7765,9840,10575,11287,15399,15527,9824,10759,11175,11799,11967
1167,6764,6764,8167,9984,10791,11103,15535,15775,9400,10751,11287,12407,12495
