TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5442,5442,6736,21,584,863,1053,1127,803,1407,1701,2040,2113,
3,8560,8560,10121,1131,1570,1697,1957,1991,1127,1608,1809,2127,2437,
4,8217,8217,8498,1949,2473,2753,2939,2971,2048,2577,2861,3047,3083,
5,9305,9305,9038,2684,3385,3701,3867,4001,3090,3669,3901,4199,4235,
6,8561,8561,8555,4008,4527,4703,5043,5087,4244,4807,5067,5347,5383,
7,7934,7934,8180,4920,5431,5627,5931,5955,5384,5843,6019,6259,6303,node1
8,8216,8216,7844,5908,6355,6531,6719,6827,6308,6751,6951,7175,7203,node1
9,7457,7457,7716,6596,7191,7467,7759,7811,7216,7727,7955,8143,8223,node1
10,8088,8088,8306,7584,8167,8495,8799,8911,8224,8743,8983,9215,9263,node1
11,8445,8445,8278,8512,9167,9359,9687,9751,8840,9703,9943,10159,10207,node1
12,8196,8196,8176,9328,10143,10359,10703,10727,9328,10711,10999,11295,11343,node1
13,7969,7969,8165,10184,11167,11407,11655,11679,10352,11823,12071,12295,12359,node1
14,8018,8018,7933,11184,12079,12215,12535,12551,11368,12639,12871,13079,13103,node1
15,7856,7856,7957,12136,12855,13167,13487,13655,11872,13455,13839,14175,14263,node1
16,8326,8326,8318,12304,13823,14167,14495,14663,12352,14503,14943,15183,15255,node1
17,7819,7819,7924,12904,14727,15151,15399,15655,12424,15359,15815,16231,16287,node1
18,8144,8144,8030,12920,14855,15959,16223,16255,13016,15047,16639,17135,17279,node1
19,7899,7899,7921,12984,15375,16687,17183,17199,12576,15463,16343,17919,18159,node1
20,7969,7969,7579,12968,15855,16375,17727,18191,12624,15871,16543,18719,19055,node1
21,8374,8374,8658,12928,15935,16847,18655,19151,12544,16215,16927,19535,19999,node1
22,8010,8010,8051,13352,15471,16479,18847,19615,13008,16295,17119,18735,19183,node1
23,7937,7937,7992,12912,16367,16959,19359,19807,12544,15279,17199,19167,19695,node1
24,8486,8486,8477,12888,15383,16911,18911,19343,12944,15839,17423,19807,20095,node1
25,8424,8424,8290,12776,15887,16847,18879,19855,12408,16151,16911,19119,20431,node1
26,7775,7775,7982,13200,15887,17247,19407,19871,12952,16295,17327,19727,20159,node1
27,7975,7975,7830,12656,15895,16895,19327,19375,12440,16071,17167,20095,20383,node1
28,7638,7638,8037,12752,15999,17007,19951,20463,12472,15807,16991,20623,21151,node1
29,7550,7550,7366,12976,15543,17007,18959,18991,12568,15919,17183,19935,20175,node1
30,8360,8360,8344,12584,15959,16975,19455,19935,12512,16175,16927,20463,20943,node1
31,8257,8257,8112,12656,15991,16975,19487,20383,12544,16335,16959,19887,20399,node1
32,7965,7965,7906,12984,16383,17375,19983,20015,12552,16215,17375,19183,20655,node1
33,8254,8254,8357,12520,15903,16943,19439,19919,12536,16271,17519,19887,20111,node1
34,7962,7962,7776,12672,15943,16943,19983,20447,12496,16287,17151,20063,20607,node1
35,7800,7800,8187,12592,15903,17071,20031,20047,12576,16431,17663,20991,21247,node1
36,7602,7602,7162,12744,16431,17055,20511,21023,13160,16167,17231,19999,21487,node1
37,7754,7754,7809,12768,16087,17439,19999,20031,12680,16591,17455,20975,21135,node1
38,8481,8481,8197,13176,16127,17055,20511,20927,13040,16367,17375,20015,21519,node1
39,8423,8423,8781,12712,16055,17423,19551,19967,12360,16255,17151,20687,21119,node1
40,7873,7873,7927,13056,16063,17007,20447,20495,12888,16511,17279,19903,20191,node1
41,8253,8253,8592,12776,16159,17039,20479,20543,13032,16303,17279,20447,20975,node1
42,8060,8060,7839,12752,16103,17423,19951,20991,12424,16303,17135,19599,20079,node1
43,8571,8571,8382,12704,16063,17007,20399,20447,12816,16039,17071,20367,20527,node1
44,8526,8526,8675,12920,15887,16991,19455,19519,12880,16055,16895,19759,19999,node1
45,8282,8282,8053,12744,15863,16735,19983,20495,12432,15871,16911,19295,20351,node1
46,7982,7982,8177,12760,15871,16863,19503,20015,12440,15727,16831,19807,20127,node1
47,8139,8139,8266,11744,15999,16927,18895,20495,11800,16463,17055,18895,20543,node1
48,8056,8056,7914,12208,15935,16975,19455,19935,12280,16223,17295,19855,20335,node1
49,7690,7690,7772,11808,16047,17055,19071,20463,11832,16255,16975,19087,19471,node1
50,7310,7310,7364,12832,16127,16975,19615,19663,12168,16327,17311,19983,20239,node1
51,7776,7776,7728,12648,16399,17455,20127,20623,12432,16575,17407,20063,20719,node1
52,7836,7836,7835,12488,16111,17423,20143,20175,12464,16151,17455,20559,21231,node1
53,7600,7600,7502,13024,16111,17135,19711,20703,12760,16431,17375,20111,20319,node1
54,7980,7980,7724,13024,16167,17311,20207,20671,12704,16623,17103,20623,21103,node1
55,8390,8390,8573,13480,16375,17503,19551,21103,12888,16031,17647,19663,20079,node1
56,8018,8018,8310,12976,16623,17343,20111,20623,12584,16447,17215,20287,20815,node1
57,7967,7967,7836,13128,16327,17183,20095,20143,13248,16031,17295,20895,21135,node1
58,8107,8107,7868,13136,16231,17247,20623,21135,12936,16591,17375,20175,21631,node1
59,7749,7749,7832,13160,16335,17695,20207,20255,13424,16639,17727,20863,21167,node1
60,8210,8210,8076,13184,16671,17327,20703,21247,13416,16767,17855,20191,21615,node1
61,7242,7242,7633,12776,16431,17743,19823,20335,12512,16639,17359,20735,21263,node1
62,7625,7625,7374,13264,16927,17407,19439,20831,12928,16319,17871,20255,21471,node1
63,8100,8100,8147,13192,16431,17743,19967,20447,13352,16639,17359,20767,21263,node1
64,7834,7834,7941,13696,16783,17487,20047,20943,13120,16527,17647,19983,21471,node1
65,7629,7629,7582,13216,16463,17503,21055,21087,13440,16655,17439,20831,21119,node1
66,7729,7729,7808,13176,16383,17519,20047,21551,12688,16831,17791,19887,20383,node1
67,7264,7264,7552,13296,16703,17823,20543,20591,13216,16511,17615,20879,21087,node1
68,8074,8074,7538,13312,16447,17935,21103,21615,13120,16911,17727,20191,21647,node1
69,7796,7796,7725,13448,16607,17423,20607,20655,13128,16543,17711,20703,21135,node1
70,7587,7587,7960,13416,16463,17935,19535,21167,13368,16959,17887,19695,20223,node1
71,7778,7778,7667,13416,0,0,0,0,13200,16815,17759,20607,21071,node1
72,7772,7772,7836,13456,16543,17823,20063,21087,13400,16783,17599,19951,20223,node1
73,7984,7984,7608,13480,16927,17615,20623,21119,13448,17103,17919,20655,20959,node1
74,7619,7619,7644,12984,16623,18127,20127,21599,12488,16623,17999,20207,20303,node1
75,7134,7134,7577,13360,17087,17679,20623,21119,13048,17215,17967,20239,20735,node1
76,7940,7940,7726,13464,16959,17711,20719,20783,13536,16671,18031,20799,21327,node1
77,7630,7630,7689,13536,16639,17935,19695,21247,13640,16799,18159,20079,21615,node1
78,8261,8261,8332,13488,16623,17599,20207,20703,13440,16735,17903,20831,21327,node1
79,7846,7846,7844,13848,17119,18111,19759,21263,14072,17007,17759,20047,21519,node1
80,7763,7763,7443,13776,15631,17631,20255,20271,13032,16159,17919,20895,21023,node1
81,7679,7679,8122,13304,16831,18143,20111,20767,13160,16815,18255,19551,19951,node1
82,8108,8108,8068,13752,16527,17551,20191,20655,13056,16831,17839,20415,20911,node1
83,9299,9299,8774,13328,16927,17983,20015,21071,13288,16719,17871,19807,20063,node1
84,8301,8301,8493,13272,16295,17583,20543,21023,13384,16511,17887,20543,20959,node1
85,8173,8173,8117,13184,16575,17455,19903,21039,13472,16247,17343,19775,20271,node1
86,8000,8000,8007,13472,16559,17439,20479,20959,13032,16639,17391,20799,21007,node1
87,7878,7878,7786,13160,16183,17311,19935,20415,13448,16591,17599,20831,21039,node1
88,8077,8077,8178,13112,16511,17759,20879,20927,12936,16511,17647,20335,21519,node1
89,8045,8045,8035,13248,16039,16959,20319,20367,12968,16263,17391,20863,21327,node1
90,8000,8000,7902,13008,16447,17679,20847,21359,13008,16263,17375,20399,21839,node1
91,7526,7526,7797,13136,16031,17295,20335,20367,13480,16047,17487,20895,20959,node1
92,7495,7495,7713,13080,16607,17679,20863,21375,13048,16319,17951,20159,21439,node1
93,8446,8446,8070,13384,16431,17663,20223,20271,13040,16655,17279,20639,21151,node1
94,7682,7682,8006,13000,16607,17583,20767,21247,12552,16175,17727,19935,21439,node1
95,8106,8106,7671,13376,16087,17199,20463,20559,13056,16575,17263,20863,20911,node1
96,7550,7550,7628,13112,16415,17679,20703,20767,13264,16183,17423,19951,20191,node1
97,7157,7157,7384,13160,16495,17167,20655,20687,13168,16623,17103,20975,21215,node1
98,7887,7887,7918,13240,16319,17295,19759,21199,13184,16895,17599,19791,20319,node1
99,7936,7936,7851,13296,16751,17311,20767,20815,13480,16495,17839,20591,21135,node1
100,7127,7127,7048,13440,16527,17839,19855,21359,13408,17007,17471,20223,20367,node1
101,7468,7468,7508,13432,17007,17471,20847,20879,13600,17151,17727,20767,21231,node1
102,7966,7966,8080,13480,16575,17951,19919,21311,13944,16863,17615,19887,20383,node1
103,7781,7781,7743,13488,17135,17647,20943,20991,12960,16911,17903,20847,21327,node1
104,7639,7639,7804,13456,16735,18015,20095,21519,13472,16639,17311,19871,21471,node1
105,7098,7098,7312,14008,17183,18063,20623,20687,13152,17023,17903,20959,21135,node1
106,7517,7517,7130,13552,17215,18159,21199,21695,13616,17279,18015,20191,21503,node1
107,7963,7963,8036,14032,17647,18191,20607,20655,13640,17199,18431,20703,21167,node1
108,8038,8038,8077,14064,17199,18143,21183,21647,13648,17423,18159,20175,21631,node1
109,7866,7866,7812,13720,17167,18159,20207,20719,14192,17135,18575,20991,21167,node1
110,8037,8037,7897,13520,17215,18079,21167,21199,13672,17391,18111,19983,20159,node1
111,7915,7915,8109,13552,16751,18159,20591,20655,13720,17167,18319,20671,21247,node1
112,7867,7867,7870,13992,17007,17743,21119,21663,13248,17183,18383,20095,21519,node1
113,7802,7802,7768,13472,17183,18239,20687,20751,13304,16895,17695,20895,21391,node1
114,7673,7673,7449,13392,16671,17727,20303,21247,13584,17279,18143,20943,21215,node1
115,8038,8038,8105,13432,16879,18239,21247,21295,13824,16655,18367,21727,22223,node1
116,8020,8020,7873,13376,17087,17887,20271,21759,13832,17151,18223,20927,22415,node1
117,7609,7609,7669,13376,16943,18111,20799,21343,13368,17311,18015,21743,22287,node1
118,7499,7499,7714,13368,17535,18079,20271,21823,13416,17487,18271,20047,20335,node1
119,7668,7668,7788,13288,17023,18063,20799,21263,13008,17071,18367,20847,21343,node1
120,8191,8191,8049,13264,16959,18031,20559,21791,13416,17039,18015,20847,21535,node1
121,8456,8456,8251,13240,16879,17471,21135,21647,12920,17039,18079,21823,22063,node1
122,7739,7739,7787,13328,16799,17903,20127,21695,13424,16911,17807,20831,21071,node1
123,8166,8166,8286,13688,16703,17759,21055,21087,13384,16495,17999,21631,22111,node1
124,8341,8341,8150,13208,16655,17727,20479,21583,13376,16767,17983,20879,21343,node1
125,7943,7943,8113,13664,16767,17743,20927,21455,12896,16911,18047,20351,21823,node1
126,7863,7863,7840,13184,16671,17775,20367,20415,13384,16735,17711,20879,21087,node1
127,7784,7784,7612,13648,17183,18287,21439,21903,13032,16815,17791,21711,22095,node1
128,8194,8194,8042,13144,16655,17711,20367,20399,13464,16799,17903,20863,21199,node1
129,7947,7947,8357,13088,17183,17775,21359,21791,13016,16479,18031,21439,21887,node1
130,8124,8124,8169,13136,16511,17663,20271,20351,12912,16671,18031,20799,21023,node1
131,8295,8295,8083,12968,16831,17903,20831,21327,12880,16607,17695,20111,21663,node1
132,7793,7793,7875,12904,16575,17807,20303,20783,13360,16559,17983,20639,21103,node1
133,8308,8308,8073,12920,16479,17535,21247,21279,12864,16575,17663,21327,21583,node1
134,7931,7931,8261,12880,16447,17535,20671,21167,12832,16735,18175,20831,21311,node1
135,8083,8083,7946,12904,16343,17455,20127,21647,13336,16735,17359,20095,21583,node1
136,7656,7656,7790,13512,16895,17439,20671,21151,13568,16279,17775,20879,21135,node1
137,7833,7834,7840,13584,16511,17535,21167,21695,13464,16655,17663,20111,21647,node1
138,8014,8013,8110,13568,16575,17535,20527,20623,13936,16511,17551,20463,21135,node1
139,8058,8058,8070,13528,16751,17503,21071,21567,13688,16575,17327,19903,21375,node1
140,8082,8082,7978,13440,16415,17487,20463,20591,13400,16511,17599,20527,21055,node1
141,7823,7823,7860,13912,16527,17503,20047,21055,13888,16847,17823,20559,20959,node1
142,8096,8096,7976,12992,16735,17519,20991,21455,13448,16639,17407,21359,21839,node1
143,8406,8406,8575,13384,16815,17695,20063,20527,12928,16703,17711,20863,21359,node1
144,7698,7698,7772,13056,16463,17407,20991,21471,13384,16719,17743,20351,21839,node1
145,8494,8494,8275,13544,16495,17519,20991,21039,13408,16527,17727,20863,21359,node1
146,7548,7548,7632,13568,16591,17359,20015,21519,13432,16511,17647,19871,21535,node1
147,7938,7938,7770,13608,16431,17599,20495,20975,13928,16623,17551,20623,21135,node1
148,7918,7918,8055,13584,16687,17647,20591,21487,13008,16879,18111,20943,21471,node1
149,7694,7694,7739,13176,16703,17199,21087,21119,13504,16831,17807,21743,22287,node1
150,7764,7764,7891,13592,16199,17743,20223,21631,13264,16495,17855,20991,21215,node1
151,7957,7957,7730,13576,16767,17743,20751,21263,13568,16479,17775,21567,22063,node1
152,7808,7808,7652,14096,17167,18287,20271,21743,14184,16991,18303,21087,21295,node1
153,8053,8053,7893,13584,16735,17775,20767,21247,13328,16559,18159,20111,21663,node1
154,8100,8100,8530,13576,16623,17599,20287,20751,13256,16911,17599,20735,21231,node1
155,7926,7926,7946,13728,16799,17775,21263,21743,13688,17183,18303,20143,21567,node1
156,8169,8169,7728,13640,16735,17775,20191,20607,13616,17071,17791,20591,21055,node1
157,7195,7195,7310,13760,17119,17871,20159,21295,13712,17103,17919,20831,21247,node1
158,8000,8000,8223,13752,16879,17599,21071,21103,13664,16879,17727,21743,22207,node1
159,7816,7816,7655,13744,17023,17999,20175,21615,13688,16879,18143,21055,21119,node1
160,7420,7420,7763,14224,16991,17727,21167,21215,14056,17023,17871,21615,22127,node1
161,7932,7932,7604,13824,17055,17823,20255,21711,14080,17215,18063,20927,21343,node1
162,7819,7819,7999,13744,17247,17983,21215,21279,14072,17327,18223,21663,22127,node1
163,7862,7862,8032,14168,17343,18367,20831,21775,14216,17183,18031,20911,22383,node1
164,8187,8187,8139,13664,16975,17919,21343,21807,13768,17343,18047,21391,21871,node1
165,7844,7844,7569,13624,17263,18287,20367,20847,13776,17215,18159,20767,21215,node1
166,8026,8026,8256,14048,17103,18031,21327,21775,13256,17087,18463,21199,21695,node1
167,8350,8350,8202,13584,17183,17663,21167,21215,13400,17439,17919,21887,22175,node1
168,8332,8332,8169,13536,16639,17839,21663,21727,13728,17023,17695,21103,22351,node1
169,8048,8048,8269,13680,17055,17711,21151,21199,13760,17407,17935,21887,22159,node1
170,8014,8014,7834,13472,17039,17951,20079,21679,13240,17359,17967,20847,21103,node1
171,8475,8475,8471,13520,16543,17727,20559,21071,13216,16815,17983,21567,21839,node1
172,7711,7711,8276,13552,16847,18127,20015,21551,13264,16703,18079,19871,20207,node1
173,7927,7927,7438,13576,16527,18031,21055,21087,13576,16831,18559,20687,21167,node1
174,7923,7923,7828,13608,16687,18095,20639,21519,13816,17039,17951,20975,21247,node1
175,7755,7755,7968,14072,16927,17711,21151,21663,13848,16719,18079,20271,21743,node1
176,7700,7700,7709,13688,16751,17695,20319,20831,13408,16879,18031,21039,21359,node1
177,7823,7823,7569,13728,16687,18191,21295,21343,13480,16991,18047,19871,21583,node1
178,7678,7678,7887,14176,16735,17727,20799,21327,13976,17119,18207,20863,21375,node1
179,7874,7874,7716,13712,16815,18175,21807,22255,14032,17183,18495,20351,21871,node1
180,8014,8014,8200,13712,17071,17807,21311,21343,14008,17087,17999,20879,21391,node1
181,7801,7801,7695,13792,16799,17391,19807,21823,14040,16847,17919,19919,21583,node1
182,7951,7951,7652,13792,16703,17759,20719,20783,13584,16863,17951,20847,21023,node1
183,8511,8511,8752,13728,17151,18079,21695,21711,13496,17343,18207,21311,21615,node1
184,7966,7966,8047,13744,16655,18143,20719,21183,13472,16911,18287,20879,21327,node1
185,8354,8354,8545,14200,16703,17711,21631,21695,13976,17087,18191,20335,21503,node1
186,8024,8024,8051,13760,16783,18159,20703,21199,13976,16911,18335,20863,21343,node1
187,8189,8189,7884,13680,16767,18191,21647,21695,13968,16991,18815,20367,21599,node1
188,7807,7807,7830,13688,16879,17855,20799,21327,13536,17023,18047,20895,21055,node1
189,7436,7436,7516,14176,17119,18335,21359,21823,14056,17007,18303,20975,21599,node1
190,8396,8396,8449,14144,17199,18271,21327,21823,14512,17231,18159,21663,22111,node1
191,7927,7927,7922,14056,17183,18271,20367,20831,14080,17055,18015,20911,21167,node1
192,8225,8225,8499,13616,16527,17743,21311,21807,14528,16751,17839,21871,22063,node1
193,8234,8234,7931,14528,17007,18191,21807,22303,14040,16447,18159,20895,22367,node1
194,7979,7979,7819,14088,16559,18143,21215,21711,14080,16975,18671,21551,22031,node1
195,8057,8057,8135,14056,17087,18079,20239,21759,14056,16575,17887,20959,21167,node1
196,7604,7604,7585,13608,16623,18143,20767,21247,13624,17039,17887,21455,21679,node1
197,7940,7940,7913,14064,17119,17887,20639,21711,14080,17055,17887,20959,21039,node1
198,8352,8352,8485,13624,16543,18127,21615,21647,13576,16959,17887,21471,22143,node1
199,7974,7974,7917,14056,16575,17935,20559,22111,14496,16863,17871,20927,21103,node1
200,8182,8182,8303,14536,16767,18479,21103,21615,14048,17327,18255,21215,21647,node1
201,7913,7913,7574,14040,16607,18079,21055,21103,14360,16879,18543,21631,21967,node1
202,7884,7884,7787,14064,17039,18111,20063,21599,13640,17247,17999,20943,22127,node1
203,8708,8708,9014,14048,16543,17615,20543,21071,13576,16783,18223,21551,22079,node1
204,7646,7646,7624,14080,17279,18063,20111,21535,13648,17263,17871,20591,20975,node1
205,8388,8388,8309,14032,16719,18047,21039,21087,13568,16927,17679,21471,22031,node1
206,7552,7552,7695,13968,16943,17983,20575,21583,13544,16959,17839,20671,21183,node1
207,7902,7902,7789,14080,17055,18159,21599,21615,13144,17583,18079,21439,21679,node1
208,7866,7866,8024,13568,16607,18063,20143,20607,13592,17215,18351,20703,21215,node1
209,7719,7719,7799,14128,17087,18159,21119,21599,14408,17199,18047,21055,21519,node1
210,8467,8467,8188,14560,16591,17599,20591,21151,14624,17119,18319,21727,22319,node1
211,7964,7964,7818,14528,17455,18207,20127,21583,14640,17263,17951,20591,21263,node1
212,7808,7808,8033,14600,16911,18239,21087,21151,14224,16991,17855,21791,22271,node1
213,7437,7437,7581,14176,17103,17631,21663,22159,14248,17183,17983,21279,22799,node1
214,7943,7943,8174,14200,16959,18111,21167,21215,14232,17279,18079,21871,22351,node1
215,7973,7973,7952,14640,17135,17967,21679,21743,14256,17135,18447,20847,22383,node1
216,8027,8027,7720,14616,17215,18623,20703,21199,14224,17823,18335,21903,22255,node1
217,7914,7914,7826,14688,16991,18399,21647,21743,13848,17167,18527,20911,21407,node1
218,6362,6362,6096,14424,17423,17919,21423,21903,14056,17695,18207,21887,22095,node1
219,7976,7976,8376,14432,17455,18431,20943,21935,14360,17535,18607,20895,21167,node1
220,7922,7922,7872,14952,17487,18015,21455,21519,14096,17679,18255,21935,22127,node1
221,7959,7959,7676,14504,16991,18479,21951,22015,14328,17359,18351,21935,22207,node1
222,7667,7667,8064,14960,17519,18047,21999,22479,15112,17407,18223,22463,23007,node1
223,8000,8000,8049,14952,17103,18495,21023,22479,15080,17551,18703,21967,22223,node1
224,8071,8071,7973,14472,17615,18527,21599,22095,14640,17567,18847,22527,23039,node1
225,8152,8152,8058,14904,17487,18575,21599,22543,14640,17135,19247,21919,22223,node1
226,7762,7762,7485,14992,17487,18559,22127,22623,14664,17311,18783,21247,22591,node1
227,7370,7370,8095,15000,17567,19039,21647,21679,14680,17695,19295,22079,22335,node1
228,7894,7894,7530,14880,17503,18495,22175,22575,14160,17663,18623,22175,22655,node1
229,9444,9444,9373,14376,17487,18879,21519,21999,14056,17423,19119,22639,23151,node1
230,8108,8108,8145,14296,17343,18831,22415,22463,14072,17663,19119,21887,22191,node1
231,8273,8273,8226,14336,17327,18319,21903,21967,14504,17199,18943,22543,23199,node1
232,7749,7749,7850,14696,17327,18751,21455,22415,14112,17567,18287,21935,22143,node1
233,7739,7739,7645,14544,16895,18383,21951,22463,14384,16927,18847,21215,22639,node1
234,8025,8025,7660,14120,17199,18879,21359,21439,13680,17071,19247,21967,22191,node1
235,7481,7481,7683,14088,17119,18223,21919,22431,13656,17439,18735,21055,22543,node1
236,8105,8105,7980,14096,17135,17663,21439,21935,14352,16975,17871,21871,22335,node1
237,8229,8229,8269,14512,17055,18159,22367,22431,14632,17039,18431,21023,22351,node1
238,8538,8538,8358,14448,17055,18127,21359,21855,14120,17039,18591,21775,22223,node1
239,7863,7863,8331,13992,17023,18623,22319,22863,14200,16879,18703,21071,22479,node1
240,7018,7018,7518,14008,17039,18079,21615,21679,14136,17295,18783,21711,22255,node1
241,8281,8281,7808,14456,17103,18591,20671,22175,14168,17439,18287,20767,21135,node1
242,7942,7942,7993,13968,16991,18031,21583,21663,14176,16927,18495,21759,22111,node1
243,7886,7886,7958,14544,17007,18063,21087,22143,14472,16463,17935,22031,22239,node1
244,7870,7870,7934,14632,16863,18047,21615,22079,14696,16879,18431,21167,22767,node1
245,8619,8619,8300,14152,16959,18463,20591,21087,14224,17167,18463,21663,22143,node1
246,8119,8119,8420,14608,17167,18447,21551,22047,14688,17471,18287,20575,22543,node1
247,7616,7616,7677,14624,17167,18159,21023,21071,14712,17231,18527,20655,21119,node1
248,8444,8444,8099,14504,17487,18655,20495,21567,14664,17151,18271,21071,21295,node1
249,8368,8368,8396,14488,17071,18175,20991,21471,14176,17487,18431,21583,22047,node1
250,7923,7923,8246,13960,17439,18095,20591,21903,13664,17087,17871,20671,21183,node1
251,8244,8244,7972,14008,17071,18079,21151,21631,13672,17247,18287,21535,22015,node1
252,8018,8018,7956,14016,17007,18063,21087,22095,13656,17279,18463,22015,22255,node1
253,8053,8053,7990,14008,17055,18543,21615,22127,13704,17407,18479,22543,23039,node1
254,7388,7388,7735,14048,17103,18079,21103,22607,13744,17247,18495,22079,22319,node1
255,8008,8008,7723,14536,17295,18559,22111,22143,14272,17471,18095,22607,22847,node1
256,7614,7614,7672,14128,17599,18527,21103,21151,14336,17503,18799,20959,21359,node1
257,8070,8070,7994,14152,17279,18175,21615,22095,14304,17311,18127,21295,21887,node1
258,8348,8348,7929,14112,17087,18255,20655,21183,14344,17327,18367,21871,22367,node1
259,7492,7492,7885,14208,16671,18095,21663,21695,14400,17071,18655,20879,21247,node1
260,7802,7802,8108,14632,17167,18623,21231,21743,14360,17455,18367,21727,22223,node1
261,7674,7674,7942,14152,17183,18207,20703,22255,14400,17167,18959,21295,22431,node1
262,7885,7885,7355,14696,17727,18751,21263,21743,13944,17647,18511,21823,22063,node1
263,7718,7718,7834,14304,17055,18575,21759,22239,14448,17183,18815,21327,22527,node1
264,8266,8266,8047,14776,17647,18767,22127,22159,14904,17407,18463,21791,22207,node1
265,8369,8369,8435,14712,17199,18415,21199,22703,14920,17615,18687,21247,22415,node1
266,8140,8140,8369,14696,17535,18239,21711,22223,14912,17647,18671,21311,21951,node1
267,7993,7993,7563,14776,17711,18735,21615,21695,14888,17647,18751,21823,22271,node1
268,7995,7995,8480,14664,17183,18143,22143,22591,14408,17375,18591,21215,22703,node1
269,8249,8249,8108,14656,17215,18655,21183,21679,14336,17487,18335,21791,22271,node1
270,7990,7990,7888,14120,17167,18479,22127,22191,13888,17183,18719,21247,22527,node1
271,8285,8285,8086,14128,17503,18255,22207,22287,14384,17503,18223,21743,21967,node1
272,7662,7662,7573,14624,17199,18479,21199,21279,14424,17647,18607,21263,21567,node1
273,8124,8124,8332,14104,17663,18191,21759,22239,13904,17183,18735,21263,21791,node1
274,8171,8171,8351,14344,17327,17807,21247,21727,14344,17631,18207,21791,22271,node1
275,7861,7861,8071,14576,17103,18655,22223,22735,14032,17151,18511,21311,22767,node1
276,7751,7751,7790,14112,17423,18175,21759,21775,14456,17711,18367,22015,22415,node1
277,7575,7575,7119,14560,17119,18447,22159,22255,14448,17119,18591,20831,22511,node1
278,8569,8569,8892,14472,17455,18239,21647,22223,14056,17375,18415,21791,22367,node1
279,6997,6997,6973,14224,17151,18271,21183,22719,14584,17167,18639,20911,22591,node1
280,7819,7819,7854,14248,17647,18191,21711,21759,14640,17263,18207,21567,22111,node1
281,7927,7927,7573,14680,17295,18271,20783,22255,14688,17871,18319,20975,21183,node1
282,7763,7763,7708,14816,17839,18335,21727,21775,14680,17359,18767,21679,22191,node1
283,7939,7939,7942,14784,17487,18863,21183,22255,14192,17855,19263,21855,22207,node1
284,8152,8152,8079,14320,17295,18479,21695,22175,14376,17311,18783,22719,23247,node1
285,7799,7799,8059,14816,17807,18303,21247,22687,14888,17679,18351,21791,22255,node1
286,7652,7652,7967,14784,17295,18495,21775,22223,15216,17679,18591,21263,22703,node1
287,8651,8651,8358,14712,17679,18223,21183,21215,15136,17471,18575,21951,21999,node1
288,8736,8736,8558,14624,17247,18303,21679,22207,14824,17535,18719,22431,22927,node1
289,7958,7958,8093,14680,17711,18239,21679,22623,14840,17199,18687,21935,22143,node1
290,8350,8350,8065,14616,17471,18639,22191,22639,14648,17759,18239,21135,22511,node1
291,8054,8054,8529,14400,17407,18159,21215,21695,14616,17535,18687,21775,22175,node1
292,8173,8173,8184,14848,17919,18639,22175,22671,14160,17615,18671,20975,22447,node1
293,8015,8015,7981,14024,17071,18703,21599,21631,14400,17295,18719,21919,22127,node1
294,8156,8156,8180,14168,17551,18591,22143,22559,14056,17791,18687,22015,22463,node1
295,8209,8209,8156,14144,16991,18095,21663,22143,14112,16879,17999,22607,22959,node1
296,8138,8138,7970,13936,17535,18655,21231,22655,14152,17311,18671,21967,22191,node1
297,7886,7886,7899,14448,17167,17999,22207,22239,14176,17695,18783,22687,23135,node1
298,8066,8066,8186,14456,16799,18495,21215,22719,14184,17071,18783,21999,22127,node1
299,7951,7951,7967,13952,17359,18399,21727,22159,13736,17567,18623,21135,22671,node1
300,9105,9105,8646,14376,17007,18031,21103,21631,14104,17295,18271,21615,22159,node1
301,7556,7556,7900,14000,17391,18383,22127,22607,13648,17135,18383,21071,22639,node1
302,8669,8669,8263,14376,16879,17855,21535,21583,14400,17151,18191,21983,22255,node1
303,8174,8174,8634,14888,17359,18335,22047,22511,14544,17311,18159,21007,22479,node1
304,7882,7882,7882,14656,17087,18319,21039,21519,14472,17007,18479,21759,22239,node1
305,8177,8177,8376,14184,16991,17951,21919,21999,14432,17135,18031,21951,22255,node1
306,8082,8082,7891,14640,17295,18351,21487,21983,14520,17695,18335,22495,23167,node1
307,8238,8238,8267,14688,17119,17919,20911,22447,14408,17039,18511,21887,22111,node1
308,8942,8942,8644,14848,16911,18399,21855,21935,14008,17295,18143,22383,22671,node1
309,8057,8057,8159,14448,16703,18031,21039,21519,14264,17055,18367,21647,22111,node1
310,8118,8118,8034,14840,17119,17919,21967,22431,14728,17631,18159,20879,22383,node1
311,8006,8006,8377,14760,16943,18383,21039,21503,14688,17119,18335,21871,22351,node1
312,8403,8403,8208,14304,17343,17871,20847,21951,14480,16959,17871,20863,21279,node1
313,8610,8610,8551,14224,16735,18255,21327,21807,14408,16959,18191,21359,22063,node1
