TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2541,2541,5102,25,965,1165,1359,1407,827,1374,1828,2093,2143,
3,7505,7505,6498,1417,1934,2209,2403,2457,2168,2709,3005,3189,3223,
4,6390,6390,6480,2448,2929,3183,3303,3319,3242,3787,4005,4147,4159,
5,8083,8083,8299,3162,3747,3955,4219,4299,3192,4515,4767,5079,5143,
6,8526,8526,8382,4068,4711,4855,5163,5327,4172,5159,5659,6031,6115,node2
7,7349,7349,6960,5016,5603,5903,6023,6175,5244,6231,6715,7103,7151,node2
8,6382,6382,6998,5848,6507,6571,6803,6827,6152,6795,6991,7603,7727,node2
9,7427,7427,7450,6644,7231,7503,7699,7771,7024,7659,7855,8107,8163,node2
10,8112,8112,7518,7476,8139,8399,8559,8615,8004,8527,8735,8887,8935,node2
11,8070,8070,8040,8448,9079,9343,9607,9655,8240,9535,9831,10055,10119,node2
12,7026,7026,7333,9064,10111,10239,10799,10855,9352,10551,10735,11119,11159,node2
13,6761,6761,7519,9592,10911,11159,11423,11487,9832,11463,11743,11903,11967,node2
14,8572,8572,7790,10104,11559,12063,12367,12519,10296,12239,12631,13007,13047,node2
15,7713,7713,7178,10704,12615,13095,13407,13431,11112,13127,13623,13975,14039,node2
16,7144,7144,7751,11016,13591,13935,14383,14511,11144,13423,14519,14871,15175,node2
17,7346,7346,7267,11360,14143,14863,15063,15151,11448,14383,15319,15863,15967,node2
18,8471,8471,8646,11168,14559,15303,15823,16191,11520,14903,15935,16671,16863,node2
19,9485,9485,9783,10960,15479,16207,17007,17071,11216,15919,16799,17887,18079,node2
20,10138,10138,9687,10552,15999,16575,17839,18239,11016,16183,17151,18559,19039,node2
21,8450,8450,8941,11016,16127,16863,18655,19087,11376,16279,17007,19487,19919,node2
22,9411,9411,9488,10792,15879,16399,19455,19839,11304,16367,16895,19743,20303,node2
23,9435,9435,8766,11584,15399,16847,20287,20671,11600,14871,16799,20271,20703,node2
24,9427,9427,9047,11160,15199,16215,21119,21599,11936,15359,16783,21567,21999,node2
25,8736,8736,9360,10944,15159,16327,20943,21967,11440,15647,16719,21519,21983,node2
26,8820,8820,8755,11344,15087,16279,21407,21887,11336,15055,16655,21407,22367,node2
27,8644,8644,8782,11112,14727,16239,20975,21359,11656,14935,16511,21391,21775,node2
28,10083,10083,9897,11456,14143,15759,20063,21695,11592,14351,16303,21007,22143,node2
29,8818,8818,8968,11528,14223,16119,20575,20991,11880,14503,15855,21503,21951,node2
30,8883,8883,8740,11896,13863,15695,19311,19743,12160,13903,16279,19423,19855,node2
31,8546,8546,9139,11536,13639,15311,18911,20239,11832,13919,15727,20239,20303,node2
32,9868,9868,9220,11528,13759,16135,19359,19743,11896,13847,16183,20175,20607,node2
33,9209,9209,8936,11840,13727,15423,18431,18863,12192,14335,15687,18943,18991,node2
34,8736,8736,9072,11432,13727,15631,19263,19711,11640,13927,15759,19375,19823,node2
35,9163,9163,9134,11704,13839,15679,18479,18911,12264,14111,16151,19311,19743,node2
36,9918,9918,9717,11560,13727,15551,17839,19327,11536,14207,15727,19023,20127,node2
37,8843,8843,9060,11544,13775,15983,18655,19103,11840,13991,15751,19455,19887,node2
38,8679,8679,8984,11464,13751,15575,17823,18335,11688,13943,16175,18367,18799,node2
39,9664,9664,9542,11336,14071,15415,17775,18735,11848,14351,15703,19039,19263,node2
40,9272,9272,8916,11384,14055,15903,18575,19039,11416,14335,16063,19503,19951,node2
41,9173,9173,9604,11304,13751,15383,17695,18143,11696,14055,15479,18431,18879,node2
42,9075,9075,8931,10960,13703,15159,17599,18559,10984,13855,15319,17743,19311,node2
43,9561,9561,9489,10984,13639,15567,18463,18927,11288,14199,15991,18623,19071,node2
44,9343,9343,8936,10872,13679,15847,18559,18639,11048,14087,15631,18559,19007,node2
45,8611,8611,9389,10880,13631,15007,17615,18991,11360,13983,15247,17807,19375,node2
46,9489,9489,9200,11408,13631,15735,18559,19199,11760,13943,15927,18783,19391,node2
47,8053,8053,8000,11592,13839,15575,17887,19615,12176,14503,16463,18847,19807,node2
48,8018,8018,8092,11560,13927,15727,18767,18831,12000,14271,15407,19359,19791,node2
49,9073,9073,8774,11624,13575,15591,17935,19279,12400,13975,16191,18687,20207,node2
50,8427,8427,8565,11552,14007,16143,18479,18911,11864,14391,15703,19199,19647,node2
51,8846,8846,8883,11328,14119,15839,18543,19007,12112,14295,16103,18591,19039,node2
52,8952,8952,8944,11632,14055,15511,18047,18111,11912,14567,16031,18895,18959,node2
53,8843,8843,8904,11984,14111,15855,18559,18975,12272,14207,16215,19407,19823,node2
54,9642,9642,9291,11208,14087,15495,17663,18063,11568,14215,15727,18271,18687,node2
55,9638,9638,9568,11616,14111,15879,18911,19343,12320,14311,16159,19535,19967,node2
56,8613,8613,9264,11560,14111,15431,18047,18495,11656,14071,15495,18431,18879,node2
57,9219,9219,9132,11728,14119,15519,18911,19343,12448,14471,15807,19295,19711,node2
58,9937,9937,9622,11560,13615,15359,18511,18911,12056,13815,15895,19199,19599,node2
59,9603,9603,9966,11312,13999,15335,18463,19327,11504,13951,15911,18863,19999,node2
60,9744,9744,9458,11280,14031,15711,18847,19279,11760,14047,15879,19263,19695,node2
61,8918,8918,8975,11320,13799,15399,18479,18863,11896,14423,15887,18639,19039,node2
62,10043,10043,10130,11152,14031,15735,18367,19263,11792,14511,15967,18847,19423,node2
63,9624,9624,9742,11048,13511,15391,18751,19167,11224,13751,15503,19263,19647,node2
64,10186,10186,10062,11112,13807,15295,18255,18719,11680,14087,15639,18511,18943,node2
65,9340,9340,9349,11096,13727,14711,17519,19103,11248,13863,14895,17775,19343,node2
66,9812,9812,9876,11112,13183,14687,18303,18399,11448,13351,15287,18559,18607,node2
67,10324,10324,10127,10952,13239,14679,17727,18191,11064,13583,15079,18431,18879,node2
68,9297,9297,9345,10880,13175,14495,17519,18559,11424,13479,15335,18095,19279,node2
69,9805,9805,9617,11264,13199,14399,17599,17999,11672,13679,14631,18143,18575,node2
70,8951,8951,9318,11048,13159,14703,17519,17967,11144,13623,15055,18447,18879,node2
71,9782,9782,9636,10864,13167,14623,16719,17103,11608,13543,15439,17375,17775,node2
72,9469,9469,9499,11232,13495,14679,17535,17935,11480,13623,14815,18159,18607,node2
73,9602,9602,9569,11360,13159,14775,17551,17935,11392,13927,15111,18463,18895,node2
74,9350,9350,9247,11080,13199,14719,17039,18335,11304,13863,15455,17807,19327,node2
75,8991,8991,8646,11184,13543,14455,17471,17919,11576,13319,14639,18271,18687,node2
76,9411,9411,9565,11136,13655,14751,17551,18031,11392,14199,15479,17567,18015,node2
77,9505,9505,9776,11448,13239,14455,17023,18351,11904,13607,15335,17807,18367,node2
78,10017,10017,9950,11184,13639,15159,17455,17871,11392,13735,15015,18207,18623,node2
79,9337,9337,9348,11136,13303,14823,17471,17887,11616,13583,14911,17519,17951,node2
80,9368,9368,9315,11520,13383,14751,17071,18271,11664,13927,15127,17775,18319,node2
81,8635,8635,8709,11568,13831,15071,17583,18047,11856,14239,14999,18287,18767,node2
82,8547,8547,8801,11352,13583,15471,17359,17791,11344,14015,15215,18287,18735,node2
83,9531,9531,9440,11808,13967,14847,18223,18687,11960,13815,15391,19183,19631,node2
84,9239,9239,9065,11872,13631,14607,17903,18399,12328,14055,14927,18543,18959,node2
85,8795,8795,9574,11840,13719,15255,17247,18463,12144,14207,14607,17343,17423,node2
86,10118,10118,9382,11376,13759,14607,18063,18511,11504,14055,15087,18303,18783,node2
87,8788,8788,8432,11808,14215,14727,18143,18207,12040,14295,15655,18687,19119,node2
88,8647,8647,8986,11832,13879,15159,18607,19055,12192,14167,15391,19151,19631,node2
89,8746,8746,8547,11632,14295,14879,18655,18703,12000,14311,14831,18975,19023,node2
90,8786,8786,9000,11976,14351,14863,17919,19167,12352,14439,15135,17935,19487,node2
91,9077,9077,9194,11648,14343,15231,18351,18783,12056,14535,15471,18383,18815,node2
92,9368,9368,9164,11592,14471,14959,17983,18479,11936,14471,15215,18303,18767,node2
93,9008,9008,9108,11904,14175,15423,18911,19343,12264,14719,15999,19215,19647,node2
94,9775,9775,9580,11696,14111,15399,18399,18831,11880,14423,15271,18479,18895,node2
95,9525,9525,10021,11760,14055,15319,17567,17999,11712,14495,15399,18303,18735,node2
96,10167,10167,9391,11680,13959,15135,18335,18863,12056,14327,15287,19151,19631,node2
97,8601,8601,8978,11856,14183,15183,18879,18959,11936,14503,15311,18559,19007,node2
98,8649,8649,8688,11792,14303,15191,18079,19359,12256,14159,15399,18879,19407,node2
99,9499,9499,9143,11800,14047,15295,18575,19007,12080,14063,15599,19375,19823,node2
100,8291,8291,8605,11896,14071,14919,18511,19407,12512,14487,15255,18735,20207,node2
101,9012,9012,9100,11464,14399,15711,19007,19487,11896,14487,16175,19263,19711,node2
102,9550,9550,9524,11784,14335,15735,18463,18895,12216,14599,16103,18543,18991,node2
103,8862,8862,8791,11944,13903,14799,17999,19263,12136,14047,15399,18911,19391,node2
104,8878,8878,8544,12024,14343,15599,18511,19007,12416,14087,15631,19423,19935,node2
105,8596,8596,8613,12040,14431,15367,18591,18655,12360,14543,16071,18831,18879,node2
106,8296,8296,8735,12056,13927,15455,17759,19103,12192,14415,15783,19263,19359,node2
107,8653,8653,8711,12184,14527,15567,18223,18719,12488,14695,16231,18303,18815,node2
108,8069,8069,8045,11936,14647,15903,18271,19167,11968,14951,16007,18751,19263,node2
109,9090,9090,8851,11920,14383,15623,18751,19183,12328,14735,16415,19231,19679,node2
110,9833,9833,10004,11840,14375,15615,18255,18687,12192,14903,15711,18511,18943,node2
111,9443,9443,9088,12256,14727,16015,19039,19135,12448,14671,16111,18831,19391,node2
112,8833,8833,9386,12176,14295,15695,18671,19087,12272,14423,16207,19311,19727,node2
113,9851,9851,9262,12080,14655,16071,18303,18735,12112,14719,16399,18591,19023,node2
114,8576,8576,9163,11672,14191,15951,18367,19183,11864,14639,16655,18911,19487,node2
115,9749,9749,9671,12016,14535,15615,18783,19199,12176,14879,15919,19311,19759,node2
116,8955,8955,8870,11712,14511,15871,18255,19567,12208,14471,16399,19039,20175,node2
117,9382,9382,9193,11608,14119,15903,18687,19087,12416,14639,16607,18943,19519,node2
118,9819,9819,9742,11896,14023,16231,18575,19007,11976,14367,15927,19343,19791,node2
119,8796,8796,9516,11456,14375,16119,18351,19407,11480,14727,16655,19055,20207,node2
120,10234,10234,9335,11720,14119,15511,18495,18879,12128,14199,15535,18959,19519,node2
121,9503,9503,9353,11320,14063,15999,18447,18847,11880,14383,14983,19375,19791,node2
122,8669,8669,9939,11696,13975,15367,17823,19343,11672,14055,15591,18655,20239,node2
123,10279,10279,9556,11600,13807,15143,18175,18575,11912,14047,15407,19039,19471,node2
124,9766,9766,9926,11264,14167,15295,18015,18399,11336,14367,15487,18319,18687,node2
125,9965,9965,10083,11184,13927,15399,17599,18783,11120,14231,15431,17871,19071,node2
126,10046,10046,9732,11424,14031,14895,17151,18063,11728,14071,15103,17775,18335,node2
127,9020,9020,8990,11800,14055,14543,17935,18367,11984,13799,15335,18639,19071,node2
128,9433,9433,9545,11816,13703,14975,17583,18415,11792,14239,15455,17519,17951,node2
129,9482,9482,9313,11400,13623,14911,18031,18431,11992,13919,15295,18351,18783,node2
130,10051,10051,9827,11392,13511,15143,17423,17775,11840,14287,15351,17551,17951,node2
131,9457,9457,10114,11712,13447,14727,17295,17823,12160,13495,15319,17375,17823,node2
132,9488,9488,9429,11488,13471,15071,17343,17775,11992,13959,15247,18095,18239,node2
133,9545,9545,9247,11488,13879,15183,17807,18239,11800,14239,15343,18559,18991,node2
134,9189,9189,9020,11432,13503,14775,16991,17407,11576,13919,15247,17455,17887,node2
135,9252,9252,9756,11384,13551,14735,16527,17791,11696,13719,15231,17023,18287,node2
136,9999,9999,9792,11472,13799,15151,16943,17343,12080,13679,16047,17503,17903,node2
137,10048,10048,10029,11424,13471,14679,17231,17743,11736,14055,15279,17311,17919,node2
138,9491,9491,9199,11448,13871,14743,18047,18127,12048,14103,14983,18527,18607,node2
139,9282,9282,9628,11456,13487,15071,17231,17647,11816,13959,15207,17439,17807,node2
140,9684,9684,10048,11464,13887,14783,16719,17983,11696,13999,15415,17583,18159,node2
141,9670,9670,9246,11464,13887,14783,17183,17615,11552,14079,15295,18095,18527,node2
142,9114,9114,9133,11600,13847,15223,16895,17391,12264,13991,15351,17407,17871,node2
143,8768,8768,8560,11976,13991,14855,17087,17839,12240,14471,15575,17791,18351,node2
144,8773,8773,8941,11968,14103,15047,17535,17951,12216,14623,15759,18255,18687,node2
145,9285,9285,8950,12496,14543,15383,17503,17631,12440,13927,15343,17551,18015,node2
146,8862,8862,8930,12048,14215,15111,17999,18367,12688,14311,15647,17919,18447,node2
147,9362,9362,9564,12208,13823,15487,17551,17967,12952,14431,14951,18335,18751,node2
148,9834,9834,9811,12232,14607,15495,16879,17391,12464,14575,15855,17615,18111,node2
149,9366,9366,9169,11864,14199,14999,17759,18111,12184,14503,15471,17919,18495,node2
150,9729,9729,10064,12216,14151,15343,17695,18143,12728,14191,15719,18367,18815,node2
151,8796,8796,8929,11912,14319,15567,17231,18575,12328,14127,16511,17743,19263,node2
152,8928,8928,8776,12312,14351,15255,17807,18159,12360,14319,15439,18207,18655,node2
153,8989,8989,9099,12040,13951,15311,18223,18687,12576,14511,15807,18975,19039,node2
154,8894,8894,8803,12488,14631,15767,17951,18767,12808,14359,16255,18511,18943,node2
155,9484,9484,9074,12784,14567,15559,18383,18879,12968,14575,15911,19343,19839,node2
156,8392,8392,8743,12384,14151,15991,17743,18143,12608,14375,16303,18639,18719,node2
157,10117,10117,9750,12312,14591,15767,18111,18511,12368,14303,16543,18895,19087,node2
158,9709,9709,10215,12200,14095,15375,18495,18927,12168,14303,15855,19279,19695,node2
159,9493,9493,9610,11968,13855,15703,18095,18479,12472,14183,15823,18527,18927,node2
160,10081,10081,9945,12304,13935,15631,17407,18831,12624,14143,16447,17775,19311,node2
161,9377,9377,8988,12304,13887,15239,17903,18351,12520,14175,15447,18239,18671,node2
162,9127,9127,9771,12248,13887,15335,17919,18335,12816,14231,16135,18607,19007,node2
163,9831,9831,9633,12440,13927,15663,17423,18751,13176,13847,16447,17887,19391,node2
164,9579,9579,9338,12192,13943,15375,17855,18271,12120,14183,15815,18319,18751,node2
165,8982,8982,8951,12184,13903,15791,17487,18671,12336,14607,16399,18079,19167,node2
166,8947,8947,9101,12168,13903,15711,17919,18335,12216,14151,15703,18031,18559,node2
167,9124,9124,8997,11824,14279,16207,17951,18383,12544,14527,16175,18479,18927,node2
168,9421,9421,9037,11832,14391,15743,17615,18799,12416,14447,16527,17887,19359,node2
169,8182,8182,8210,11816,14447,15407,18111,18527,12008,14111,15711,18383,18815,node2
170,8675,8675,9275,12128,14407,16015,18095,18479,12344,14743,16191,18703,19135,node2
171,9414,9414,9203,12144,14095,15759,18527,18959,12288,14615,15975,19167,19599,node2
172,8914,8914,8553,12264,14575,15495,18047,18463,12912,14207,15679,18527,18943,node2
173,9726,9726,9721,12176,14231,15911,17951,18863,12384,14735,15975,18783,19359,node2
174,8923,8923,9571,12136,14559,15919,18351,18767,12176,14727,16511,19183,19599,node2
175,10369,10369,9962,12128,14535,15495,18399,18751,12408,14863,15599,18415,18815,node2
176,10004,10004,9904,12336,14399,15871,17487,17935,12880,14591,15839,18623,19039,node2
177,9046,9046,9220,12384,14527,15807,18319,18767,12752,14655,16287,19087,19535,node2
178,9858,9858,9544,11944,14391,15391,18127,18511,12160,14839,15903,18415,18783,node2
179,9784,9784,10285,11880,14423,15711,17935,18879,12352,14543,15967,18991,19183,node2
180,10043,10043,9831,11744,14159,15647,18351,18751,11952,14399,15743,17855,19455,node2
181,9815,9815,9763,11816,14223,15455,17871,18239,11872,14687,15575,18639,19055,node2
182,9918,9918,9903,11712,14023,15471,17759,18687,11976,13919,15607,17871,19087,node2
183,9976,9976,10069,11720,14271,15431,18127,18575,11848,14343,15999,18303,18767,node2
184,8890,8890,9182,11784,13935,15303,17711,18207,12144,14175,15599,17711,18159,node2
185,8815,8815,8863,11832,13983,15335,17663,18559,12032,14119,14967,18047,18575,node2
186,8997,8997,8573,11512,14367,15671,18127,18559,11528,14583,15719,18511,18943,node2
187,9482,9482,9184,12240,13935,15215,17151,17551,12168,13863,15727,17375,17807,node2
188,9376,9376,9926,11976,14015,15191,17951,18351,12192,13887,14983,18207,18639,node2
189,9739,9739,9255,11992,14135,15583,17887,18319,12288,14471,15647,18495,18911,node2
190,9809,9809,9765,12024,13663,15287,17023,17455,12128,13903,15679,17359,17807,node2
191,9322,9322,9612,12032,14535,15823,17903,18351,12360,14071,16375,18239,18687,node2
192,9132,9132,9513,12048,14087,15407,17519,17951,12632,14199,15879,17823,17967,node2
193,9908,9909,9301,12064,13879,15711,18287,18399,12112,14463,16063,18319,18415,node2
194,8764,8763,9183,12280,14327,15911,17679,18111,12544,14079,16263,18351,18799,node2
195,9164,9164,9134,12600,14031,15655,17647,18511,12432,14607,16575,18639,19199,node2
196,8988,8988,8996,12160,14079,15671,18127,18591,12904,14647,15719,19103,19535,node2
197,10032,10032,9668,12488,14535,16055,18143,18559,12640,14431,16095,18383,18783,node2
198,9565,9565,10157,12008,13999,15727,17791,18959,12176,14135,16119,18639,19199,node2
199,9738,9738,9827,12032,13895,15487,18239,18351,12336,14439,15799,18431,19071,node2
200,10489,10489,10279,12296,13767,15991,17791,18175,11624,14119,16143,18287,18671,node2
201,9955,9955,9941,11928,13719,15623,17791,18271,12016,14015,15855,18527,19023,node2
202,8715,8715,8733,11976,13679,15407,18687,19103,12160,13791,15703,19439,19839,node2
203,9874,9874,9742,12040,14159,15831,18063,18511,12336,14247,16111,18687,19167,node2
204,8817,8817,8501,11744,14287,15823,17759,18591,12360,14359,15871,18703,19231,node2
205,9033,9033,9282,11704,13871,16135,18175,18607,12176,13959,16263,19103,19535,node2
206,8622,8622,8862,11992,13967,15735,17919,18335,12536,14447,16239,18511,18911,node2
207,9634,9634,9418,11640,14327,16143,17455,18751,12312,14647,16975,17903,19359,node2
208,9058,9058,8671,12008,14311,15847,18351,18863,12104,14327,16023,18703,19183,node2
209,8399,8399,8962,12200,14391,15895,18015,18063,12248,14311,15879,18607,18703,node2
210,8488,8488,8315,12584,14351,16327,18943,19375,12832,14511,16415,19599,20031,node2
211,9032,9032,9072,12752,14463,16095,18159,18607,13016,14879,16511,18527,18959,node2
212,9185,9185,8726,12784,14879,16015,18047,18991,12976,15191,16119,18815,19391,node2
213,8951,8951,9343,12848,15055,15927,18559,18975,13144,15111,16479,19311,19759,node2
214,8911,8911,9167,12576,15151,16151,18527,19391,13120,15135,16463,19055,20175,node2
215,9546,9546,9769,12576,15159,16103,18143,19007,13392,15663,16655,19423,19471,node2
216,9814,9814,9144,12840,15303,16495,18591,19007,13248,14895,16575,19359,19807,node2
217,9377,9377,9814,12784,15055,16199,18159,19375,13512,15079,16375,18655,20191,node2
218,9391,9391,9116,12704,14831,16447,18991,19423,12864,15359,16655,19503,19951,node2
219,9052,9052,9108,12776,15551,16311,18703,18767,13184,15279,16623,18431,18863,node2
220,9614,9614,9566,12696,15119,15999,18239,19167,12896,15439,16863,18671,19263,node2
221,9534,9534,9623,12368,15031,16207,19087,19551,12768,15743,16543,19567,19999,node2
222,9250,9250,9200,12560,15351,15887,18207,18639,13072,14703,16271,18431,18863,node2
223,9521,9521,9589,12424,14895,15935,18191,19055,13288,15263,16159,18703,19279,node2
224,9454,9454,9606,12128,14471,15791,18623,19151,12664,14503,16479,19167,19663,node2
225,8944,8944,8801,12112,14831,15839,18239,18607,12496,14887,16335,18543,18975,node2
226,9447,9447,9527,12472,14511,15927,18671,19135,12800,15159,16063,18975,19487,node2
227,8756,8756,8659,12064,14111,16279,18719,19167,12440,14687,16399,19407,19839,node2
228,9652,9652,9368,12744,14839,15831,18623,19551,12712,15063,16199,19247,20239,node2
229,7668,7668,7744,12552,14735,16511,19151,19231,13344,14927,16575,19759,19839,node2
230,7974,7974,8123,12816,14823,16087,18367,19663,13296,14863,16927,18767,20287,node2
231,9388,9388,9356,13104,14823,16479,19183,19615,13128,14911,16847,19583,20015,node2
232,8974,8974,9157,12792,14839,16559,18367,18783,13480,15327,16247,18527,18943,node2
233,9593,9593,9558,12808,14439,16247,19151,19215,13264,14791,16879,19343,19407,node2
234,9520,9520,9286,12800,14807,16623,18751,19167,12704,14935,15807,19247,19663,node2
235,9829,9829,9843,12840,14391,16447,18687,19583,13064,14855,16543,18879,20063,node2
236,9647,9647,9786,12744,14727,16311,18287,19135,12792,14783,16559,18767,19343,node2
237,9230,9230,9351,13016,14583,16623,18703,19119,12624,14959,16911,19567,19983,node2
238,9759,9759,9481,12544,14591,16463,18591,19551,12896,15271,17135,18815,20015,node2
239,9929,9929,9819,12432,14455,16343,18959,19375,12672,14983,16527,19215,19663,node2
240,8661,8661,9118,12656,14911,16879,18591,19007,13056,14975,16783,18607,19039,node2
241,9734,9734,9447,12424,14887,16359,18159,18623,12832,15759,16591,18447,18847,node2
242,9987,9987,9951,12328,15271,16199,18959,19391,12680,14631,16479,19231,19679,node2
243,9243,9243,9902,12320,14423,16263,18879,19343,12352,14663,16239,19519,19967,node2
244,9270,9270,8937,12320,14855,16279,18015,18463,11928,15071,16639,18447,18879,node2
245,9554,9554,9707,11944,14559,15887,18815,19247,12280,14647,16111,19263,19695,node2
246,9430,9430,9263,12040,14655,15503,17983,18431,12176,14983,15855,18207,18639,node2
247,9523,9523,9312,12432,14847,15911,18815,19263,12560,15415,16671,19039,19503,node2
248,9802,9802,9870,12504,14967,15415,18559,18927,12536,14655,15623,19327,19743,node2
249,9388,9388,9290,12160,14591,15447,17983,18383,12872,14999,15863,18607,19023,node2
250,9386,9386,9679,12504,14647,15759,17919,18767,12640,15351,16167,18847,19407,node2
251,10103,10103,9683,12248,14575,15423,18303,18687,12296,14615,15783,19231,19647,node2
252,9685,9685,9811,12088,14935,15903,17871,18319,12144,14455,16247,18511,18959,node2
253,9840,9840,9378,12464,14559,15759,17855,18671,12824,14671,16375,18751,19343,node2
254,9432,9432,9931,12072,14503,15439,18319,18751,12344,14583,15847,19183,19647,node2
255,9541,9541,9167,11952,14103,15863,17903,18319,12136,14471,15735,18511,18943,node2
256,9378,9378,9317,12512,14967,15847,17551,18767,12424,15751,16591,17823,19375,node2
257,9331,9331,9566,12304,14119,15423,18047,18399,12272,14559,15839,18255,18655,node2
258,9083,9083,9474,12416,14559,15879,17983,18415,12848,14167,16247,18575,19007,node2
259,8951,8951,8916,12352,14223,15879,18799,18895,12480,14783,16623,19391,19471,node2
260,9884,9884,9762,12344,15007,15839,18079,18495,12016,14407,15551,18335,18735,node2
261,9488,9488,9556,11944,14575,16255,18111,18895,12408,15127,16287,19087,19151,node2
262,8930,8930,8813,12056,14591,15839,18511,18591,12320,14943,16543,19487,19551,node2
263,8753,8753,8708,12072,15119,16335,18175,18623,12208,14839,16103,18479,18927,node2
264,9236,9236,8994,12160,14719,16463,17743,19039,12408,15551,16543,17807,19375,node2
265,9146,9146,9101,12184,14511,16167,18207,18687,12712,14663,16527,18271,18735,node2
266,8706,8706,9281,12184,14887,15919,18367,19071,12496,15063,15895,18655,19135,node2
267,9141,9141,8587,12232,15063,16655,18831,19215,12608,15503,16719,19119,19567,node2
268,8906,8906,9419,12208,15063,16183,18335,18447,12456,15487,16607,18415,18815,node2
269,9798,9798,9644,12584,15551,16367,18479,18959,13200,15343,16927,18719,19167,node2
270,8910,8910,9285,12392,15047,16511,19359,19471,12872,15671,16863,19599,19647,node2
271,9177,9177,8570,12080,15599,16479,19055,19471,12408,15055,16639,19535,19951,node2
272,9241,9241,9214,12080,15583,16495,18607,19839,12616,15423,16879,18783,20335,node2
273,9072,9072,9337,12544,15663,16687,19087,19519,12888,15671,16543,19279,19743,node2
274,9305,9305,9247,12576,15695,16511,18799,19919,12872,16247,17391,20079,20143,node2
275,9176,9176,8960,12560,15343,16959,18703,19215,12704,15495,17295,18879,19007,node2
276,8759,8759,9144,12544,15263,16655,19215,19631,12544,15815,17183,19455,19887,node2
277,9498,9498,9359,12480,15711,16543,18751,20031,12536,16047,16975,18735,20287,node2
278,9221,9221,9223,12120,15183,16671,19183,19615,12384,15279,17359,19183,19567,node2
279,9730,9730,9882,12512,15231,16447,18863,19311,12896,15559,16671,19503,19935,node2
280,9009,9009,8815,12928,15479,16447,18815,19231,12952,15079,16847,19375,19791,node2
281,9985,9985,9813,12528,14919,16367,19535,19615,12776,15223,16799,19023,20191,node2
282,9740,9740,10151,12296,14879,16799,18607,19039,12680,15351,17279,18959,19487,node2
283,9418,9418,9210,12696,14231,16271,18639,19071,12592,14719,16607,19423,19855,node2
284,8783,8783,8854,12808,14679,16719,19455,19919,12504,15135,17039,20255,20719,node2
285,8956,8956,8889,12736,14487,16863,18527,18927,12880,14703,17471,19215,19631,node2
286,9067,9067,9028,12880,14567,16591,18527,18975,12992,14871,16751,18543,18943,node2
287,9680,9680,9876,12584,14567,16991,18975,19439,12848,15263,17215,19359,19839,node2
288,8880,8880,9079,12584,14583,16527,18543,19023,13248,14807,17007,19295,19743,node2
289,9387,9387,8977,13008,14727,16575,18271,19439,13120,15071,16895,18783,20191,node2
290,7078,7078,7160,13696,14791,17055,19231,19311,13624,15631,17759,19743,19791,node2
291,9229,9229,9089,13296,14775,16591,18895,19743,13920,15119,16831,19167,20239,node2
292,8617,8617,8957,13296,14831,17055,19327,19375,13688,15367,17407,19615,20015,node2
293,9851,9851,10028,13536,15167,16607,19199,19775,13632,15351,17263,19487,19887,node2
294,9697,9697,9781,13248,15583,16527,19615,20031,13360,15207,16863,20255,20639,node2
295,10630,10630,10117,13128,14759,16879,19103,19487,13576,15199,17279,19535,19935,node2
296,10000,10000,9730,12976,14743,16383,18559,19039,13704,15239,16543,19343,19775,node2
297,9384,9384,9670,13024,14935,16039,18559,19455,13576,15143,16703,19087,20207,node2
298,9460,9460,9540,13000,14999,16511,19007,19407,13048,15407,17087,19487,19903,node2
299,9806,9806,9826,12968,14983,16223,18511,18927,12904,15143,16479,19327,19743,node2
300,9315,9315,9293,13184,14919,16343,18607,19359,13320,15103,17295,19055,20175,node2
301,9524,9524,9202,12984,14839,16367,19343,19391,13584,14927,16543,19471,19839,node2
302,10045,10045,10276,12712,14591,15983,19759,20143,12936,14911,16031,20207,20623,node2
303,9369,9369,9353,13024,15119,16295,19679,20111,13232,15391,17135,20511,20927,node2
304,9230,9230,9227,12696,14023,15967,18767,19183,12960,14407,16383,19391,19839,node2
305,9469,9469,9798,12592,14287,16039,18735,19583,12800,14271,16463,19663,20223,node2
306,9811,9811,9571,12568,14719,16087,19535,19983,12696,15015,16607,20479,20943,node2
307,9364,9364,9263,12648,14279,16247,18655,19039,12568,14607,16367,19423,19807,node2
308,9854,9854,9785,13056,14743,15575,18367,19439,13312,14951,16447,19087,20223,node2
309,9606,9606,9883,12808,15167,15999,19231,19583,12976,14783,16047,19487,19887,node2
310,9766,9766,9875,12776,14407,15967,18191,18655,13112,14639,16279,18351,18799,node2
311,9092,9092,9264,13144,14551,15727,18607,19103,13232,14631,15847,19151,19247,node2
312,9362,9362,8742,13208,14983,16143,19055,19503,13400,15031,16279,19519,19951,node2
