TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
29,8974,8974,9315,10128,15879,17055,18127,18367,10216,15959,17151,18591,19023,node1
30,8724,8724,9052,10016,16319,17151,17871,18575,9672,16399,17087,17983,18383,node1
31,8760,8760,8591,9920,15735,17199,18031,18511,9984,15871,17247,18367,18767,node1
32,9728,9728,9070,9872,16479,17119,18063,18271,9896,15991,17583,18255,18287,node1
33,9057,9057,9339,9912,16335,17199,18303,18447,10232,16479,17167,18463,18815,node1
34,8332,8332,9012,9856,15855,16991,18143,18703,10128,16023,17215,18447,18895,node1
35,7389,7389,7084,10568,16495,17407,18031,18479,10256,16303,17455,18431,18671,node1
36,8714,8714,8843,10168,15951,16879,18287,18303,10536,15839,17103,18063,18655,node1
37,8555,8555,8243,10592,16639,17375,18303,18543,10528,16343,17615,18799,19119,node1
38,9349,9349,9111,10488,15527,17311,17935,18271,10880,16031,17519,18159,18479,node1
39,9045,9045,8794,10888,15911,17247,18591,18623,10312,15943,17375,18655,19007,node1
40,9031,9031,9557,10024,16303,17183,17967,18159,10104,16543,17343,18287,18591,node1
41,9401,9401,9400,10384,15759,17087,17567,18399,10480,15895,17471,18191,18543,node1
42,8863,8863,9037,10464,16223,17231,18159,18399,10872,16223,17663,18591,18735,node1
43,8736,8736,8702,10488,16143,17279,18143,18175,10344,16495,17999,18799,19071,node1
44,9070,9070,8698,10472,15911,17151,18559,19007,10144,16183,17199,19151,19615,node1
45,8442,8442,8516,10440,16367,17199,18431,18479,10048,16015,17471,18799,19087,node1
46,8344,8344,8499,10296,16247,17279,18479,18975,10400,16607,17503,18895,19391,node1
47,9786,9787,9638,10392,15911,17199,18159,18511,10424,16279,17343,18559,18911,node1
48,8330,8329,8323,10848,16375,17343,18239,18607,10888,16543,17775,18703,19007,node1
49,8454,8454,9142,10888,15967,17359,18687,18719,10856,16295,17743,19423,19615,node1
50,8851,8851,7703,10552,16607,17503,18479,19231,10752,16943,18047,18991,19375,node1
51,9095,9095,9699,10928,16015,17535,18287,18351,10656,16703,17871,19023,19151,node1
52,9123,9123,9033,10584,16007,17343,18479,18751,10584,16559,17471,18319,19423,node1
53,9618,9618,9603,10896,15959,16863,18095,18559,10800,16055,16879,18303,18783,node1
54,8674,8674,8788,10880,16007,17359,17903,18175,11264,16447,17359,18767,19247,node1
55,9180,9180,8802,10952,15999,16943,18559,18943,10128,16263,17279,18255,19599,node1
56,8633,8633,9123,10528,16047,16943,18223,18639,10520,16199,17087,18511,18991,node1
57,8981,8981,8960,10560,15759,16943,17807,18207,10544,15791,17103,18303,18415,node1
58,9223,9223,9093,10560,16087,16943,18191,18607,10360,16087,17295,18223,18767,node1
59,8973,8973,9374,10448,15991,17407,18239,18303,10312,15959,17151,18687,19119,node1
60,8440,8440,8015,10496,15783,16655,17439,18783,10400,16511,16895,17711,18015,node1
61,8238,8238,8249,10560,16575,17151,17983,18415,10320,16575,17455,18655,19087,node1
62,8010,8010,8435,10568,16159,17535,18591,19103,10256,16287,17551,18447,18847,node1
63,9451,9451,9014,10720,16167,17135,18767,18943,10664,15823,17263,18927,19375,node1
64,9054,9054,9086,10816,15495,17887,18479,19231,10624,15927,17663,18879,19375,node1
65,8330,8330,8569,11240,15439,17439,18895,18959,11096,15967,17759,18607,19391,node1
66,8127,8127,8308,10856,15959,17919,19055,19055,10552,16087,17599,18895,19279,node1
67,9124,9124,8624,10928,15991,17359,18031,18863,10928,16215,17679,18207,18319,node1
68,8400,8400,8626,11336,16415,17839,18783,18943,10888,16367,17375,18719,18895,node1
69,9546,9546,9013,10848,15927,17343,18191,18559,10752,15911,17391,18639,19071,node1
70,9135,9135,9320,10824,16399,17455,18671,19007,10664,16359,17711,18975,19327,node1
71,8587,8587,8737,10760,16831,17727,18719,19023,11032,16479,18207,19183,19455,node1
72,8950,8950,9172,10648,15871,17679,18479,19103,10344,16199,17583,19087,19439,node1
73,9502,9502,9433,10544,16719,17647,18863,18975,10408,16815,17583,18703,19135,node1
74,9057,9057,8826,10472,16343,17615,18431,18799,10120,16527,17743,18559,18927,node1
75,8573,8573,8807,10456,16311,17647,18463,18479,9992,17007,17935,19103,19343,node1
76,8499,8499,8566,10352,16151,17743,18831,19263,10352,15807,17887,18895,19711,node1
77,9179,9179,9056,10272,16143,17935,18335,18591,10792,16927,18495,19039,19151,node1
78,8876,8876,8910,10280,16607,17567,18959,19119,10168,16991,17903,18831,19391,node1
79,9320,9320,9191,10264,16447,17407,18447,18607,10520,16527,17647,18815,19183,node1
80,8413,8413,8401,10776,16415,17823,18271,18799,10544,17055,17759,18223,18415,node1
81,9008,9008,9204,10344,16895,17775,18751,19087,10448,16327,18063,18639,18943,node1
82,8342,8342,8524,10408,16735,17807,18255,18591,10304,16735,17567,18623,19055,node1
83,8875,8875,8740,10392,15839,17503,18239,18687,10648,16095,17871,18383,18687,node1
84,9192,9192,8671,10880,16279,17647,18559,18575,10640,16447,17599,18815,19071,node1
85,8445,8445,8843,10912,16231,17599,18111,18975,10560,16879,17759,18527,18927,node1
86,8387,8387,8376,10808,15927,17791,19007,19135,10320,15959,17759,18607,18927,node1
87,9200,9200,8680,10288,16399,17711,18287,18319,10416,16591,17503,18831,19151,node1
88,9146,9146,9263,10416,16095,17391,18783,19199,10320,16591,17615,18223,19279,node1
89,8543,8543,8797,10480,16343,17727,18735,19199,10144,16559,18143,18847,19007,node1
90,8605,8605,8726,10000,16375,17871,18431,18799,9632,16543,17487,19247,19359,node1
91,8516,8516,8782,10104,16159,17887,18831,19327,9976,16415,17903,18447,19775,node1
92,8925,8925,8236,10488,16703,18319,18975,18991,10496,17071,18287,19023,19311,node1
93,8236,8236,8434,10568,16311,18079,18575,18991,9944,16607,17807,18879,19231,node1
94,7993,7993,8305,10240,16271,17743,19103,19423,10376,16367,17967,19439,19775,node1
95,8236,8236,8304,10736,16751,18223,18703,19567,10672,16703,18127,19247,19519,node1
96,6682,6682,6608,10960,16591,18063,19295,19327,11008,17151,18255,19391,19807,node1
97,8777,8777,8488,10640,17071,18463,19327,19359,10512,17279,18223,19791,20239,node1
98,7996,7996,8265,10896,16783,18047,19423,19871,11328,16815,18511,19199,19455,node1
99,9242,9242,8786,11032,16559,18111,19343,19375,10832,16927,18079,19951,20335,node1
100,8619,8619,8898,11512,16783,18319,19679,19839,11400,16927,18543,19071,19183,node1
101,8447,8447,8886,11560,17231,17935,19535,19615,11688,17199,17983,19583,19903,node1
102,8284,8284,8056,11216,16895,18319,18895,19023,11728,17391,18383,19039,19135,node1
103,8413,8413,8510,11680,17759,18623,19215,19663,11232,17887,18975,19487,19519,node1
104,8808,8808,8553,11296,17455,18079,19375,19807,11640,17695,18463,19807,20047,node1
105,8191,8191,8331,11736,17567,18527,19055,19071,12120,17327,18911,19471,19519,node1
106,7843,7843,8130,11744,17487,18335,19551,19727,11200,17727,18895,19487,19967,node1
107,8477,8477,8155,11080,17023,18943,19679,19727,11488,17567,18831,20191,20415,node1
108,8664,8664,8616,11096,17087,18399,19407,20175,11496,17551,18847,19343,19695,node1
109,8171,8171,8568,11512,17487,19055,19727,19807,11568,17567,18943,20111,20319,node1
110,8770,8770,8475,11584,18015,18559,19423,20255,11920,17695,19295,20239,20319,node1
111,8261,8261,8422,11144,17039,18351,19903,20367,11368,17679,18447,20735,21199,node1
112,8318,8318,8100,11624,16991,18943,19487,20831,11792,17311,18879,20223,20431,node1
113,8087,8087,7995,11608,17391,18415,19983,20479,11368,17743,18655,19471,20719,node1
114,8438,8438,8237,11600,16847,19007,19551,19999,11248,17407,18735,19967,20207,node1
115,8444,8444,8485,11496,17279,18415,19967,19983,11600,17823,18735,19247,19391,node1
116,8239,8239,8495,11496,17407,18911,19631,19759,11688,17679,18287,19647,20063,node1
117,8192,8192,7991,11920,17951,18703,19631,20191,11112,17359,18815,20015,20415,node1
118,8586,8586,8799,11384,17439,18303,19247,20063,10976,18191,18927,19407,20767,node1
119,8787,8787,9009,11392,16927,18927,19471,19727,11440,17183,18799,19999,20255,node1
120,7911,7911,7290,11432,17759,18399,19327,20175,11464,17711,18895,20223,20383,node1
121,8634,8634,8658,11032,16927,18847,19759,20223,11424,17631,19007,19791,20815,node1
122,8422,8422,8613,11448,17791,18783,19327,19807,11352,17647,18895,19999,20271,node1
123,8293,8293,8585,11384,17231,18751,20239,20495,11248,17615,18815,20111,20671,node1
124,8924,8924,8694,11296,17247,19183,19743,19775,11624,17391,19023,19807,20239,node1
125,8253,8253,8361,11328,17679,18495,19199,20175,11688,17119,19055,20111,20527,node1
126,8302,8302,8241,11352,17231,19071,19711,20143,11624,17311,18527,20447,21071,node1
127,8624,8624,8540,11320,17711,18687,19231,19935,11032,16975,18927,19967,20431,node1
128,8682,8682,9152,10912,16783,18751,19679,19695,10528,17183,18623,19791,20095,node1
129,8440,8440,8148,10968,17231,18815,19935,20111,11024,17711,18767,20031,20399,node1
130,8633,8633,8958,11408,17647,18719,19951,20175,11784,17583,18927,19679,20783,node1
131,8573,8573,8318,10928,17103,18895,19663,20111,10856,17423,18607,19743,20111,node1
132,8178,8178,8349,11384,17167,18895,19663,19871,11352,17247,18911,20367,20431,node1
133,7911,7911,7800,11424,16719,18687,20127,20175,11312,16975,18191,20079,20479,node1
134,8583,8583,8384,11400,17183,18655,19679,19903,11624,17263,18671,19807,19871,node1
135,8179,8179,8096,11912,17183,18671,19455,19631,12264,17567,19007,19567,19791,node1
136,8485,8485,8695,11488,17631,19071,20031,20127,11712,17487,18799,20047,20207,node1
137,7962,7962,8210,11888,17327,18671,20047,20143,11656,17519,18991,19551,19951,node1
138,8126,8126,7805,12016,16751,18671,19711,20095,11664,17247,18719,19967,20223,node1
139,8323,8323,8034,12064,17359,19087,19711,20175,12144,17615,18991,20415,20495,node1
140,8701,8701,8563,12048,17215,18639,20015,20127,12600,17023,18975,20383,20607,node1
141,8288,8288,8641,12080,17343,19055,19631,20111,12432,17759,18495,19887,20703,node1
142,8825,8825,8836,11920,16863,18639,19551,20031,11968,17567,18815,19663,20111,node1
143,8548,8548,8431,12032,17663,18671,19583,20047,11888,17167,18895,19551,19871,node1
144,8161,8161,8296,12000,17359,19119,20127,20607,11888,18127,19183,20079,20287,node1
145,8066,8066,8271,12016,17231,18367,19615,20095,11856,17135,19215,19743,20223,node1
146,8200,8200,8384,12080,17471,18847,20207,20239,11816,17615,19183,20655,21071,node1
147,8000,8000,7566,12096,17167,18815,19727,20799,12184,17215,19039,20239,20351,node1
148,9392,9392,9551,11904,17567,19023,19903,20303,12064,17391,19071,20079,20655,node1
149,8779,8779,8657,11896,17391,18799,19327,19743,12032,17711,18799,19999,20303,node1
150,8376,8376,8419,11752,16911,18783,20191,20303,11456,17135,19055,19615,20511,node1
151,8641,8641,8382,11824,17359,19247,19743,19807,11416,17567,18495,20047,20399,node1
152,7814,7814,7927,11824,17023,18703,19279,20303,11392,17743,19007,19471,20703,node1
153,8433,8433,8984,11808,17343,18783,19791,19823,11760,17295,18431,19951,20351,node1
154,8271,8271,7957,11840,17327,18879,19343,20303,11832,17983,19135,20095,20367,node1
155,8638,8638,8776,11680,17807,18719,20175,20319,11664,17295,18943,20095,20783,node1
156,7932,7932,7823,11352,17455,18959,19519,19935,11584,17759,19007,20159,20607,node1
157,7607,7607,7830,11808,17119,18575,19487,20399,11656,17439,18783,19471,20655,node1
158,7982,7982,7883,11760,17615,18927,19919,19935,11712,17311,18831,20111,20399,node1
159,8233,8233,8138,11960,17631,18991,19551,20399,11648,18111,19007,19583,20303,node1
160,8112,8112,7996,12008,17679,18623,19999,20383,11624,17631,19439,20047,20383,node1
161,8276,8276,8410,12056,18143,19119,20463,20479,12112,17759,19727,20415,20671,node1
162,7707,7707,7615,12136,18207,19439,20127,20159,12128,18511,19407,20575,20895,node1
163,8145,8145,8130,12192,17743,19183,20191,20607,12568,17839,19423,20127,20527,node1
164,7907,7907,8086,12248,17695,19215,20175,20687,12624,18287,19471,20543,20607,node1
165,8155,8155,7970,12232,18159,19215,20159,20543,12616,17791,19439,20623,21039,node1
166,8645,8645,8497,12656,17935,19119,20127,20575,13032,18095,19263,20463,20783,node1
167,8759,8759,8631,12344,17743,19167,20143,20479,12528,18143,19263,19807,20927,node1
168,8256,8256,8338,12504,18303,19423,20079,20111,12488,17887,19775,20399,20575,node1
169,8208,8208,8221,12256,17823,19215,20575,21039,12432,18415,19343,20719,21071,node1
170,8245,8245,8356,12664,18047,19503,19999,20159,12344,17631,19535,20287,20511,node1
171,8706,8706,9168,12048,17663,18895,20383,20527,11784,18223,19023,20207,20591,node1
172,9218,9218,8633,11984,18255,19327,20255,20607,11648,18415,19439,20511,20767,node1
173,8096,8096,8376,11992,17711,18863,19663,20159,11648,18031,19087,19855,20495,node1
174,8103,8103,8067,11864,17407,19167,20607,21055,11560,17695,19311,20671,21087,node1
175,9256,9256,8907,12312,17823,19359,20559,21023,11920,17887,19599,21023,21535,node1
176,8108,8108,8280,12328,17807,18783,20287,21007,12408,17919,18799,20415,20703,node1
177,8056,8056,8090,12328,17903,19135,20367,20399,12440,17791,19311,20223,20895,node1
178,7844,7844,8065,12384,17919,18959,20239,20447,12408,17951,19167,20239,20527,node1
179,8570,8570,8515,12328,17471,18927,20207,20879,12464,17759,18847,20639,21119,node1
180,7832,7832,7742,12416,18191,18767,19967,20463,12832,17903,19055,20239,20367,node1
181,8098,8098,8195,12472,17791,18863,19807,20271,12416,18095,18991,20719,21167,node1
182,8545,8545,8411,12000,17855,18799,19887,20719,11944,17759,19455,20191,20287,node1
183,8502,8502,8599,12392,17903,18815,19887,20175,12256,17807,18735,20383,20671,node1
184,8240,8240,7999,12144,17503,19231,20223,20399,11784,17775,19663,20463,20863,node1
185,7736,7736,7675,12640,17919,18879,20415,20447,12664,17615,19103,20959,21439,node1
186,7778,7778,7801,13224,17647,19039,19855,20927,12808,17951,19375,20447,20495,node1
187,8287,8287,8465,12808,18015,18943,20351,20783,12320,18175,19007,20719,21007,node1
188,8729,8729,8475,12320,17999,19007,19983,20031,12664,18207,19263,20207,20383,node1
189,8116,8116,8484,12760,17983,19023,20495,20927,12760,18319,19103,20527,20847,node1
190,8467,8467,8464,12632,18463,19455,20271,20351,12648,18207,19295,20239,20847,node1
191,9200,9200,8978,12560,17951,19327,20399,20863,12488,18143,19183,20543,20703,node1
192,8166,8166,8458,12480,17983,18895,20319,20367,12504,18575,19311,20303,20639,node1
193,8616,8616,8466,11920,18399,19391,20319,20351,11904,17951,19391,20383,21023,node1
194,8449,8449,8201,12360,18479,19023,20335,20383,12496,18015,19567,20639,20959,node1
195,7569,7569,7942,12104,18031,19423,19983,20463,12440,17967,19519,20575,21215,node1
196,8503,8503,8065,12536,17951,19439,20383,20895,12856,17967,18991,20239,20463,node1
197,8721,8721,8400,12472,17535,18783,20447,20943,12800,17247,19151,20959,21423,node1
198,8382,8382,8578,12392,17871,19375,19871,20831,12272,17999,19711,20303,20399,node1
199,8194,8194,8712,12376,17343,18703,20335,20367,12184,17503,18911,20831,21167,node1
200,8647,8647,8545,12328,17807,19247,20287,20799,12128,18239,19439,20511,20975,node1
201,8743,8743,8685,12288,18255,19103,20207,20767,12136,18207,19311,20303,20943,node1
202,8294,8294,8269,12176,17791,18863,19711,19967,12376,17759,18895,19839,20399,node1
203,8768,8768,8857,12088,17663,19327,20015,20255,12280,17807,19247,19999,20367,node1
204,8233,8233,8215,12176,17663,18959,20271,20479,12216,17423,19311,20751,21231,node1
205,8715,8715,8312,12184,17679,19151,20719,20735,12664,17919,19615,20143,20639,node1
206,8000,8000,8637,12224,17151,18431,20319,20351,12576,17791,19311,20031,20367,node1
207,7800,7800,7744,12752,17743,19647,20271,20399,12640,17967,19199,20559,20815,node1
208,8845,8845,7821,12240,18207,19215,20415,20799,12640,18047,19311,20351,21119,node1
209,8948,8948,9221,11496,17503,18415,19663,19967,11480,18047,19327,19871,19935,node1
210,8965,8965,9404,10944,17999,19455,20319,20735,10720,17839,19055,20655,20735,node1
211,8191,8191,8462,11408,17471,18847,19919,20335,11176,17775,19311,20575,21119,node1
212,9484,9484,8930,11416,17951,19103,20351,20815,11504,18383,19087,20159,20607,node1
213,8440,8440,8806,11464,17295,18831,20287,20719,11408,17551,18895,20127,20799,node1
214,8564,8564,8232,11560,17551,18543,20175,20671,11352,17455,18815,19823,20271,node1
215,8142,8142,8368,11184,17615,19071,20143,20271,10896,17727,19231,20303,20447,node1
216,8734,8734,8631,11552,17759,19023,19743,20223,11328,17823,19055,20815,21183,node1
217,7136,7136,7683,11872,17903,18751,20207,20863,11872,17615,18815,20431,21679,node1
218,7977,7977,7981,12232,17599,18943,20015,20463,12304,18047,19103,20847,21199,node1
219,8636,8636,8206,11544,18031,19231,20239,20895,11312,18239,19135,20207,20367,node1
220,8212,8212,8432,11656,17887,18943,20495,20959,11640,17951,19151,20639,21135,node1
221,8048,8048,8079,11984,17535,19375,19919,20255,12272,18335,19599,20207,20575,node1
222,8281,8281,8236,12544,18015,19471,20399,20879,12248,18527,19583,20623,21055,node1
223,8090,8090,8126,12600,18047,19007,20447,20495,12720,18351,19167,20687,21503,node1
224,8627,8627,8519,12720,18495,19439,20271,20927,12720,17359,19375,20655,21055,node1
225,8257,8257,8264,12768,18031,19487,20719,20879,12672,18207,19855,20559,20943,node1
226,8019,8019,7974,12792,18287,18975,20239,20399,12672,18303,19055,20143,20591,node1
227,8297,8297,8158,12728,17967,19023,20415,20895,12632,18319,19391,20351,20687,node1
228,8280,8280,8992,12744,17983,19295,19967,20479,13120,18159,19311,20399,20495,node1
229,8150,8150,8137,13256,18511,19631,20703,20927,12120,18863,19759,20799,21279,node1
230,8653,8655,8105,12160,17663,19407,20063,20351,12544,17903,19567,20447,20783,node1
231,8624,8622,8789,12632,18543,19567,20351,20815,12648,18655,19151,20927,21183,node1
232,8000,8000,7736,12696,18111,19359,20879,20943,12512,18255,19583,20351,21535,node1
233,7406,7406,7728,13192,18671,19903,20655,20655,12576,18847,20431,20927,21007,node1
234,8178,8178,7754,12752,18255,19583,20495,21087,12936,18511,19807,20847,21327,node1
235,8797,8797,8638,12624,18831,19727,20703,21071,12376,18639,19887,20927,21487,node1
236,8219,8219,8966,12616,18527,19983,20415,20511,12456,18607,19631,20895,21087,node1
237,8899,8899,8316,12552,17919,19439,20959,21087,12784,18063,19695,21231,21647,node1
238,8541,8541,8986,12568,18447,19583,20703,21231,12744,18575,19471,20991,21519,node1
239,8350,8350,8541,13056,18495,19551,20367,20911,12784,19007,19903,20543,20639,node1
240,8440,8440,8050,13040,17535,19567,20975,21023,12744,18095,19711,20911,21279,node1
241,8772,8772,8601,13040,18431,19551,20831,21439,12208,18559,19567,20991,21391,node1
242,8198,8198,8676,12536,17903,19471,20511,21263,12128,18367,19375,20479,20719,node1
243,8734,8734,8349,12576,18847,19743,20815,21279,12600,18351,19839,21135,21199,node1
244,8141,8141,7888,12504,17887,19343,20959,21423,13104,18351,19823,20527,21663,node1
245,8787,8787,8843,12376,17423,19775,20783,20927,11992,17743,20303,21199,21471,node1
246,8267,8267,8681,12024,17887,19455,20767,21391,12480,17775,19711,20831,21343,node1
247,7966,7966,8207,12512,17903,19807,20527,21279,12824,18287,20319,21231,21679,node1
248,8602,8602,7895,12472,18415,19471,20863,20895,12288,18495,19791,21023,21103,node1
249,8445,8445,8802,12360,17599,19871,20479,20927,12168,17839,19951,21471,21743,node1
250,8458,8458,8464,12352,17375,19391,20879,20991,12576,17231,19631,20911,21791,node1
251,8400,8400,8550,12712,17919,19519,20543,20575,13080,18047,19279,20959,21407,node1
252,8674,8674,8661,12320,17519,19359,20831,21039,12608,18015,19823,20383,20799,node1
253,8484,8484,8470,12248,18287,19151,20463,20911,12456,18543,19151,21071,21247,node1
254,8410,8410,8400,12712,17855,19423,20143,20687,12416,18079,19695,20447,20623,node1
255,8058,8058,8157,12296,18415,19935,20767,20911,11944,18031,19391,21167,21551,node1
256,8258,8258,8178,12272,17839,18847,20815,21199,11936,18111,19391,21135,22015,node1
257,8783,8783,8790,12136,18335,19375,20831,21151,12528,17935,19599,20671,21343,node1
258,9616,9616,8797,12384,18127,18735,20271,20703,12408,18351,19279,20575,21023,node1
259,8117,8117,8866,11872,17327,19183,20655,20703,12752,18031,19791,20511,21199,node1
260,9477,9477,8678,12296,18127,19087,20463,21087,12208,18463,19119,20879,21311,node1
261,8269,8269,8989,11936,18079,19151,20927,21391,12112,18447,19455,20255,21743,node1
262,8801,8801,8892,11960,17983,19055,20399,20447,12080,17903,20095,20735,21183,node1
263,9114,9114,8934,11840,18015,19439,20383,20879,11528,17727,19231,20607,20847,node1
264,8472,8472,8495,12352,17471,19055,20367,20415,11880,17503,19679,20559,21311,node1
265,7667,7667,7466,12432,17615,19023,20415,20927,12440,17807,19007,20063,20543,node1
266,8548,8548,8751,11896,17999,19471,20847,21295,12312,18063,19487,20527,20927,node1
267,8890,8890,8524,11888,17455,18927,20271,20367,12264,17983,19279,20095,20335,node1
268,8369,8369,8837,12344,17839,19343,19919,20319,12216,17759,18927,20143,20703,node1
269,9300,9300,8815,12104,17807,18991,20271,20767,11944,17695,19487,20447,20927,node1
270,8972,8972,8823,12032,17855,18991,20015,20479,12368,17711,19263,20303,20607,node1
271,8300,8300,8718,11976,17391,18959,20399,20815,12280,17839,19199,20527,21055,node1
272,8663,8663,9009,11968,17935,19119,20351,20783,12168,17951,19471,20735,21583,node1
273,8580,8580,8348,12440,17439,18655,20367,21231,12632,17455,18927,20815,21199,node1
274,8618,8618,8481,13328,17247,19311,20399,20847,13016,17855,19551,21071,21375,node1
275,8492,8492,8553,13304,17775,18879,20303,20767,12920,17871,19007,20047,20575,node1
276,8247,8247,8581,13368,17311,18927,20335,20783,13552,17919,19263,20559,21199,node1
277,8668,8668,8441,13392,17583,18927,20303,20495,13800,17807,19423,20495,20703,node1
278,6793,6793,6873,13544,18607,19535,21039,21471,13976,18383,19759,20911,21087,node1
279,8360,8360,8314,13552,18255,19551,20575,20591,13944,17807,19759,21055,21519,node1
280,8414,8414,8203,13568,18335,19311,20175,21039,13880,18287,19423,20751,21183,node1
281,9026,9026,8933,13528,18351,19615,20623,21087,13304,18575,19823,20735,21199,node1
282,8113,8113,8099,13216,18287,19279,20687,20703,13288,18207,19359,20911,21391,node1
283,8047,8047,8675,13440,18383,19743,21151,21215,13688,18463,19599,20351,21871,node1
284,8458,8458,8199,14176,18431,19279,20719,20799,14208,18735,19599,21183,21295,node1
285,8611,8611,8847,13784,18399,19695,21183,21215,14600,18351,19743,20239,20607,node1
286,8944,8944,8353,14272,18271,19727,20639,20703,14552,18511,19791,20719,20879,node1
287,8446,8446,8685,14272,18383,19359,20655,21071,14440,18735,19487,21119,21535,node1
288,8864,8864,8847,13928,17983,19487,20095,21151,14384,18239,19807,20479,21855,node1
289,8477,8477,8675,14424,18271,19759,20447,20751,14344,18623,19311,20959,21215,node1
290,8234,8234,8066,13992,18143,19615,20255,21183,14456,18815,19647,20415,21455,node1
291,8167,8167,8374,14896,18335,19295,20783,21135,15456,18847,19823,20911,21071,node1
292,8212,8212,8082,15864,18703,19631,20271,20543,15200,18255,19823,21087,21183,node1
293,8555,8555,8211,14720,18271,19567,20671,20719,14680,18543,19759,20815,21023,node1
294,7825,7825,7968,15136,18671,20143,20991,21263,15240,18335,19727,20975,21391,node1
295,8574,8574,8616,14616,18335,19695,21023,21215,14544,18767,19935,21023,21631,node1
296,9324,9324,9496,14824,18095,19647,20719,21215,14736,18607,19663,20927,21215,node1
297,9862,9862,9519,14680,17919,19519,21007,21151,14544,17887,19631,21263,21759,node1
298,9683,9683,9115,14560,17487,19247,20431,20959,14360,17871,18863,20607,21343,node1
299,8883,8883,9292,14256,17663,18943,20015,20895,14016,17967,19679,20479,21199,node1
300,8767,8767,8871,14144,17647,19055,20031,20511,14248,17775,18719,20639,21071,node1
301,8735,8735,9249,13704,18047,19055,20111,20975,13712,18079,19439,20959,21247,node1
302,9228,9228,9067,14000,17551,18847,20927,20959,14304,18335,18847,21471,21695,node1
303,9196,9196,9017,13280,17615,19247,20447,20991,12992,17999,19135,20463,20943,node1
304,9489,9489,9462,12960,17567,18671,19967,21391,12816,18415,19103,20239,21391,node1
305,7866,7866,7895,13040,17807,19007,20479,20879,12856,17615,19519,20095,20815,node1
306,8888,8888,8739,12816,17647,19039,20063,20559,12624,17967,19583,20879,21295,node1
307,8937,8937,9277,12800,17967,19183,20991,21375,12400,17087,19439,20223,21679,node1
