TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
28,9535,9535,9241,10304,13015,16375,19183,19295,10688,13095,16879,19215,19455,node2
29,9024,9024,9205,10160,12983,17215,19183,19695,10136,13335,18111,19711,20095,node2
30,10059,10059,9528,9928,13303,17071,19167,19519,9992,13575,16991,19471,19663,node2
31,9517,9517,9931,9920,13191,16655,19327,19391,10152,13167,17023,19807,20223,node2
32,10329,10329,10195,9920,13015,17055,18975,19759,9624,13255,17807,19503,19887,node2
33,9518,9518,9518,10192,12999,16479,18911,19247,10192,13439,16863,19119,19599,node2
34,10095,10095,9919,9560,13111,17311,19215,19343,9424,13423,16671,19743,19951,node2
35,9443,9443,9635,9544,13127,16863,18799,19327,9296,13487,17119,19231,19967,node2
36,9078,9078,9472,9248,13631,15959,18767,19183,9216,13431,15767,19055,19263,node2
37,10421,10421,10314,8792,13239,16783,19199,19615,9008,13679,16639,19807,20287,node2
38,9844,9844,9933,8704,12919,16879,18607,18783,8848,13215,17039,19071,19503,node2
39,9568,9568,9710,9112,13039,16559,18783,19055,9536,13623,17071,19231,19663,node2
40,9948,9948,9221,9232,13407,17455,19599,19663,9024,14031,17791,20095,20511,node2
41,9248,9248,9677,8808,13047,16375,18831,19999,9200,13423,17055,19071,19487,node2
42,9498,9498,9434,8480,13367,15903,19295,19679,8496,13535,17007,19007,20095,node2
43,10248,10248,9905,8488,13471,17135,18607,19023,8688,13959,16575,18991,19455,node2
44,9038,9038,9403,8464,13079,16343,18639,19423,8176,13551,17007,19375,19519,node2
45,10119,10119,9915,8480,13855,16959,19055,19455,8544,13623,16183,18287,19855,node2
46,9533,9533,9692,9104,13519,15879,18639,19023,9248,14007,16463,19103,19471,node2
47,10287,10287,9823,9168,13535,16247,18591,19471,9064,14135,17135,18399,19583,node2
48,9961,9961,10815,9056,13783,17055,18927,19343,8800,14239,16447,18799,19151,node2
49,9706,9706,9304,9016,13815,15911,18559,18991,9064,14127,15911,18991,19455,node2
50,9841,9841,10370,9344,14207,16751,18719,19375,9336,14231,16943,18639,19759,node2
51,9601,9601,9291,9120,13375,15911,19055,19439,9128,14167,16271,19103,19439,node2
52,10339,10339,9868,9112,13799,15463,18639,19071,9016,14223,15871,18943,19343,node2
53,9651,9651,9987,9400,14047,16255,18703,19471,9232,14231,16055,19519,19775,node2
54,9583,9583,9100,9448,13655,15407,18991,19423,9520,14031,15711,19583,19999,node2
55,9985,9985,10425,9368,13695,15367,18591,18975,9328,14255,15591,19247,19679,node2
56,9226,9226,9387,9440,14111,15759,19359,19391,9696,13751,15439,18447,18479,node2
57,9961,9961,9780,9488,13711,15127,18799,19071,9480,13607,15527,18911,19375,node2
58,9399,9399,9210,9656,13759,15463,18783,19471,9680,13935,16159,19231,19391,node2
59,9395,9395,9420,9544,13399,16175,19183,19391,9496,14175,15711,19439,19711,node2
60,10203,10203,10138,9552,13799,15439,18927,19055,9688,13767,15399,18863,19663,node2
61,9642,9642,9742,9944,13735,15359,18639,19279,9736,14543,15415,19039,19407,node2
62,10001,10001,9991,9952,13783,15279,18799,19167,9984,13959,15439,18319,19455,node2
63,8966,8966,8964,10016,13719,15719,18783,19071,10248,13799,16103,18927,19183,node2
64,9376,9376,9572,9704,13823,15791,19151,19151,9680,13943,16447,19071,19455,node2
65,10243,10243,9943,9976,13767,16167,18671,19135,9888,14103,16023,18831,19471,node2
66,10303,10303,10287,9992,13679,15599,18687,19071,10152,13703,15815,18655,19295,node2
67,9757,9757,9832,10416,13527,15991,18335,18735,10528,13759,15863,19151,19535,node2
68,9414,9414,9278,10728,13831,17855,18735,19135,10248,14223,16327,19423,19711,node2
69,9024,9024,9121,10056,13391,15687,18799,19167,10088,13911,16463,18815,19343,node2
70,9671,9671,9996,10400,13711,16079,18559,18591,10712,13927,16607,19023,19391,node2
71,10456,10456,9912,10800,13679,15671,18735,19151,10592,13871,15879,18351,19823,node2
72,8583,8583,9119,10488,13719,16527,18751,19071,10768,14239,16527,18943,19359,node2
73,9490,9490,9124,10744,13735,16039,18703,19151,10864,13959,15423,19247,19359,node2
74,10176,10176,10242,10768,13935,16447,19119,19279,10616,14247,16191,19503,19903,node2
75,8865,8865,9208,10760,13935,16463,18751,19007,10304,14519,16623,18735,19247,node2
76,10281,10281,9798,10368,14007,16527,18703,19183,10568,14263,16927,19103,19471,node2
77,9587,9587,9963,10480,13935,16087,18511,19151,10736,13791,16287,18511,19743,node2
78,9951,9951,9977,10328,13839,16447,18815,19183,10168,13975,16671,18847,19247,node2
79,9744,9744,10090,10280,14223,16447,18495,18543,9976,14199,17071,18559,18751,node2
80,10596,10596,9661,10280,13767,14831,18799,19183,10544,14111,16239,18927,19567,node2
81,9389,9389,10100,10664,14087,17279,18863,19295,10456,14455,16671,18767,19215,node2
82,9214,9214,9056,10224,14047,16119,18415,18815,9856,14103,17343,18639,19007,node2
83,10194,10194,10076,10296,13783,15735,18815,19215,10488,14271,16023,18911,19247,node2
84,9730,9730,9600,10656,13871,15647,18415,18879,10688,13903,16255,19023,19439,node2
85,8823,8823,8887,10688,14151,16143,18543,19023,10664,14343,16927,18511,18975,node2
86,9939,9939,9949,10376,14255,16215,18607,18959,10472,14375,16191,18687,18879,node2
87,9094,9094,9325,10336,14047,16655,18623,18991,10784,14415,17039,19071,19535,node2
88,9143,9143,8475,10432,14119,15783,18607,19375,10752,14247,15919,19391,19935,node2
89,10228,10228,10739,10432,14231,16559,18959,19007,10408,14247,16495,18767,19231,node2
90,10181,10181,9988,10432,13943,15335,18671,19103,10704,14119,16863,19055,19663,node2
91,10044,10044,9862,10752,14055,15743,18895,19247,10496,14223,16183,19263,19439,node2
92,9068,9068,9465,10392,14207,16975,19055,19327,10664,14207,16431,18799,19407,node2
93,10424,10424,9854,10320,14079,16111,18655,18687,10488,14527,17247,19151,19503,node2
94,9555,9555,10299,10376,14095,16911,18799,19199,10328,14231,16055,19535,19791,node2
95,10216,10216,9722,10248,14119,16559,18463,19007,10136,14319,16463,18607,19183,node2
96,9748,9748,10009,10336,14119,16287,18767,19135,10432,13895,17135,19183,19375,node2
97,9446,9446,9320,10280,14055,16319,18783,19103,10696,14159,16415,19519,19855,node2
98,10139,10139,9638,10528,13791,16735,19007,19215,10768,14223,16847,19391,19455,node2
99,9875,9875,10013,10136,13527,16119,18863,19263,10408,13711,16687,18655,19791,node2
100,10346,10346,10129,10168,13807,16655,18735,18783,10184,14063,16895,19007,19391,node2
101,9712,9712,9813,10168,13615,17055,18911,19183,10552,13767,16543,18847,19311,node2
102,9388,9388,9359,10272,13487,16543,18575,18783,10840,13615,16959,18511,18527,node2
103,10149,10149,10059,10264,13719,16167,18447,18847,10096,13823,15951,18943,19359,node2
104,9243,9243,9477,10240,13687,16975,18751,19247,10576,14063,16639,18607,18991,node2
105,10253,10253,10409,10344,13871,16943,18671,19087,10160,13879,16879,18399,18975,node2
106,9333,9333,9566,10384,13647,16559,18175,18591,10344,14103,17487,19183,19583,node2
107,10085,10085,9736,10288,13607,16959,18319,18975,10152,13951,15879,18351,18575,node2
108,9850,9850,10167,10568,13871,16527,18575,18687,10336,13855,16703,18975,19167,node2
109,9839,9839,9969,10320,13767,16847,18095,18271,10456,14015,16895,18191,18383,node2
110,10088,10088,10081,10416,13871,16431,18495,18895,10728,14007,16215,18463,18767,node2
111,9760,9760,9374,10400,13823,17263,18719,18879,10456,13727,16911,18991,19055,node2
112,9825,9825,10647,10336,13895,16431,18303,18383,10720,13967,17087,18207,18287,node2
113,9682,9682,8881,10704,13895,16359,18463,18847,10576,14095,17087,18447,18607,node2
114,10048,10048,9973,10664,14143,17167,18415,18543,10456,13567,17759,18895,19439,node2
115,9046,9046,9641,10256,14007,17215,18415,18927,10696,13903,17231,19039,19375,node2
116,9807,9807,9886,10240,13983,16815,18479,18847,10528,14407,17295,18543,18975,node2
117,9516,9516,9480,10656,14055,17199,18447,18879,10408,14207,17663,18575,18655,node2
118,8879,8879,9195,10728,14111,16911,18863,18911,10560,14711,16991,18943,19343,node2
119,10525,10525,9644,10704,13975,16447,18607,18943,10504,14191,17231,19151,19535,node2
120,9888,9888,10169,10704,14303,17231,18511,18927,10552,14143,17455,18543,19615,node2
121,10425,10425,9880,10664,13967,16815,18463,18895,10544,14047,17279,18767,19199,node2
122,9776,9776,10061,10600,14279,16831,18767,18863,10696,14319,17071,19183,19407,node2
123,9905,9905,9602,10608,14095,17215,17983,18143,10696,14559,17823,18527,18671,node2
124,9691,9691,9799,10664,14079,17503,18543,18943,10848,14215,17295,18495,19055,node2
125,9081,9081,9770,10776,14159,17407,18591,18719,10984,14191,17103,19199,19423,node2
126,10110,10110,9500,10832,13983,17023,18367,18991,10816,14335,17583,18431,18607,node2
127,9609,9609,10180,11024,14079,17055,18863,19007,10936,14295,17103,18879,19023,node2
128,9976,9976,9568,11080,13999,16975,18591,18879,11136,14223,17471,18975,19311,node2
129,9670,9670,10136,11144,14079,17359,18223,19247,10928,14295,17311,19119,19199,node2
130,9782,9782,9291,11072,14063,17439,18847,19039,11200,14199,18015,18751,19631,node2
131,10708,10708,10504,10808,13871,16543,18431,18639,10656,13911,17151,18927,19039,node2
132,9076,9076,9492,10848,13927,17551,18367,18575,10832,14087,17551,19023,19471,node2
133,9968,9968,10246,11152,13935,16815,18847,18975,11544,14519,16911,18575,19727,node2
134,9615,9615,8891,10744,13967,17871,18719,18767,11064,14919,17743,19279,19391,node2
135,9027,9027,9505,10720,13743,17183,18831,19119,11280,14111,17599,18479,18591,node2
136,10646,10646,10601,11064,13975,16559,18687,19087,11056,14263,16927,18527,18879,node2
137,9084,9084,9159,11112,14063,17343,18431,18543,10832,14359,17375,19071,19311,node2
138,10707,10707,10920,10768,13975,17343,18543,18943,10472,14127,17663,18847,19263,node2
139,9696,9696,9252,10656,13911,16783,18127,18863,10664,14207,17007,18559,18991,node2
140,10521,10521,10310,10720,13975,17263,18575,18943,10488,14247,16279,19135,19391,node2
141,9122,9122,9918,10712,13999,17247,18511,18911,10712,14167,17039,18191,19663,node2
142,10301,10301,9667,10776,13855,16527,18783,19183,10600,14247,17215,18607,18991,node2
143,10440,10440,10481,10584,13831,17247,18687,18847,10704,14127,17743,18831,19247,node2
144,10724,10724,10486,10552,13831,16831,18399,18655,10560,14079,16895,19263,19503,node2
145,9400,9400,9645,10528,13871,16463,17983,18799,10360,14031,16751,18191,18447,node2
146,8833,8833,9166,10560,13959,16895,18415,18799,10560,14055,16431,18591,19039,node2
147,9764,9764,9293,10640,13943,16927,18575,18959,10520,14007,16863,18943,19519,node2
148,9790,9790,10479,10672,13911,16575,18143,18815,10912,14023,17567,18623,18799,node2
149,8900,8900,8799,11040,13679,17455,18623,18991,10808,14103,17407,19135,19375,node2
150,10729,10729,10215,10768,13647,14831,18655,18975,10512,14031,17263,19311,19679,node2
151,9347,9347,9686,10840,14039,17535,18959,19055,10736,14607,17391,18751,19375,node2
152,10626,10626,10749,10880,13647,17183,18623,19023,10504,13999,16231,18927,19359,node2
153,9701,9701,9597,10816,14063,16895,18655,19023,10768,14423,17071,19103,19679,node2
154,10503,10503,10136,10848,13999,16895,18479,18815,10704,14071,17247,18575,19007,node2
155,9311,9311,9779,10816,13983,17327,18495,18863,10952,14439,17759,19231,19407,node2
156,10143,10143,9417,11200,14039,17375,18895,18943,11168,14231,17503,18687,18991,node2
157,9991,9991,10543,10664,14071,16927,18863,19295,10384,14071,16783,18847,19263,node2
158,9355,9355,9028,10616,14199,17311,18591,18975,10528,14527,17407,18975,19471,node2
159,10115,10115,10470,10672,14103,17247,18527,18559,10464,14167,17807,18847,19263,node2
160,9092,9092,9196,10496,14063,17295,18895,18975,10528,14359,17023,18559,18847,node2
161,11078,11078,10570,10528,13975,17711,18831,19055,10528,14327,17791,18991,19455,node2
162,8255,8255,8919,10704,14055,17407,18687,19151,10448,14383,15023,18719,19343,node2
163,9004,9004,9138,10808,14103,17087,18943,19279,10808,14375,17407,18991,19535,node2
164,9799,9799,9526,10936,14135,17519,19247,19295,10608,14487,17791,19103,19503,node2
165,9405,9405,9299,10928,14191,14623,18783,18847,10960,14367,17935,19295,19871,node2
166,9536,9536,9518,11016,14287,18015,19215,19279,10384,14551,17535,18847,19359,node2
167,9613,9613,9267,10712,14263,16719,18831,19215,10616,14383,16511,19087,19503,node2
168,10212,10212,10493,11000,14239,17151,18783,19183,10984,14527,16895,18783,19375,node2
169,9890,9890,9768,10640,14279,17551,18751,19167,10824,14551,16975,18655,19039,node2
170,9877,9877,9879,10992,14263,17247,19071,19183,11032,14559,17983,19199,19327,node2
171,9585,9586,9844,11128,13959,17583,18799,19119,10904,14367,18031,19103,19503,node2
172,10811,10810,10717,11064,14231,17103,18991,19215,11416,14575,16831,18303,18815,node2
173,9428,9428,9498,11144,14135,17503,18751,19135,10672,14671,18015,19039,19119,node2
174,11109,11109,10261,10656,14095,17439,18623,18687,10432,14223,17839,19279,19407,node2
175,9247,9247,9948,10552,14207,17103,18991,19103,10576,14279,17071,18591,19743,node2
176,10353,10353,9324,11224,13839,17935,18991,19151,11152,14335,17951,19087,19487,node2
177,9683,9683,10196,10784,13831,17119,18767,19199,11376,14159,16767,18815,19279,node2
178,9015,9015,9342,10872,14111,17967,18559,19215,10864,14551,17439,18687,18751,node2
179,10367,10367,9555,10496,14095,17391,19039,19263,11152,14247,16311,18991,19423,node2
180,8968,8968,9506,10904,13743,17455,18847,19247,10976,14463,17503,18735,19167,node2
181,10440,10440,9764,10552,14095,17215,18511,18911,11264,14519,16927,18559,19087,node2
182,9038,9038,9041,10920,14215,17503,18511,18799,11128,14623,16327,19007,19423,node2
183,9320,9320,9727,11024,14287,17423,18719,18879,11896,14799,17535,18767,19167,node2
184,9951,9951,9616,11064,14255,17103,18303,18815,11728,14831,17023,18511,19071,node2
185,9873,9873,10426,11136,14127,15119,18415,18687,11576,14735,15487,19039,19375,node2
186,9211,9211,9226,11328,14127,17727,18911,19343,11368,14551,18191,18847,19327,node2
187,9345,9345,9083,11400,14599,17887,18607,19055,11728,14855,17551,19167,19567,node2
188,9123,9123,9415,11440,14439,17279,18671,18975,11472,14847,17951,18991,19439,node2
189,9631,9631,9499,11456,14623,17919,19007,19391,11872,15095,18255,18895,19807,node2
190,9922,9922,9327,11392,14647,17983,18703,18815,11552,14863,18463,19167,19535,node2
191,9203,9203,9681,11368,14479,17871,18831,19087,11360,14807,17871,18927,19343,node2
192,9682,9682,9634,11464,14847,18015,19151,19535,11680,15279,18175,19631,19759,node2
193,9427,9427,9471,11400,14743,18191,18879,19407,11520,15127,17439,19471,20079,node2
194,9918,9918,9618,11408,14751,15751,19167,19263,11944,14815,16783,18911,19519,node2
195,7521,7521,7677,11656,14919,18159,19007,19663,11976,15223,18431,19439,19935,node2
196,9571,9571,9746,11568,14943,18479,19439,19743,11616,15407,18687,19775,20223,node2
197,9242,9242,9358,11640,14919,18143,19407,19551,11696,15327,18063,19519,19743,node2
198,9650,9650,9597,11608,14815,18079,19023,19759,11912,15103,18255,19327,19903,node2
199,9832,9832,9760,11464,15159,18271,19263,19439,11704,15423,18655,19727,20175,node2
200,9210,9210,8977,11568,15071,17663,19423,19551,12016,15287,17983,19487,19727,node2
201,9259,9259,9300,11576,14991,18527,19375,19903,12328,15303,18319,19455,19935,node2
202,9020,9020,8885,11240,15111,18335,19471,19839,11608,15575,18959,20239,20639,node2
203,9617,9617,9734,11632,15103,18239,19599,20047,11960,15663,18223,19791,20223,node2
204,9206,9206,9145,11664,14951,18127,19103,19839,11936,15271,18879,19519,19935,node2
205,9099,9099,9460,11216,15207,18159,19487,19567,11208,15927,18255,20223,20639,node2
206,9747,9747,9551,11392,15487,18159,19487,19871,11408,15663,18079,19807,20223,node2
207,8931,8931,9715,11712,15151,18095,19087,19519,11688,15271,18559,19519,19967,node2
208,9534,9534,9428,11144,15103,17391,19439,19535,11184,15519,17887,20223,20607,node2
209,10141,10141,9609,11216,15663,18319,19583,19903,11472,16023,18303,19823,20639,node2
210,8884,8884,9257,11208,15367,17823,19487,19631,11312,15407,17583,19887,20015,node2
211,9564,9564,9299,10848,15031,17455,19055,19631,11232,15431,17951,19439,19567,node2
212,9815,9815,9825,10760,15447,18255,19247,19663,11056,15831,18239,19471,19855,node2
213,9317,9317,9342,11144,15167,18127,19439,19839,11864,15455,18671,19903,20367,node2
214,9126,9126,8965,11144,15431,18271,19247,19551,11256,15695,18335,19583,19679,node2
215,9318,9318,9206,10816,15399,18175,19551,19695,11560,15895,17711,19983,20079,node2
216,9672,9672,9721,11168,15375,18207,19247,19519,11400,15615,18063,19375,19647,node2
217,9363,9363,9282,10720,15175,17871,19455,20095,10680,15599,17951,19775,20191,node2
218,9040,9040,9447,10368,15455,17823,19615,19775,11072,15871,17823,20159,20527,node2
219,9893,9893,9428,11104,15239,17823,19151,20015,11968,15655,17567,19311,19423,node2
220,9070,9070,9447,11304,15399,17791,19551,19967,11328,15911,18447,19727,19855,node2
221,9446,9446,9449,11112,15559,18207,19471,19695,11544,15935,18223,20063,20479,node2
222,9712,9712,9339,10768,15159,18159,19023,20127,10984,15271,17535,19263,19455,node2
223,9419,9419,9729,11200,15447,17935,19471,19887,11776,15591,17935,19679,20111,node2
224,9186,9186,9394,11160,15327,18335,19215,19375,11136,15567,18223,19551,20015,node2
225,9891,9891,9371,10768,15215,18175,19087,19583,11440,15439,18639,19359,19887,node2
226,9184,9184,9042,11232,14959,18063,19583,19999,11280,15599,18351,20207,20639,node2
227,9031,9031,9673,11160,15359,18143,19455,19887,11152,15575,18223,19519,19967,node2
228,10077,10077,9349,11144,15399,18335,19359,19663,11944,15631,17535,19247,19951,node2
229,8942,8942,9504,11144,15431,18063,18927,19247,11264,15535,18367,19263,19551,node2
230,9623,9623,9311,11504,15439,18031,19311,19759,11560,15855,17983,19471,19919,node2
231,9827,9827,9983,11096,15079,18447,19311,19679,11320,15727,18623,19327,19919,node2
232,9536,9536,9665,11464,15055,17519,19279,19311,11696,15623,17855,20127,20575,node2
233,9824,9824,9459,11152,15367,18335,19183,19711,11432,15831,18127,19055,19439,node2
234,8962,8962,9626,11448,14919,18175,19167,19263,11824,15191,18447,19647,19855,node2
235,9540,9540,9178,11048,15311,17983,19295,19679,11624,15807,18447,20175,20591,node2
236,8977,8977,8823,11504,15431,18015,18879,19295,11680,15887,18351,19183,19695,node2
237,9384,9384,9273,11608,14999,18399,18879,19279,11944,15255,17647,19535,20031,node2
238,9070,9070,9103,11656,15471,18047,19295,19727,11872,16071,18175,20191,20623,node2
239,9236,9236,9263,11640,15471,18095,18959,19359,11776,15663,18303,19151,19567,node2
240,9519,9519,9261,11648,15127,18495,19359,19791,12056,15263,18767,19951,20351,node2
241,9256,9256,9414,11264,15487,18127,19375,19791,11968,15911,18479,20287,20719,node2
242,9194,9194,9193,11648,15087,18175,19407,19823,11816,15279,17375,19567,20111,node2
243,9433,9433,9505,11624,15527,18159,19343,19791,12040,15679,17695,19999,20479,node2
244,9131,9131,9352,11656,15935,17727,19455,19471,11864,16015,18095,20015,20383,node2
245,9166,9166,8899,11608,15239,18559,19407,19935,12144,15599,18671,19695,20831,node2
246,9153,9153,9179,11696,15543,18223,19487,19887,12456,16223,18319,20415,20575,node2
247,9248,9248,9317,12056,15903,17423,19087,19871,12304,16543,17775,19311,19455,node2
248,10108,10108,9868,11128,15631,18255,19455,19855,11168,16191,18127,19791,20095,node2
249,9463,9463,9850,11528,15687,18287,19471,19935,11920,15695,17903,20191,20655,node2
250,9199,9199,9064,11536,15775,17967,19535,19983,11712,16071,18239,19471,19935,node2
251,9954,9954,9813,11504,15527,18335,19615,20047,11736,16247,17487,19951,20319,node2
252,9560,9560,9839,11480,15407,17583,19599,19727,11480,16279,17999,20127,20591,node2
253,9446,9446,9451,11480,15727,17503,19631,20127,11856,15959,17903,19519,19695,node2
254,9624,9624,9763,11160,15711,17359,19695,20095,11168,15863,17055,19951,20383,node2
255,9278,9278,8918,11256,15455,18335,19679,20095,11656,16167,18575,20303,20751,node2
256,8234,8234,8483,11280,15807,18399,19775,20159,11448,16271,18399,19615,20143,node2
257,9540,9540,9747,11288,15783,18383,19695,19775,11336,16047,18431,20031,20095,node2
258,9319,9319,9445,11328,15391,17567,18959,19423,11640,15887,18159,19391,19455,node2
259,9410,9410,9324,11344,15647,18479,19327,19807,12096,15807,18143,19631,19887,node2
260,10111,10111,9444,11400,15599,18015,19711,20111,11416,15999,18543,20127,20511,node2
261,9925,9925,9920,11272,15167,17919,18847,19199,11584,15047,17759,19327,19375,node2
262,9514,9514,9794,11216,15399,17935,19663,20095,11336,15679,17999,19775,20207,node2
263,9387,9387,9739,11544,15655,17935,19231,19631,11600,15975,18047,20143,20639,node2
264,9694,9694,9203,11608,15471,17919,19183,20031,12016,15751,18223,19455,20991,node2
265,9219,9219,9458,11176,15967,17951,19695,20111,11952,16191,17535,19951,20399,node2
266,9155,9155,9007,11568,15671,17583,19279,19679,11800,16063,17967,19263,19695,node2
267,9065,9065,9476,11632,15767,17615,19439,20159,11624,16175,17839,19839,20063,node2
268,8971,8971,9663,11440,15815,18047,20223,20287,12088,15535,17327,20351,20511,node2
269,9005,9005,8605,11808,15439,18479,19311,19375,11456,16031,17311,19311,19583,node2
270,9141,9141,9254,11360,15823,18047,19759,20143,11344,16103,18207,19711,20111,node2
271,9888,9888,9562,11632,15839,17663,19695,20079,11688,15855,18031,20015,20399,node2
272,9359,9359,9135,11264,15495,18495,19151,19359,11448,15479,17407,19599,19631,node2
273,9710,9710,9697,11624,15727,17871,19535,19791,11808,16095,17759,19551,19679,node2
274,9399,9399,8828,11768,15503,17503,19919,20047,11768,15935,18047,20399,20463,node2
275,8694,8694,8972,11728,15559,17951,19327,20351,12392,15791,17967,19343,19759,node2
276,8966,8966,9280,11400,15679,17903,19583,19967,11896,15975,17871,19631,20191,node2
277,9255,9255,9262,11728,15887,18335,19775,20015,12536,15991,18191,20127,20591,node2
278,9398,9398,9212,11312,15815,18047,18943,19183,11456,16359,18575,19439,19519,node2
279,9022,9022,8911,11080,15575,18111,19839,20031,11352,15775,19343,19919,20335,node2
280,8920,8920,8585,11480,15871,19007,19743,19983,12104,16199,17919,20287,20703,node2
281,8553,8553,9078,11848,16079,18719,20143,20415,12088,16375,19151,19727,20767,node2
282,9025,9025,9074,11648,16255,18607,19919,20335,11968,16799,18767,20111,20527,node2
283,9130,9130,9299,11680,15719,18607,19487,19679,12296,15911,19007,20031,20527,node2
284,9767,9767,9281,12040,15727,18719,20079,20111,12144,16055,18815,19903,20319,node2
285,9363,9363,9214,11760,15839,19327,20031,20223,12464,16247,19615,20511,20575,node2
286,9395,9395,9612,12160,15783,16575,19935,20479,12320,15927,17039,19487,20079,node2
287,9540,9540,9411,11840,15919,18767,19679,19999,11800,16351,18351,19935,20351,node2
288,9625,9625,9734,12168,15951,18943,19743,19967,12392,16511,18751,20047,20447,node2
289,9212,9212,9552,11808,15639,18447,19791,20319,11896,16103,18463,19695,20863,node2
290,10008,10008,9487,11816,15839,19119,19839,19919,12200,16415,18895,19871,20287,node2
291,9170,9170,9561,11768,15735,18783,19983,20223,12448,16319,18639,19983,20463,node2
292,9895,9895,9851,12064,15759,18783,19247,20367,12768,16415,18767,19359,20751,node2
293,9343,9343,9626,11592,15943,18271,19951,20367,12088,16247,18559,19951,20399,node2
294,10285,10285,9764,11448,15471,16351,19439,19887,11840,15583,17983,19967,20287,node2
295,9829,9829,10085,11736,15671,18559,19359,19791,12520,15903,18847,19615,20687,node2
296,9698,9698,9347,11744,15287,18031,19407,19759,12320,15671,18031,19583,19951,node2
297,9236,9236,9665,11448,15543,18431,19263,19647,11784,15863,18287,19247,19951,node2
298,9571,9571,9591,11664,15575,18335,19151,19231,11624,16255,18751,19551,19615,node2
299,9512,9512,9531,11608,15119,17279,19535,19615,12200,15271,17935,18399,19935,node2
300,9912,9912,9951,11568,15471,18047,18895,19023,12000,15847,18591,19215,19567,node2
301,9280,9280,9308,11688,15463,17999,18895,19455,11872,16071,17647,19359,19439,node2
302,10098,10098,10100,12000,15383,17119,19279,19679,12488,15119,17791,19775,20159,node2
303,9205,9205,9386,11616,15087,17983,18927,19215,11944,15791,17519,19135,19455,node2
304,9953,9953,9677,11904,15455,17871,18799,19311,12128,15799,17503,18879,19279,node2
305,9702,9702,9893,11640,15447,17839,19151,19583,11936,15919,18079,19599,20015,node2
306,9363,9363,9199,11744,15055,16655,18719,19167,12272,15615,16975,19023,19423,node2
307,9737,9737,9851,12072,15455,17423,18815,19103,12528,15871,17855,19343,19615,node2
