TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
19,8758,8758,9274,10040,15695,16263,16847,17039,9872,15647,16655,17439,17599,node1
20,9136,9136,8457,9968,15871,17215,17663,17967,9800,15895,17391,18335,18383,node1
21,8849,8849,9412,9632,15719,17471,18575,18879,9640,16287,17839,19391,19503,node1
22,9670,9670,9239,9632,15911,17231,19775,19855,9448,16191,17567,20399,20559,node1
23,9359,9359,9733,9528,15815,17327,20239,20623,8944,15879,16655,20911,21023,node1
24,9818,9818,9501,9336,16079,16687,19695,20687,9328,15295,16911,19903,20351,node1
25,9881,9881,9922,9624,15199,16311,20079,20527,9936,15647,16527,20239,20575,node1
26,9480,9480,9644,10016,14735,16239,19871,20303,9800,14479,16655,18655,20911,node1
27,9325,9325,9683,9936,14375,16087,18975,19391,10032,14895,15695,19487,19631,node1
28,9699,9701,9376,10216,13975,16327,18831,19823,10280,13367,15951,19455,19743,node1
29,9656,9654,9602,10112,13951,15783,18959,19343,9464,14127,16335,19839,20159,node1
30,10064,10064,10546,9608,13055,14591,18383,18815,9328,14063,16735,18367,18975,node1
31,9468,9468,9091,9568,13943,15391,18223,18687,9456,14087,15871,18287,18719,node1
32,9502,9502,9307,9336,13823,15783,17759,18191,9712,13879,15815,17807,18335,node1
33,9335,9335,9376,9680,13439,15023,17679,18223,9328,14047,15631,18175,18607,node1
34,9316,9316,9451,9680,13623,15367,18143,18175,9768,14159,15951,17327,18879,node1
35,8719,8719,8842,10152,13839,15831,17279,17311,10120,13975,16447,17791,18127,node1
36,8083,8083,8103,10344,13927,15807,18223,18255,10592,14503,15871,18447,18495,node1
37,9470,9470,9113,10400,13807,15839,17839,18239,10384,14039,16167,18591,19215,node1
38,9269,9269,9330,10288,13559,15375,17759,18703,10232,13631,15647,18159,18543,node1
39,9305,9305,9669,10672,14351,15823,16927,18223,10472,14631,15847,17455,17695,node1
40,9043,9043,8747,10432,14087,15927,17807,18223,10408,14391,16199,17983,18623,node1
41,8914,8914,8908,10496,14111,15119,17567,18015,10272,14895,15503,18271,18575,node1
42,9200,9200,9451,10096,14151,15631,18351,18431,10704,14247,16095,18767,19039,node1
43,8884,8884,8948,10464,14559,16399,17663,17743,10536,14687,16335,17983,18383,node1
44,9056,9056,8351,10192,14455,16415,17743,18143,10064,14831,16863,18399,18559,node1
45,8747,8747,9253,10448,14487,15751,18175,18543,10248,14687,16031,18623,18943,node1
46,9388,9388,9294,10472,14543,16559,18239,18287,10200,14863,16415,18143,18383,node1
47,9698,9698,9687,10448,14383,15839,17471,18687,10072,14991,16975,18127,18255,node1
48,8337,8337,8712,10440,14623,15951,17999,18463,10392,14919,16343,19023,19231,node1
49,8109,8109,8468,10656,14703,16751,18543,18895,10488,15071,17135,18079,18143,node1
50,8321,8321,8232,10720,13871,16167,18271,18751,10344,14159,16623,18623,19215,node1
51,8934,8934,8462,10864,14791,17071,17935,19215,10512,14991,17471,18063,19455,node1
52,8921,8921,8615,10536,14847,16671,18815,19295,10352,15167,16591,18607,19071,node1
53,8602,8602,8894,10552,14743,16239,17999,18031,10496,15167,16975,18959,19023,node1
54,8753,8753,8628,10992,15351,17599,18911,18959,10240,14959,17471,19439,19599,node1
55,8202,8202,8242,10600,15127,16911,18911,18975,10584,15087,17343,19007,19311,node1
56,8720,8720,8724,11120,14927,16543,19343,19807,11080,15303,17247,19215,19759,node1
57,9195,9195,9178,10872,15055,16991,19023,19087,10952,15047,17663,18735,19295,node1
58,8929,8929,9146,11200,15175,17727,19023,19503,10872,15151,17103,19023,19471,node1
59,9218,9218,8789,10824,15047,16623,18975,19407,10808,15335,17311,19647,20095,node1
60,9557,9557,9119,11008,14951,17375,18991,19423,10952,15135,17567,18863,19583,node1
61,9456,9456,10223,10784,14927,16927,18591,19039,10864,14447,17023,18927,19103,node1
62,8791,8791,8498,10696,14759,15879,18959,18991,10808,14895,17263,19119,19279,node1
63,8798,8798,9553,10824,15327,17327,18991,19423,10680,15415,17855,19007,19423,node1
64,9211,9211,8578,10704,14735,16959,19423,19871,10968,14951,17039,19503,19871,node1
65,9511,9511,9568,10696,14479,17407,18879,18991,10456,15023,17471,19183,19263,node1
66,8804,8804,8829,10640,14791,16311,19295,19343,10768,14207,16511,19103,19151,node1
67,9306,9306,9610,10512,14735,17055,19327,19759,10608,14991,16199,19551,20063,node1
68,9304,9304,8784,10544,14447,16559,18687,18751,10464,14407,16239,18943,19359,node1
69,8574,8574,8297,10672,14775,16159,19151,19231,10472,14823,17103,18367,19503,node1
70,8953,8953,8979,10640,14143,15815,18607,18655,10496,14327,16039,18959,19311,node1
71,8839,8839,9245,10656,14351,16463,18111,19087,10688,14327,16655,18751,19183,node1
72,9843,9843,9687,10704,14247,16383,18927,19343,10552,14375,16879,19487,19887,node1
73,8873,8873,9491,10624,14239,15863,17935,18383,10288,14047,15591,18783,19359,node1
74,9288,9288,8864,10720,14543,16783,18351,18943,10344,14823,16639,18271,19615,node1
75,8556,8556,8684,10720,14679,16767,18399,18431,10512,14863,16495,18719,18991,node1
76,8297,8297,8699,10640,14831,17327,18415,18799,11440,14647,17407,18911,19375,node1
77,9814,9814,9037,11168,14479,16479,18015,18863,10288,14791,16783,18495,18783,node1
78,8450,8450,8786,10656,14935,16559,18879,18911,10568,15079,16959,18975,19327,node1
79,9340,9340,9660,11128,14519,17039,18047,19359,11160,14639,17519,18079,18143,node1
80,8779,8779,8552,10720,14783,16655,18559,19023,10648,14711,16767,18367,18815,node1
81,9116,9116,8927,10704,14791,17471,18447,19455,11016,15055,17231,19119,19279,node1
82,8959,8959,9231,10784,15031,17055,18879,19311,10544,14975,17647,18287,19583,node1
83,9293,9293,8992,10728,14815,17183,18607,19087,10920,14895,17023,18799,19087,node1
84,8703,8703,8938,10896,14999,16719,18543,19503,11424,15055,17487,19087,19599,node1
85,8679,8679,9107,11256,15127,17087,18735,19135,11072,15023,16927,18559,19087,node1
86,10140,10140,9415,11056,14599,16023,18575,18671,10784,14935,16879,19023,19183,node1
87,8815,8815,9159,10608,14783,16511,19039,19439,10696,14463,17359,18303,19455,node1
88,10061,10061,9798,10944,14927,16767,18495,18975,10408,14775,16799,18639,18943,node1
89,9536,9536,9175,10536,14423,16359,18367,18575,10704,15015,16223,18367,18783,node1
90,8262,8262,8836,10536,13927,17295,18191,18959,10280,14767,16911,18319,18799,node1
91,9646,9646,9153,10448,14703,16319,18975,19423,10104,14647,16863,18975,19391,node1
92,9362,9362,9770,10832,14255,16175,18431,18527,10768,14391,16103,18271,18783,node1
93,9640,9640,9507,10728,14711,16639,18799,18879,10488,14311,16863,18495,18975,node1
94,9861,9861,9620,10248,14295,15679,17887,18303,9928,14447,16055,18399,18799,node1
95,8773,8773,9596,10632,14199,16927,18319,18767,10280,14855,16767,18639,19023,node1
96,8486,8486,8461,10240,14663,15999,18303,18319,10656,14903,16927,18671,18831,node1
97,8285,8285,8027,10488,14335,16607,17983,18847,10872,14391,16279,18159,19183,node1
98,8620,8620,8367,10944,14823,17103,18415,18847,10696,14615,16927,18447,18895,node1
99,9885,9885,9926,10976,14687,16159,17855,18303,10656,14735,16927,18351,18447,node1
100,8272,8272,8302,10584,14367,16575,18703,19199,10816,14751,16815,18511,19023,node1
101,7871,7871,8346,10976,15255,16351,17983,18543,11360,14759,17103,18943,19583,node1
102,9398,9398,8696,11104,14687,16463,18511,18895,11200,14967,16279,18495,18895,node1
103,8426,8426,8783,11216,15023,16879,18399,18879,11544,15047,16655,18431,18783,node1
104,9575,9575,8893,11280,15055,16783,18367,18463,11144,14991,16991,19231,19663,node1
105,10043,10043,10000,11080,14791,17007,18431,18847,11336,15031,17039,18975,19759,node1
106,9091,9091,9741,10784,14487,16151,18879,19295,10584,15071,16447,18943,19423,node1
107,9479,9479,9449,10656,15223,17007,18383,18463,10856,15751,17407,18447,18639,node1
108,9261,9261,9413,10888,14615,16591,18815,19247,10680,15111,16231,18863,19151,node1
109,9587,9587,8935,10816,14607,15815,17935,18399,10528,15095,16639,18831,19151,node1
110,8721,8721,9234,10904,15311,17231,18463,18815,10424,14999,17055,18511,18895,node1
111,8751,8751,8879,10696,14239,16431,18911,18959,10752,14951,17135,18863,19119,node1
112,8273,8273,8046,11064,14839,16927,18639,19407,10840,15535,17807,19087,19215,node1
113,8524,8524,8711,10832,14967,17823,19119,19519,10784,15127,16895,18959,19615,node1
114,9412,9412,9093,10872,14863,17263,18703,19119,10632,15135,17487,19023,19455,node1
115,9051,9051,9383,10848,14959,16735,19039,19567,10536,14879,17487,18559,18975,node1
116,9503,9503,9211,10864,14343,17583,18911,19359,10816,14983,16975,18911,19263,node1
117,9132,9132,9032,10944,14791,17151,18063,18863,10696,14743,16311,18927,19359,node1
118,9345,9345,9502,11008,14783,16119,18511,18927,10440,14759,17007,18959,19743,node1
119,9802,9802,9742,10632,14687,17295,18751,18847,10824,14895,17183,18751,19135,node1
120,8961,8961,9275,10648,14759,16911,18207,19199,10296,15023,17007,18335,18639,node1
121,9613,9613,9177,11008,14783,16607,18223,18719,10448,14679,17135,18479,18783,node1
122,9289,9289,9474,10512,14527,17375,18623,18655,10272,14999,17007,18895,19183,node1
123,9711,9711,9513,9960,14775,16927,18239,19039,10376,14607,17039,18543,19135,node1
124,9540,9540,9867,10272,14647,16527,18655,19103,10368,14879,17055,18575,18975,node1
125,8865,8865,8766,10576,14831,16151,18287,18687,10536,14711,16543,18943,19343,node1
126,9909,9909,9720,11064,15007,17391,18303,19071,10544,15263,17567,18671,19103,node1
127,8120,8120,8271,10728,14623,16575,17887,18719,10824,14759,17119,18543,18703,node1
128,9498,9498,9146,10736,14663,17295,18319,18719,10920,14967,17135,18879,19295,node1
129,8869,8869,9067,10736,14671,16863,18095,18527,10584,14543,16767,18239,18543,node1
130,9668,9668,9564,10704,14503,16703,18159,18591,10592,15023,17167,18575,19039,node1
131,9262,9262,9308,10512,14871,17103,18383,18511,10872,14543,16343,19071,19391,node1
132,8479,8479,8781,10944,14599,16687,17679,18159,10736,14575,16767,18431,18687,node1
133,9375,9375,9082,11184,14631,17215,18543,18591,11424,15047,17007,18751,18911,node1
134,8118,8119,8040,11328,15175,16927,18175,18607,11488,15559,16639,18223,18511,node1
135,9438,9437,9517,11384,14623,16847,17743,18607,11200,15111,17039,18207,18287,node1
136,8933,8933,9410,11384,15095,17375,18591,18751,11032,14743,16879,18767,19327,node1
137,9646,9646,9078,11408,14783,16991,18255,18303,11112,15191,17359,18255,18591,node1
138,9870,9870,9804,11360,14735,17263,18671,19151,11376,14999,17023,18559,18927,node1
139,8681,8681,9332,10872,15095,16575,18239,18639,11216,15015,16895,18895,19247,node1
140,9835,9835,9363,11296,14815,17375,18255,18671,11064,15055,17663,18255,18383,node1
141,9180,9180,9299,11328,15287,16623,18655,18687,10920,14903,16927,18543,18783,node1
142,8761,8761,9002,11368,14847,16639,18223,18319,11224,15199,17279,18911,19295,node1
143,9205,9205,8842,11000,14423,17055,18255,18767,11136,14847,17711,18287,18511,node1
144,8881,8881,8916,11416,15151,17055,18639,18799,11040,15023,17183,18719,19119,node1
145,8122,8122,8537,11424,15047,17391,18383,18799,11512,15399,17007,18639,19119,node1
146,9317,9317,8925,11040,14927,16767,18767,19167,10936,15295,17039,18623,18975,node1
147,9765,9765,10386,11224,15159,17103,18687,19151,11024,15087,17023,18847,19503,node1
148,9152,9152,8545,11304,14695,17567,18287,18335,11456,15231,17919,18415,18623,node1
149,9059,9059,9159,11000,14655,16719,19167,19215,10896,15111,17039,18911,19279,node1
150,9282,9282,9290,11360,14975,16959,18799,19215,11096,15279,17247,19199,19615,node1
151,9876,9876,9703,10912,14703,17343,18831,19199,11008,15375,17727,18495,19983,node1
152,9197,9197,9358,11312,14975,16767,18687,19087,11536,15135,16735,18831,19263,node1
153,9215,9215,8763,10920,15135,16959,18239,18607,11136,15671,17551,18655,19055,node1
154,8924,8924,9432,11304,14831,17231,17791,18671,11040,15199,17775,18415,18479,node1
155,9205,9205,9035,11280,15271,17775,18911,19055,10928,15167,17039,19087,19471,node1
156,8934,8934,9049,10712,14863,17503,18703,18719,10816,15079,17455,19007,19439,node1
157,7800,7800,8367,11176,15023,16543,18735,19231,11176,15103,16879,19023,19631,node1
158,8400,8400,8223,11448,15071,17215,18863,19231,11216,15415,17391,19231,19519,node1
159,9818,9818,9147,11456,14959,17599,19231,19295,11072,15271,16767,18495,19679,node1
160,9254,9254,9224,11472,14847,17231,18895,19183,11640,15287,17279,18847,19455,node1
161,9269,9269,9912,11400,14839,17183,18959,19551,11176,15151,17551,19471,19839,node1
162,7659,7659,7626,11760,15159,17807,19455,19551,11776,15399,16799,18767,18863,node1
163,8832,8832,8638,11344,15191,17295,19055,19087,11512,16271,17327,19263,19503,node1
164,9637,9637,9721,11336,15127,16911,18943,19471,11328,15263,17439,19519,19599,node1
165,9046,9046,8380,11632,15503,17663,19327,19455,11624,15471,18143,19935,20143,node1
166,9346,9346,9491,11560,15207,16863,19007,19071,11560,15767,17327,19263,19551,node1
167,9526,9526,10056,11224,15599,17663,18591,18639,11008,15383,17727,19423,19535,node1
168,8859,8859,8764,11608,15567,16879,19119,19567,11600,15607,16927,19887,20303,node1
169,8862,8862,8426,11464,15631,17871,18687,18735,11176,15543,17775,19311,19599,node1
170,9116,9116,9487,11456,15575,17071,19119,19167,11136,15639,17823,19263,19775,node1
171,9576,9576,9500,11496,15199,16991,19167,19199,10432,15159,17151,19679,20159,node1
172,8953,8953,9016,10720,15615,17423,19599,19647,10608,15711,17231,19103,19503,node1
173,8647,8647,9231,11448,15511,17375,19567,19999,11328,15791,17919,19583,19983,node1
174,8698,8698,8362,11464,15439,16783,19167,19231,11472,15439,17343,19343,19583,node1
175,10049,10049,9802,11416,15831,17727,19599,19663,11456,15663,17183,19471,19679,node1
176,9311,9311,9387,10912,15111,17215,19583,19967,11552,15295,18047,19903,20335,node1
177,10561,10561,10085,10896,15487,16671,18831,18863,11072,15431,17199,19247,19407,node1
178,9190,9190,9694,11272,15463,17903,19247,19647,11544,15711,17423,18479,19711,node1
179,8565,8565,8892,11256,14751,16959,18847,19215,11456,15311,17855,18767,19199,node1
180,10191,10191,9840,11136,15343,16367,18671,18799,10880,15551,16895,19151,19343,node1
181,8703,8703,8496,11184,15087,16431,19055,19231,11320,15399,17263,18287,19583,node1
182,8732,8732,9279,10768,15567,17567,18831,19295,11184,15255,17599,18671,19039,node1
183,9885,9885,9061,11192,15175,16463,18415,18575,11528,15911,17263,19247,19439,node1
184,8694,8694,9147,10752,14735,17055,18847,19039,10512,14999,17647,18383,19679,node1
185,8299,8299,8472,10600,15455,17167,18639,19007,10888,15543,17423,19231,19455,node1
186,9085,9085,9183,10992,14991,16783,18031,19055,10800,15255,16975,18495,18575,node1
187,9552,9552,9162,11144,15143,16559,18447,18879,11344,15223,17279,18559,19055,node1
188,9554,9554,9526,11600,15055,17407,18463,18527,11320,15391,17967,19263,19407,node1
189,8731,8731,9365,11352,15087,16879,18927,18991,11096,15191,16975,18527,19679,node1
190,9925,9925,9327,11336,15023,17343,18831,19279,11344,15535,17679,18943,19167,node1
191,9075,9075,9559,11360,15271,16863,18447,18879,11352,15551,16943,19423,19599,node1
192,9309,9309,8581,10872,15119,16719,18799,18863,10800,15143,17215,18303,19743,node1
193,10126,10126,10117,11272,15199,17551,18783,19183,10976,15471,17519,19071,19391,node1
194,8529,8529,9026,11224,15167,17295,18367,19199,11328,15799,17903,18495,18543,node1
195,8836,8836,8740,11240,14999,16943,18831,18879,11184,15071,17039,18879,19295,node1
196,9567,9567,9023,10800,14799,17663,18591,19263,11152,15351,17727,18879,19327,node1
197,9323,9323,9464,10216,15375,17023,18975,19039,10024,15495,17199,19199,19615,node1
198,9119,9119,9274,10608,15175,17791,18991,19375,10712,15263,17391,19215,20031,node1
199,8847,8847,8977,10816,15239,16719,18511,19343,10168,15535,17727,19167,19583,node1
200,9881,9881,9552,10400,15143,17071,18943,19039,10584,15559,17087,18463,18719,node1
201,8135,8135,8404,11360,15271,17951,19151,19551,10968,15743,17583,19087,19391,node1
202,8861,8861,8803,10944,14903,16295,18255,18271,11640,15247,17855,19071,19311,node1
203,8500,8500,8359,11464,15327,17775,19167,19599,11264,15543,17439,19551,20015,node1
204,8675,8675,9035,11512,15375,17935,19103,19487,11184,15439,17615,19343,19679,node1
205,9514,9514,9089,11232,15127,17183,19519,19615,11096,15903,18031,19151,19471,node1
206,9456,9456,9816,11200,15383,18047,19087,19487,11400,15431,17343,19935,20335,node1
207,9407,9407,9568,10928,15319,17583,18559,18591,11200,15591,17855,19279,19407,node1
208,9732,9732,8982,11424,15031,17135,18991,19039,11072,15503,17711,18367,19663,node1
209,9133,9133,9626,11536,15495,17775,19023,19055,11592,15559,18031,18943,19359,node1
210,8815,8815,8609,11960,15335,17695,19039,19503,11632,15607,17807,19359,19631,node1
211,8785,8785,9018,11960,15727,17759,19503,19519,11376,15991,17935,18687,20111,node1
212,8625,8625,8682,11656,15671,17295,19071,19135,11648,15735,17135,19087,19407,node1
213,10150,10150,9916,11824,15399,17695,18623,19071,12200,16135,17823,19343,19535,node1
214,8794,8794,8945,11704,15535,17103,19055,19519,11576,15839,17839,18671,19839,node1
215,9544,9544,9307,10808,15655,18047,18975,19055,11024,15703,17423,19167,19519,node1
216,8985,8985,9299,11216,15159,17775,19007,19439,10872,15527,17823,19055,19535,node1
217,8673,8673,8702,11656,15567,16143,18751,19471,11712,15823,17135,19087,19887,node1
218,7793,7793,7555,11832,15679,17743,19247,19311,11872,15879,17439,19183,19263,node1
219,8650,8650,8943,11928,16159,17727,19695,19743,11576,16103,17887,19711,20191,node1
220,9400,9400,8959,11992,15743,17279,18847,19167,11584,15823,17967,19183,19567,node1
221,9521,9521,9571,11816,15615,18047,19263,19647,11576,15991,17871,19551,19983,node1
222,9326,9326,10050,11816,15551,17087,19503,19695,11600,15727,17791,19967,20175,node1
223,7038,7038,7680,12472,15183,18095,20223,20239,12680,16079,18831,19151,20751,node1
224,9046,9046,8136,12032,15831,17807,19375,19807,12072,16295,17967,19679,20143,node1
225,10633,10633,10421,12024,15983,17215,19263,19695,11864,15399,17231,20287,20367,node1
226,8453,8453,7839,12008,15791,18159,19679,20095,11904,16215,18143,19455,20671,node1
227,8844,8844,9725,12192,15727,16847,19711,19759,11792,16343,18031,20159,20367,node1
228,9520,9520,8945,12144,15711,17759,19359,20175,11984,15799,18543,19391,19583,node1
229,8921,8921,9074,12104,15583,17727,19791,20207,11824,16103,18095,19775,20127,node1
230,8636,8636,8781,11984,15895,17791,19759,19823,11272,16191,17951,20287,20367,node1
231,8208,8208,8928,11608,15943,18351,19807,20271,11608,16335,18607,19343,19375,node1
232,9747,9747,9133,12024,15791,17919,19839,19887,12016,16367,18447,19823,20127,node1
233,8938,8938,8842,12144,15903,18543,19519,19999,11456,16007,18383,20047,20431,node1
234,8920,8920,9043,11784,15655,18447,19551,20431,11632,15967,18655,19439,20799,node1
235,8513,8513,8582,12088,15679,18015,19631,20063,12192,15967,18975,20223,20479,node1
236,8356,8356,8147,11320,15767,17535,20015,20479,11728,15959,17887,20367,20655,node1
237,9772,9772,9236,12120,15951,18335,20159,20527,12488,16095,18847,19919,21039,node1
238,8854,8854,9582,11936,15791,17935,19455,19887,11920,15751,18127,20239,20479,node1
239,9130,9130,8840,12008,15711,17663,19839,20319,11808,16047,18271,19471,20895,node1
240,8731,8731,9202,12112,15951,18063,19551,20015,11688,16183,19087,20143,20399,node1
241,9681,9681,9286,11680,15831,18703,19535,19887,12336,15927,18159,20063,20495,node1
242,9524,9524,9257,11992,15439,17775,19983,20351,11248,15871,18607,20559,20943,node1
243,8570,8570,9217,11456,15847,17855,19327,20415,11664,15751,18671,19903,20351,node1
244,9946,9946,9824,11856,15503,18383,19663,19999,11960,15887,18095,19599,20047,node1
245,9507,9507,9323,11704,15263,18095,19743,19775,11792,15447,17327,20255,20415,node1
246,10140,10140,9946,12056,15679,17567,19279,20127,12256,15839,17791,19279,20671,node1
247,9218,9218,9906,11944,15519,17391,19743,20175,11160,15567,17727,19919,20159,node1
248,9024,9024,8943,11512,15151,17519,19295,20127,11480,14903,18431,20015,20287,node1
249,10308,10308,10069,11504,14767,17359,19679,19711,11576,15095,18159,19583,19791,node1
250,9366,9366,8679,11512,15071,17743,19695,20095,11328,15103,17759,19967,20303,node1
251,8475,8475,9290,11472,14983,17791,19151,19231,11568,15247,17887,19423,19615,node1
252,9776,9776,9489,11440,15415,17327,19551,19615,11504,15831,17951,19583,19727,node1
253,8363,8363,7972,11528,15039,18223,19647,20015,11384,15231,17583,20159,20399,node1
254,9130,9130,9631,11584,15487,17647,18703,19167,11576,15295,17615,19391,19503,node1
255,8333,8333,8604,11336,14671,17343,19631,19647,11728,15687,17935,19951,20111,node1
256,7133,7133,7981,11904,16127,18399,18927,20127,11864,15639,18543,19103,19135,node1
257,9235,9235,7790,12048,15463,17871,19407,19855,11840,15535,18063,19583,19791,node1
258,9322,9322,9369,12072,15359,18415,19775,20223,12184,15759,18207,20095,20543,node1
259,8562,8562,8768,11856,15511,18399,19359,19407,12072,16111,19023,19535,19631,node1
260,9116,9116,8765,12280,15943,17759,19695,19807,12000,15823,17983,19631,19839,node1
261,8926,8926,9194,12304,15511,18591,19887,19935,12312,15631,17519,20319,20479,node1
262,8673,8673,8599,12360,15823,17871,19439,20351,12624,16007,18367,20367,20735,node1
263,9799,9799,9567,12296,15383,17871,19903,20319,12928,15967,17807,19791,21071,node1
264,8608,8608,8939,12280,15911,18671,19551,19983,12600,16183,18527,20223,20623,node1
265,8921,8921,9130,12672,16415,18351,19903,20447,12576,16031,18991,19519,20831,node1
266,9816,9816,9212,12248,15807,18415,19919,20015,12440,16151,18319,19999,20223,node1
267,8994,8994,9646,12600,15799,18815,19519,19583,12280,16087,18943,20335,20495,node1
268,8948,8948,8508,11408,15927,18639,19887,20367,11784,16231,18847,19615,20751,node1
269,9014,9014,9051,11840,15727,18335,19919,20063,11680,16151,18399,20079,20271,node1
270,9463,9463,9689,12272,16111,18639,19487,19519,11960,15527,18719,20095,20575,node1
271,9638,9638,9361,12040,15775,18159,19903,20319,11240,15799,18015,19583,19999,node1
272,10265,10265,10312,11496,15007,17711,19807,20191,11352,15679,18207,20015,20303,node1
273,9496,9496,9838,11536,15455,18047,18975,20095,11664,15471,18479,19951,20415,node1
274,10030,10030,9641,11856,15407,17599,19775,20191,11992,15327,17807,19711,20815,node1
275,9114,9114,9318,11864,15375,18031,19119,19519,11944,15399,18143,19247,19487,node1
276,9263,9263,9134,11896,14951,17247,19359,19887,11792,15375,17759,19279,19759,node1
277,9416,9416,9972,11848,15279,17487,19535,19935,11088,15295,17999,19727,20111,node1
278,8616,8616,8542,11408,14943,17887,18575,19407,11464,15415,17199,19151,19215,node1
279,9015,9015,8637,11960,15439,17519,19503,19871,11880,15535,17759,19663,19983,node1
280,9185,9185,9409,11896,14967,17935,19407,19487,11672,14927,17951,19551,20175,node1
281,10342,10342,10165,11872,14935,17967,19775,19839,11576,15415,18591,19295,20559,node1
282,9369,9369,9313,11464,15319,17535,18959,19327,11536,15567,17631,19567,19951,node1
283,8981,8981,9489,11488,14887,17151,19343,19375,11136,14855,17279,19087,19423,node1
284,7940,7940,8061,11296,15423,17599,18607,19807,11608,15359,17695,19503,19711,node1
285,10008,10008,9556,11720,15055,17775,19503,19535,11992,15287,18143,20111,20159,node1
286,7254,7254,7623,12256,15543,17359,19151,19183,12008,15471,17391,19455,19567,node1
287,9463,9463,9004,12384,15287,17743,19599,20015,12352,15407,17887,19663,19999,node1
288,8897,8897,8770,11960,15727,17791,19263,19583,12232,16015,18207,20047,20383,node1
289,9194,9194,9122,12000,15407,18271,19663,20079,12096,15695,17663,19583,19743,node1
290,9338,9338,9701,12464,15823,17919,19647,20079,12360,15967,18111,20287,20591,node1
291,9112,9112,8958,11952,15823,18527,19279,20111,12232,16135,18335,19375,19503,node1
292,8561,8561,9037,12368,15503,18095,19807,20223,12080,16111,18847,19855,20111,node1
293,9041,9041,8657,12016,15543,17743,19455,19839,12088,15607,18047,19887,20271,node1
294,9160,9160,8926,12168,15855,18447,19135,19919,11992,16007,18607,19375,19663,node1
295,8380,8380,8216,12320,15887,17903,19839,19983,12312,15887,18127,20111,20175,node1
296,9823,9823,9961,12464,15583,18703,19423,20335,12144,16255,18415,20207,20591,node1
297,10039,10039,9816,12424,15895,18479,19887,20319,12624,15591,18831,19759,21039,node1
298,8620,8620,9329,12248,16031,17743,19791,20207,11904,16199,18335,20223,20431,node1
299,9192,9192,8896,12200,15567,18431,18959,20591,12496,15599,18575,19391,19599,node1
300,9383,9383,9426,12272,15495,18223,19903,19951,12528,15775,18607,19919,20127,node1
301,7645,7645,7470,12440,16295,18415,19647,19695,12576,15631,17967,20111,20719,node1
302,8949,8949,8970,12472,15431,18863,20239,20623,12752,16151,18975,20063,21135,node1
303,8649,8649,8728,12144,15647,18415,19743,20079,11984,16039,18735,20287,20495,node1
304,9528,9528,9662,12464,15855,18095,20175,20543,12248,16311,18367,20575,20959,node1
305,9248,9248,8965,12440,15327,18127,20063,20447,12104,15871,18879,20719,21279,node1
306,9348,9348,9449,12288,16311,18927,19439,20863,12648,15807,19007,20207,20415,node1
