TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms), masternode
186,9111,9111,8513,7660,16263,20207,22383,22415,7732,16311,20271,22399,23055
187,8492,8492,8543,7776,16863,20783,22335,22975,7920,17279,20975,22239,22703
188,9308,9308,9568,7864,16831,19551,22207,22239,7524,16303,19903,22047,23167
189,8896,8896,8986,7636,16799,20591,22127,22767,7576,16911,20591,21743,22399
190,9288,9288,9645,7944,16639,19887,22047,22143,8116,16591,20223,22047,22559
191,9495,9495,8760,7932,16143,19407,21471,22575,8320,16575,19519,22095,22623
192,8189,8189,8799,8216,16527,20559,22063,22655,8184,16863,20479,22703,23311
193,9493,9493,9447,8256,16623,20447,21663,22175,8176,16847,19551,22063,22367
194,9512,9512,9014,8296,16607,20367,22127,22655,8240,16751,20223,22879,23391
195,9234,9234,9417,8136,16623,19375,21039,21519,8288,16543,19295,21279,21551
196,9100,9100,8891,8296,16623,20735,21871,22047,8352,16991,20671,21615,22047
197,8824,8824,8899,8344,16431,19295,21471,21999,8456,16799,19439,22239,22607
198,8391,8391,8746,8124,15927,20431,21935,22031,8320,16119,20799,21775,21903
199,9485,9485,9369,8072,15911,20479,22031,22079,8304,16143,20063,21999,22367
200,9250,9250,8883,8172,15975,20367,20975,22527,8384,16223,20655,21583,22799
201,8995,8995,9036,8248,16207,20303,21935,21983,8464,16087,20111,22335,22591
202,9121,9121,9051,8376,16183,20239,21311,22431,8696,16231,20287,21487,21583
203,9598,9598,9180,8456,15935,19423,21823,21839,8656,16263,19967,21679,21999
204,8424,8424,8729,8304,15543,19983,20607,20655,8520,15935,19663,21199,21647
205,8266,8266,8754,8208,16103,19455,21247,21791,8424,16071,19471,21727,22223
206,9114,9114,8520,8416,15839,19967,20607,21135,8496,16311,19999,21407,21535
207,8878,8878,9127,8352,15887,18815,21135,21695,8480,16311,19759,22047,22527
208,8624,8624,8675,8208,16415,19951,21679,22191,8392,16495,19599,21279,21439
209,8547,8547,8935,8208,16431,19759,21711,21791,8320,17375,20447,21871,22431
210,9646,9646,9027,8188,15951,20303,20895,21295,8344,16159,20815,21471,21583
211,8600,8600,9268,7960,16495,19215,21455,21871,8232,16343,19359,22063,22543
212,8952,8952,8678,7724,16671,20383,21087,22415,7968,17247,19951,21407,21711
213,8593,8593,9055,7824,17199,19935,22127,22143,8080,17759,20191,21871,22303
214,9370,9370,8640,7880,16167,19935,21471,22687,8336,16687,20015,21327,21471
215,8940,8940,8879,7776,16303,20175,21647,22175,8136,16415,19871,22031,22239
216,8463,8463,9229,7812,16815,20703,21247,22191,8068,17071,20799,21359,21519
217,9420,9420,8316,7640,16343,19839,21951,22383,7928,16767,20271,22095,22479
218,8166,8166,8970,7564,16719,20495,21679,22559,7632,16959,20719,22095,22655
219,8569,8569,8661,7652,17247,21551,22287,22799,7672,17215,20927,22863,23343
220,9601,9601,8987,7472,16879,20031,22831,22847,8040,16799,20847,22415,22527
221,7585,7585,8505,7428,18207,21183,22271,22991,7324,17807,20591,23055,23711
222,9358,9358,8535,7940,18063,21007,23487,23519,7864,17887,21135,22463,22655
223,8742,8742,9375,8088,17343,20607,22239,22767,8352,17343,20367,22767,23215
224,8623,8623,8647,8416,17423,21167,21679,22703,8608,17183,21247,22303,22479
225,9260,9260,8850,8392,16767,21327,22303,22895,8520,16975,20607,22751,23359
226,9295,9295,9392,8544,17199,21199,22367,22399,8568,16975,21855,22511,22639
227,8923,8923,8729,8440,16655,19999,22927,22959,8760,16751,20511,23039,23151
228,8947,8947,8910,8744,16607,21071,21727,21759,8912,16943,20735,22191,22415
229,8357,8357,8785,8728,16591,20607,22367,22927,8800,17215,20927,22703,23295
230,8993,8993,8725,8768,16671,20063,21183,22847,9320,17231,20687,22191,22575
231,8440,8440,8416,8296,17247,20063,22303,22367,8160,17391,20447,23055,23583
232,9666,9666,9358,8164,17039,20639,22239,22799,8056,17215,20671,22319,22687
233,8871,8871,9012,7920,16975,20607,22271,22831,8076,17103,20639,22367,22863
234,8350,8350,8878,8020,16911,21119,22207,22735,8052,17391,20879,21999,22527
235,9196,9196,8927,8360,16671,20831,22143,22191,8248,16975,20639,21999,22447
236,9611,9611,8918,8208,16063,19087,21551,22575,8312,16271,19311,21983,22543
237,7655,7655,8615,8156,16103,20287,22111,22815,8000,16607,19935,22255,23151
238,8918,8918,8705,8168,16279,20895,22575,23151,7984,16655,20943,22415,22847
239,9592,9592,8850,7812,16399,19599,22223,22575,7748,16703,19775,22991,23567
240,8115,8115,8841,7924,16847,20207,22655,23215,7764,16927,20399,21343,21503
241,9237,9237,9177,8192,16895,21311,21919,21999,8184,17119,21055,22303,22415
242,8851,8851,8994,7812,16863,20559,22383,22463,8008,16863,20751,21423,21503
243,9802,9802,9346,7636,16847,19727,21679,21967,7752,16639,21263,22143,22543
244,8676,8676,8747,7556,16511,20879,22511,22543,7532,16879,20447,22607,23103
245,8462,8462,8665,7540,17071,20943,22095,23119,7656,17151,21615,22431,22463
246,9215,9215,9135,7460,17119,21503,22655,23215,7512,17119,20591,22879,23039
247,8965,8966,8757,7400,17039,20527,21679,22655,7624,16831,21183,22607,23055
248,8654,8653,9082,7580,16943,19983,22143,22207,7748,17199,20463,22079,23103
249,8746,8746,8572,7460,17103,21167,22735,23295,7540,17119,21695,22671,23263
250,9372,9372,8847,7508,17215,21807,23487,23503,7752,16943,21583,23103,23231
251,8238,8238,8601,7516,17199,21263,23023,23663,7432,17647,20959,23119,23247
252,8797,8797,8910,7608,16943,21791,22479,23039,7568,17823,21551,22591,22895
253,9097,9097,8872,7760,17407,20303,22975,23055,8048,17695,20335,22703,22991
254,8373,8373,8959,7732,17567,19791,22447,22463,8060,17583,20431,22623,23199
255,9031,9031,8911,7820,17487,20959,23023,23151,8028,17583,21599,22735,23231
256,8450,8450,8859,7996,17967,21951,22463,22463,7856,17887,21871,23343,23471
257,9530,9530,9119,8024,17407,21455,22991,23439,7896,17679,21407,22847,23391
258,8929,8929,8776,8152,17279,21471,22559,22575,8464,17743,21215,23119,23215
259,9362,9362,9120,8192,17759,21215,23087,23087,8488,18047,21679,22607,22943
260,9116,9116,9059,8536,17135,21583,22719,22735,8488,17215,20271,23215,23519
261,9044,9044,9104,8336,17023,19855,23231,23279,8216,17423,20287,24015,24127
262,8696,8696,9060,8280,17039,20975,22095,23759,8616,17791,21039,22271,24623
263,9275,9275,8718,8424,16943,21087,22687,23327,8480,17263,21263,22815,23439
264,8292,8292,8975,8248,16575,20047,22287,22303,8464,16815,19599,22703,23183
265,8651,8651,8429,8000,16671,20671,22959,23551,8232,17199,20783,23359,23855
266,9135,9135,8528,8016,17247,21279,22479,23071,8064,17439,20751,22527,23887
267,8770,8770,8969,7788,17135,20719,23039,23071,7916,17183,21167,22719,23135
268,8676,8676,9051,7472,16591,21327,22511,23695,7948,16815,20495,22895,23823
269,9231,9231,9134,7556,16671,20783,23007,23039,7724,17279,21023,23359,23503
270,8520,8520,8752,7724,17039,20719,22495,23583,7896,17695,20399,22623,23983
271,9327,9327,9128,7628,16591,20575,23023,23039,7676,17007,20495,23087,23663
272,8808,8808,9191,7604,17039,21119,23615,23679,8100,17775,20495,22335,23791
273,9476,9476,8768,7780,16495,20015,22895,23551,7992,16719,20687,22895,23503
274,8054,8054,8713,7724,17775,21663,22911,24159,7936,17519,20447,23119,23999
275,8856,8856,8593,7824,17151,20031,22863,23503,7860,17295,20863,23167,23663
276,9052,9052,9015,7860,17327,21183,22351,23551,7808,17503,20623,22511,23823
277,8355,8355,8217,7756,16655,20159,22415,22943,7868,17519,20831,23007,23119
278,8390,8390,8351,7584,17391,21567,23135,23471,7792,17231,21583,22559,23711
279,8524,8524,8795,7592,17935,20575,23151,23231,7740,17871,21295,23535,23647
280,8946,8946,8823,7740,17935,21487,23695,24287,7732,17631,21775,22479,24127
281,8671,8671,9149,7916,17807,22255,23215,23311,8124,18191,21919,23295,23407
282,8488,8488,8037,7776,17967,22047,23391,23999,8000,18447,22175,23487,23855
283,9062,9062,9178,8472,18015,21743,23311,23359,8432,18399,21967,23263,23487
284,9548,9548,9488,8132,18031,22095,22815,23855,7952,17599,21855,23503,23823
285,8704,8704,8365,8408,16255,19791,23439,23471,8440,17087,20367,24159,24623
286,8829,8829,9134,8568,17855,22111,23967,24111,8448,17999,21679,23327,24783
287,9135,9135,9348,8728,17263,20703,23215,23231,8720,17855,21007,23167,23279
288,9312,9312,9198,8632,17151,21263,23695,24239,8944,17791,21583,23743,24319
289,9299,9299,9218,8536,17263,20559,22367,22847,8712,17775,20943,23007,23487
290,8559,8559,8396,8488,17263,21135,22927,23487,8728,17871,20847,24015,24575
291,8595,8595,9259,8128,17167,20639,22895,24031,8336,17695,20831,23167,23263
292,9621,9621,9166,7764,17135,21247,23455,24111,8028,17247,20863,23759,24351
293,8962,8962,9034,7932,17215,20623,22319,22767,8012,17551,21119,23023,23471
294,8881,8881,8874,7968,17007,21087,23295,23903,8060,17119,21199,23951,24543
295,8313,8313,8537,8048,17583,20575,22911,22975,8296,17887,20975,23167,23295
296,8950,8950,8813,8092,17215,21007,23439,23983,8392,17103,20847,22735,23823
297,8810,8810,8781,8296,16671,21583,22671,22719,8504,17455,20399,23279,23423
298,9241,9241,8782,8336,17151,20191,22687,23343,8512,17519,20623,22607,23999
299,8824,8824,9126,8336,17551,20415,22607,23087,8744,17759,20287,23135,23455
300,8885,8885,8630,8696,17183,20895,23103,23631,8840,17807,20799,21695,24127
301,8427,8427,9090,8960,17647,19631,22031,22111,8880,17615,20335,22207,22543
302,9783,9783,9518,9048,17423,20527,21791,22959,9080,17391,19695,22511,22927
303,8669,8669,8996,9176,16831,19455,21855,22351,9208,17279,20063,22991,23231
304,9333,9333,9359,9040,17343,20239,20991,21263,9344,17695,19791,21263,21615
305,9228,9228,8766,9144,17423,19535,21791,22335,9336,17151,19935,21695,22207
306,9009,9009,9252,9080,16735,19471,21343,21887,9408,17055,19887,21871,22287
307,9264,9264,9230,9048,16767,20079,22383,22879,8848,17119,20111,22783,23295
308,9482,9482,8963,8920,16671,19471,21151,21503,8896,16895,19695,21775,22287
309,8868,8868,8837,8480,16055,19487,21743,22095,8480,16383,20111,21631,22015
310,8418,8418,8787,8520,16639,20079,21695,21775,8632,16511,19471,22079,22255
311,9018,9018,8951,8384,16079,19519,22319,22927,8320,16863,20031,22719,23279
312,8894,8894,8696,8368,16639,20127,21743,21871,8440,16687,20639,22431,22575
313,8404,8404,8698,8320,16815,20063,22319,22479,8408,17103,19871,22703,23199
314,8850,8850,8952,8080,16911,20303,21343,21407,8232,17087,19951,21759,22239
315,9129,9129,8906,8128,16431,20143,21983,22479,8400,17263,20063,22031,22783
316,9111,9111,8994,8032,17023,20687,21423,21967,8160,17391,20783,22143,22703
317,8029,8029,8132,7940,17247,19855,22031,22591,8192,17503,19935,23151,23311
318,8978,8978,8844,8200,16911,20895,22079,22479,8156,17279,20943,22335,22495
319,8783,8783,8677,8264,17407,19967,22655,22735,8552,17679,20735,22991,23519
320,8568,8568,8776,8100,18031,21103,22159,23263,8336,17855,20703,22223,22655
321,9004,9004,9066,8072,17631,20319,22751,23407,8288,17711,20511,23247,23359
322,8966,8966,8815,8132,17823,20895,21919,22879,8040,17983,21087,22479,22607
323,8090,8090,8732,8296,17919,21087,22543,23087,8240,18063,20719,22143,23071
324,9391,9391,9096,8100,17935,20495,22543,22655,8044,18047,20879,22655,23247
325,9150,9150,8933,7952,17599,20751,23183,23823,8052,17775,21087,23871,24463
326,9394,9394,8988,7940,18111,21263,22863,23375,7852,18527,21711,23071,23599
327,9317,9317,9111,8044,17983,21263,23359,23407,7908,17839,21471,23919,24111
328,8457,8457,9178,8176,17391,20815,22847,23439,8052,18127,21423,23087,23631
329,9336,9336,9102,7980,17343,21359,23455,23983,8296,18015,20895,23775,24239
