time: 430s; Messages sent: 8090; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 431s; Messages sent: 5094; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 432s; Messages sent: 4512; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 433s; Messages sent: 8146; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 434s; Messages sent: 3449; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 435s; Messages sent: 9192; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 436s; Messages sent: 5572; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 437s; Messages sent: 8355; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 438s; Messages sent: 6201; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 439s; Messages sent: 5847; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 440s; Messages sent: 6896; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 441s; Messages sent: 5973; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 442s; Messages sent: 4616; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 443s; Messages sent: 8536; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 444s; Messages sent: 3305; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 445s; Messages sent: 6499; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 446s; Messages sent: 7667; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 447s; Messages sent: 6181; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 448s; Messages sent: 9336; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 449s; Messages sent: 2917; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 450s; Messages sent: 5094; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 451s; Messages sent: 6880; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 452s; Messages sent: 6129; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 453s; Messages sent: 9520; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 454s; Messages sent: 3457; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 455s; Messages sent: 5824; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 456s; Messages sent: 8285; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 457s; Messages sent: 5104; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 458s; Messages sent: 8482; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 459s; Messages sent: 5074; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 460s; Messages sent: 6079; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 461s; Messages sent: 7129; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 462s; Messages sent: 6258; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 463s; Messages sent: 7850; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 464s; Messages sent: 5306; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 465s; Messages sent: 6689; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 466s; Messages sent: 7840; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 467s; Messages sent: 6272; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 468s; Messages sent: 5889; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 469s; Messages sent: 6226; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 470s; Messages sent: 4027; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 471s; Messages sent: 9113; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 472s; Messages sent: 4884; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 473s; Messages sent: 9389; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 474s; Messages sent: 5155; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 475s; Messages sent: 4424; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 476s; Messages sent: 6802; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 477s; Messages sent: 9014; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 478s; Messages sent: 6345; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 479s; Messages sent: 6385; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 480s; Messages sent: 5916; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 481s; Messages sent: 9164; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 482s; Messages sent: 6706; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 483s; Messages sent: 7893; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 484s; Messages sent: 3885; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 485s; Messages sent: 6407; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 486s; Messages sent: 6696; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 487s; Messages sent: 6349; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 488s; Messages sent: 7023; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 489s; Messages sent: 5499; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 490s; Messages sent: 6134; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 491s; Messages sent: 6933; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 492s; Messages sent: 6437; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 493s; Messages sent: 7026; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 494s; Messages sent: 6117; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 495s; Messages sent: 3316; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 496s; Messages sent: 7640; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 497s; Messages sent: 7081; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 498s; Messages sent: 4790; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 499s; Messages sent: 9507; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 500s; Messages sent: 2434; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 501s; Messages sent: 7449; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 502s; Messages sent: 7288; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 503s; Messages sent: 7829; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 504s; Messages sent: 7634; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 505s; Messages sent: 2095; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 506s; Messages sent: 5832; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 507s; Messages sent: 7610; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 508s; Messages sent: 5185; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 509s; Messages sent: 6835; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 510s; Messages sent: 5904; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 511s; Messages sent: 5164; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 512s; Messages sent: 6806; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 513s; Messages sent: 7680; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 514s; Messages sent: 8762; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 515s; Messages sent: 4357; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 516s; Messages sent: 5151; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 517s; Messages sent: 5431; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 518s; Messages sent: 7265; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 519s; Messages sent: 8171; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 520s; Messages sent: 6205; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 521s; Messages sent: 2869; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 522s; Messages sent: 8510; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 523s; Messages sent: 6562; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 524s; Messages sent: 6800; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 525s; Messages sent: 8028; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 526s; Messages sent: 2029; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 527s; Messages sent: 6493; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 528s; Messages sent: 5576; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 529s; Messages sent: 7088; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 530s; Messages sent: 7431; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 531s; Messages sent: 4698; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 532s; Messages sent: 6936; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 533s; Messages sent: 6487; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 534s; Messages sent: 6816; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 535s; Messages sent: 10129; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 536s; Messages sent: 3817; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 537s; Messages sent: 4665; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 538s; Messages sent: 7956; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 539s; Messages sent: 5779; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 540s; Messages sent: 6158; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 541s; Messages sent: 6402; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 542s; Messages sent: 4440; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 543s; Messages sent: 9128; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 544s; Messages sent: 5135; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 545s; Messages sent: 5284; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 546s; Messages sent: 7305; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 547s; Messages sent: 3548; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 548s; Messages sent: 7293; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 549s; Messages sent: 6583; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 550s; Messages sent: 8407; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 551s; Messages sent: 7194; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 552s; Messages sent: 3323; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 553s; Messages sent: 7368; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 554s; Messages sent: 7491; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 555s; Messages sent: 6809; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 556s; Messages sent: 7307; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 557s; Messages sent: 3739; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 558s; Messages sent: 9000; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 559s; Messages sent: 5328; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 560s; Messages sent: 8320; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 561s; Messages sent: 7524; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 562s; Messages sent: 4618; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 563s; Messages sent: 6296; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 564s; Messages sent: 6413; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 565s; Messages sent: 5405; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 566s; Messages sent: 6880; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 567s; Messages sent: 4838; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 568s; Messages sent: 7200; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 569s; Messages sent: 6941; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 570s; Messages sent: 8668; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 571s; Messages sent: 7252; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 572s; Messages sent: 3343; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 573s; Messages sent: 8476; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 574s; Messages sent: 5920; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 575s; Messages sent: 8319; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 576s; Messages sent: 5185; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 577s; Messages sent: 4549; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 578s; Messages sent: 4064; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 579s; Messages sent: 7075; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 580s; Messages sent: 6472; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 581s; Messages sent: 4643; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 582s; Messages sent: 8830; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 583s; Messages sent: 2133; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 584s; Messages sent: 7927; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 585s; Messages sent: 6278; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 586s; Messages sent: 6434; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 587s; Messages sent: 7750; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 588s; Messages sent: 4484; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 589s; Messages sent: 5092; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 590s; Messages sent: 6957; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 591s; Messages sent: 7075; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 592s; Messages sent: 7745; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 593s; Messages sent: 4295; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 594s; Messages sent: 5270; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 595s; Messages sent: 8876; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 596s; Messages sent: 5738; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 597s; Messages sent: 6855; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 598s; Messages sent: 6030; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 599s; Messages sent: 3016; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 600s; Messages sent: 9986; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 601s; Messages sent: 5267; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 602s; Messages sent: 7503; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 603s; Messages sent: 3948; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 604s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 605s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 606s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 607s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 608s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 609s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 610s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 611s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 612s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 613s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 614s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 615s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 616s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 617s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 618s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 619s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 620s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 621s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 622s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 623s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 624s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 625s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 626s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 627s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 628s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 629s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 630s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 631s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 632s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 633s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 634s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 635s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 636s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 637s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 638s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 639s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 640s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 641s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 642s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 643s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 644s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 645s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 646s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 647s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 648s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 649s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 650s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 651s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 652s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 653s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 654s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 655s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 656s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 657s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 658s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 659s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 660s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 661s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 662s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 663s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 664s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 665s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 666s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 667s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 668s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 669s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 670s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 671s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 672s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 673s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 674s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 675s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 676s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 677s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 678s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 679s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
time: 680s; Messages sent: 0; Messages received: 0; min/median/75th/95th/99th consumer latency: 0/0/0/0/0 ns
