TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
140,9329,9329,8892,11944,14543,15823,17087,17471,11952,15223,16215,17311,17583,node2
141,9358,9358,10093,11728,14975,15439,16751,17535,11760,14903,16039,17263,18031,node2
142,9995,9995,9677,11288,14551,15791,17183,17631,10992,14887,15735,17935,18319,node2
143,9218,9218,9276,11680,14575,16175,17199,17631,11712,14887,16095,17343,17791,node2
144,9745,9745,9754,12080,15007,15519,17247,18079,11584,14991,16167,17295,17695,node2
145,9185,9185,9104,11800,14631,15919,17135,17695,11816,15255,16039,17711,18047,node2
146,9454,9455,10014,11712,14743,15983,17295,17727,11640,14855,16031,17855,18303,node2
147,9913,9912,9253,11616,14687,15623,17247,17663,12032,14967,15839,18271,18687,node2
148,9317,9317,9317,11984,14943,15935,17311,18079,11880,15039,15855,17535,17871,node2
149,9672,9672,9763,11632,14767,16351,17695,18111,12160,14767,16239,17615,17967,node2
150,9200,9200,9715,11952,14703,15615,17231,17695,12440,15191,16271,18127,18271,node2
151,9796,9796,9229,11992,14983,15967,17247,17695,11600,15335,16007,17375,17791,node2
152,9888,9888,10138,11688,14671,15839,16831,18095,11968,14567,16023,17551,18175,node2
153,9987,9987,9451,11600,14599,15527,17503,17727,11496,14991,16167,17871,18191,node2
154,9954,9954,10152,11608,14607,16223,17247,17631,11696,14375,15591,18095,18719,node2
155,9758,9758,9755,11944,14143,15887,17567,18031,12056,14711,16151,17215,17647,node2
156,8701,8701,8852,12008,14975,15495,17087,18015,12496,14887,16303,17439,17983,node2
157,9972,9972,10273,11920,14631,16159,17519,17983,11632,14687,16239,18095,18495,node2
158,9828,9828,9452,11808,14199,15903,17455,18031,11488,14655,16479,17695,17743,node2
159,10222,10222,10225,12184,14079,15719,17903,18303,11928,14511,16095,17567,18111,node2
160,9778,9778,9768,11832,14871,16135,17423,17839,12176,14927,16119,17759,18303,node2
161,9814,9814,10106,11400,14399,15631,17439,17871,12016,14551,16151,18175,18543,node2
162,9786,9786,9408,11768,14367,15599,16847,16943,12264,14751,16167,17359,17551,node2
163,9935,9935,9777,11792,14767,15615,17327,17727,12128,14687,15791,17711,18143,node2
164,10327,10327,10677,11776,14183,15487,17231,17631,11768,14343,15679,17167,18095,node2
165,10187,10187,10219,11752,14191,15479,17279,17695,11480,14495,15751,17007,17695,node2
166,10161,10161,10201,11736,14231,15327,16895,17295,11480,14799,15527,17263,17695,node2
167,9689,9689,9669,11344,14247,15639,16847,17727,11872,14671,15671,17551,17951,node2
168,9703,9703,9393,11704,14239,15879,17647,18095,11536,14831,15839,17999,18383,node2
169,8665,8665,9371,11736,14303,15711,17423,17775,11448,14407,16287,18271,18703,node2
170,9291,9291,9213,11824,14263,15343,16959,18175,11880,14735,15751,17407,17839,node2
171,9093,9093,8981,11872,14375,15775,17407,17855,12208,14967,15823,17807,18319,node2
172,9661,9661,9254,11936,14183,15935,17503,17871,12192,14519,16191,18207,18575,node2
173,8894,8894,9283,12056,14135,15223,16655,18319,12072,14903,16223,17359,18895,node2
174,9421,9421,9848,12072,14887,16047,17103,17535,11968,14855,16183,17695,17903,node2
175,10990,10990,9809,11616,14087,15719,17519,17903,11576,14679,15759,18207,18623,node2
176,10051,10051,10656,11936,14407,15759,17471,18223,11744,14831,15999,17471,17967,node2
177,9894,9894,9630,11960,14791,15895,17567,18287,11728,15103,16095,17695,18223,node2
178,7918,7918,8706,12184,14799,16359,17983,18015,12456,14831,16495,17007,18367,node2
179,9914,9914,9228,12512,15175,15575,17519,17567,11840,14879,16447,17343,17583,node2
180,10449,10449,10779,12064,15103,15983,17199,17631,11880,15087,15855,17487,17743,node2
181,9632,9632,9259,12592,14767,15951,17647,17727,12608,14959,16287,17567,17935,node2
182,9503,9503,9594,12096,15143,15599,17295,18127,12504,14991,16511,17599,17999,node2
183,9491,9491,9258,12152,15119,16007,17631,18031,11696,15287,16815,17935,18367,node2
184,10038,10038,9997,11968,14647,15943,17679,18143,12008,14919,16263,18159,18607,node2
185,9478,9478,9500,11848,14583,15503,17167,17247,12368,14839,16159,17231,17887,node2
186,9284,9284,9728,11928,14983,16279,17215,17647,12280,15151,15975,17551,17935,node2
187,9577,9577,9288,12248,14847,15735,17663,18079,12496,14935,16111,18111,18655,node2
188,9554,9554,9929,12064,14439,15759,17135,17503,12032,14567,16167,17215,17583,node2
189,9806,9806,9772,11928,14839,16175,17535,17935,12216,14863,15903,17471,17951,node2
190,9532,9532,9129,11888,14983,15815,17039,17935,12112,15215,16335,17631,18207,node2
191,8862,8862,9394,12288,14711,16183,17471,17919,12400,15167,16255,18191,18543,node2
192,9617,9617,9427,12352,15103,16327,17487,18303,12232,15351,16383,18351,18527,node2
193,9983,9983,10241,11880,14695,15871,17167,17935,12072,15023,16071,17087,17487,node2
194,9631,9631,9110,11968,14791,16175,17951,18383,11960,14639,16135,17727,18383,node2
195,9603,9603,9437,12328,14951,15799,17327,17391,12280,15039,16351,17999,18591,node2
196,9413,9413,9803,12432,14911,16215,17455,17775,12152,15231,16671,17487,17807,node2
197,9449,9449,9285,12064,14975,16303,17551,17983,12000,14975,16327,17631,18111,node2
198,9704,9704,9592,12440,14967,16231,17599,17967,12688,15087,16527,17935,18399,node2
199,9913,9913,9770,11920,14967,16207,17551,17983,12520,15087,16359,18223,18623,node2
200,10017,10017,10670,12272,14495,16119,17487,18335,12328,14999,16319,17567,17791,node2
201,9699,9699,9120,12352,14879,16055,17503,17935,12208,15111,16071,17439,17855,node2
202,9762,9762,10042,11856,14847,16111,17855,17951,12000,15263,16543,17695,18191,node2
203,9391,9391,9309,12344,14519,16511,17903,17967,12896,14975,16911,18095,18527,node2
204,8862,8862,9524,11912,14919,16175,17311,18319,11648,15271,16055,17247,17455,node2
205,10248,10248,10030,11896,14919,16183,17471,17855,12008,15583,16543,17631,18079,node2
206,10100,10100,10116,12272,14375,16175,17471,17903,12712,14695,16671,17647,18287,node2
207,9268,9268,8769,12352,14879,16143,17535,17903,11640,15143,16623,17951,18687,node2
208,9170,9170,9710,11920,14943,15807,17327,17519,11880,15047,16271,17279,17695,node2
209,9570,9570,9375,12352,14935,16255,17967,18383,12368,14919,16991,18111,18447,node2
210,9359,9359,8710,12000,14607,15879,17535,17983,12344,14855,16079,18063,18751,node2
211,9142,9142,9337,12136,15047,16319,17583,17999,12216,15455,16719,17711,17759,node2
212,9699,9699,9773,12472,14631,16295,17967,18079,12392,15007,15823,17263,17503,node2
213,8830,8830,8729,12176,15047,16247,18111,18559,11896,15199,16415,18127,18559,node2
214,9054,9054,9501,12496,14935,16319,17743,18127,12576,15383,16735,18399,18815,node2
215,10582,10582,10131,12480,15039,16311,17567,18495,12424,15343,16991,17663,19087,node2
216,9828,9828,10305,12456,15079,16335,18031,18431,12216,14671,16215,17535,18367,node2
217,9721,9721,9241,12816,14775,16671,17583,17647,12520,15071,16671,18159,18399,node2
218,9585,9585,9878,12512,14719,16375,17999,18431,12392,14959,16559,18287,18847,node2
219,9905,9905,9740,12416,14751,16399,17551,18031,12232,15007,16975,17759,18271,node2
220,9596,9596,9546,12480,14687,16399,18079,18495,12168,14967,16623,18207,18479,node2
221,9498,9498,10247,12856,14751,16767,17663,18063,11864,14975,15919,18207,18927,node2
222,9583,9583,8547,12032,14703,16463,17295,18063,12288,15031,16767,17759,19007,node2
223,9920,9920,10179,12312,14695,15871,18079,18511,12112,15623,16543,18175,18591,node2
224,9954,9954,9971,11952,15031,16311,17679,18079,11920,14791,16911,18111,18511,node2
225,9694,9694,9909,12344,14943,16639,17599,18431,11592,15279,16367,18175,18703,node2
226,9500,9500,9501,11816,14519,15727,17999,18431,11960,15247,16335,17887,19055,node2
227,9625,9625,9692,12240,14959,16159,17583,18015,12568,14967,16255,18383,18607,node2
228,9535,9535,9430,12368,14903,16207,17183,18431,12624,15479,16327,17503,17919,node2
229,9983,9983,10296,12368,14823,15671,17567,17999,12824,15335,16183,17839,18143,node2
230,9929,9929,9153,11888,14935,16111,17455,17919,12312,15503,16591,18111,18799,node2
231,9497,9497,9707,12248,15327,16175,17807,18287,12560,15247,16303,18207,18639,node2
232,10113,10113,10027,12632,14879,16095,17439,18271,12392,14823,16383,17647,18975,node2
233,9082,9082,9214,12720,14943,16191,17839,18271,12400,15159,16495,17919,18255,node2
234,8956,8956,9416,12352,14943,16239,17183,17631,12248,15023,16719,18303,18559,node2
235,9654,9654,9008,12464,15087,16295,18031,18431,12152,15295,16767,17823,19199,node2
236,8890,8890,9819,12088,14559,16343,17983,18399,12000,15175,16271,18255,18767,node2
237,9686,9686,9385,12512,15343,16543,17967,18399,13120,14959,16575,18095,18751,node2
238,9370,9370,9139,12576,14983,16175,18223,18463,12640,15247,16767,18543,18975,node2
239,8270,8270,8533,12152,15175,16335,17935,18639,12560,15487,16527,18527,19263,node2
240,10760,10760,10222,12504,15551,16687,17663,18063,12944,15887,16735,17919,18223,node2
241,9837,9837,10116,12944,15007,16359,17647,18063,13136,15383,17183,17983,18415,node2
242,9873,9873,10023,12568,15015,15951,17679,17919,13000,15511,16607,18319,18751,node2
243,9312,9312,9262,12568,15287,16735,17759,18191,12280,15255,17071,17823,19023,node2
244,9907,9907,9406,12528,14927,16087,18175,18575,12992,15223,16375,18047,18735,node2
245,9416,9416,9862,12536,14767,16447,17535,17727,12816,15391,16623,18319,18687,node2
246,8974,8974,8912,12456,15431,16751,18127,18543,12736,15591,16943,17743,19119,node2
247,9233,9233,9080,12424,15191,16415,17791,18175,12984,15727,16815,17871,18255,node2
248,8926,8926,9458,12440,15103,16559,17839,18271,12864,15231,16655,18543,18719,node2
249,9420,9420,9313,12872,15247,16687,17807,18623,12744,16047,17231,18607,18975,node2
250,9389,9389,9075,12880,15199,16527,18207,18607,12584,15351,16495,17855,19071,node2
251,9713,9713,10046,12384,15183,16703,17823,18223,12424,15495,16447,18271,18495,node2
252,9575,9575,9781,12304,15231,16591,17599,17695,12264,15631,16943,18111,18783,node2
253,10485,10485,10077,12712,15127,16375,17551,17999,12496,15527,16479,18319,18639,node2
254,9227,9227,9406,12352,15343,16815,17967,18383,12384,15503,16703,18335,19007,node2
255,10134,10134,9568,12344,15399,16543,17951,18335,12320,15527,16927,17855,18239,node2
256,9808,9808,10168,12280,15415,16559,17727,18127,12456,15775,17023,17871,18239,node2
257,10171,10171,10061,12264,15287,16607,17439,17727,12304,15535,16543,18191,18399,node2
258,9669,9669,9632,12304,15423,16447,17407,18079,12712,15711,16623,17391,18719,node2
259,10141,10141,10610,12592,14951,16367,17759,18127,12752,15479,16927,17935,18367,node2
260,9549,9549,9276,12632,15327,16207,17839,18095,12616,15543,16575,18335,18623,node2
261,9293,9293,9239,12536,15359,16591,17487,17583,12456,15087,16575,18191,18623,node2
262,10204,10204,10070,12520,14903,16207,17967,17999,12288,15391,17039,17647,18895,node2
263,9231,9231,9588,12536,15295,16311,17583,18063,12664,15335,16343,17871,18111,node2
264,9036,9036,8652,12248,15279,16239,17679,18127,12064,15543,16559,18079,18559,node2
265,9727,9727,9430,12664,15087,16559,17247,17583,12904,15407,16991,17599,17791,node2
266,9520,9520,9952,12632,15327,16247,17871,18047,12680,15503,16399,17983,18223,node2
267,9253,9253,9427,12288,14967,16383,17631,18015,13032,15527,16655,18079,18463,node2
268,10123,10123,10050,12616,15287,16119,17247,17647,12736,15079,16271,17279,17807,node2
269,10180,10180,9842,12664,14903,16199,17327,18031,12576,15431,16479,17551,18111,node2
270,9509,9509,9847,12336,15351,16479,17007,17647,12840,15631,16591,17679,17999,node2
271,9807,9807,10038,12336,15367,16447,17679,18127,12280,15615,16399,18095,18703,node2
272,9632,9632,9036,12736,15279,16431,17439,17775,12544,15383,16607,17935,18335,node2
273,9526,9526,10014,12760,14959,16167,17391,18159,12408,15927,17055,17631,17967,node2
274,9934,9934,9641,12792,15383,16575,17823,18175,12800,15575,16719,17919,18271,node2
275,9508,9508,9824,12776,15295,16527,17775,18191,13048,15551,16479,17791,18239,node2
276,9880,9880,9755,12312,15343,16207,17807,18191,12832,15831,16703,18159,18783,node2
277,10224,10224,9989,12224,15143,16479,17791,18223,13136,15183,17039,18335,18719,node2
278,10054,10054,10181,12624,15063,16335,17311,18239,12720,15519,16655,17839,18895,node2
279,9775,9775,9884,12576,14959,16319,17855,18335,12648,15247,16375,18447,18863,node2
280,9936,9936,9993,12560,14951,16183,17839,18703,12504,15071,16287,18303,19119,node2
281,9674,9674,9651,12680,14935,16215,18271,18671,12320,15223,16319,18719,19151,node2
282,9231,9231,9323,12216,15319,16375,18223,18591,12720,15127,16479,18255,18815,node2
283,10887,10887,10314,12976,15151,15991,18095,18975,13008,15391,16575,18431,18687,node2
284,9737,9737,9811,12096,14911,16399,17711,18575,12296,15415,16767,18511,18975,node2
285,10333,10333,10254,12464,14863,16287,18479,18831,12920,15279,16527,18879,19279,node2
286,9842,9842,9869,12448,14887,16111,17599,18031,12696,15007,16591,18111,18703,node2
287,9147,9147,9570,12872,14919,16175,18015,18431,12552,15031,16655,18415,18767,node2
288,9947,9947,9542,12456,14927,16151,18431,18479,12392,15255,16223,17967,19007,node2
289,9342,9342,9755,12480,15135,16543,18015,18399,12664,15079,16767,18303,18719,node2
290,10136,10136,9887,12552,14967,16319,17919,18031,12552,15167,16367,18351,18767,node2
291,9336,9336,9354,12600,14719,16263,18399,18863,12528,15271,16511,17631,19215,node2
292,9521,9521,9802,12696,15127,16023,18159,18591,12736,15535,16655,18159,18607,node2
293,9586,9586,9381,13144,16375,16831,18143,18159,12784,15863,17231,18591,18719,node2
294,9245,9245,9243,12704,15343,16103,18527,18623,12520,15431,16263,19007,19455,node2
295,9932,9932,9954,12768,15319,16863,18575,19007,12336,15607,16735,18879,19375,node2
296,9711,9711,9318,12328,15247,16447,17855,18287,12632,15311,16927,18399,18831,node2
297,9082,9082,10086,12808,15247,16127,17855,18639,12880,15271,16311,18255,18719,node2
298,9600,9600,9138,12528,15319,16119,18319,18719,12408,15575,16559,19055,19519,node2
299,8981,8981,8574,13000,15471,16655,18447,18863,12792,15647,17087,18271,19023,node2
300,9445,9445,9618,13016,15495,16655,17919,18335,13136,15783,16735,18655,18863,node2
301,9905,9905,10089,13432,15551,16383,18719,19135,12872,15647,16831,19055,19439,node2
302,7676,7676,7525,13352,15919,17135,19199,19231,13448,15791,17327,19279,19663,node2
303,8491,8491,8543,13264,15983,16703,18383,18815,13456,16191,17487,19279,19663,node2
304,9948,9948,10301,13192,15831,17087,18799,19135,13280,16191,16911,18543,18927,node2
305,10257,10257,9985,13152,15543,16943,18015,19231,13512,15767,17199,18623,19183,node2
306,9679,9679,9717,13168,15679,16527,18799,18831,13360,16039,17023,19375,19583,node2
307,9522,9522,9696,13064,15839,16831,19119,19663,13272,16135,17071,19791,20031,node2
