TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
558,9347,9347,8499,14256,15871,17471,18943,19583,14296,16095,16327,19855,19967,node2
559,9190,9190,9341,13528,15935,18447,19439,19471,13808,16215,18911,19903,20063,node2
560,9299,9299,9718,13064,16247,18943,19903,19935,13184,16623,17839,20031,20143,node2
561,9842,9842,9516,12584,15767,17743,19551,20015,12464,16207,18607,20351,20399,node2
562,9315,9315,9617,12368,16303,18991,20047,20511,12224,16591,17391,19903,20367,node2
563,9259,9259,9375,11744,16215,18207,20175,20655,11416,16655,18863,20831,21343,node2
564,9408,9408,9165,11272,15943,19263,20655,21151,11504,16591,18639,20159,20735,node2
565,9322,9322,9430,11520,16343,18735,20143,21103,11968,16671,19087,20383,21023,node2
566,9775,9775,9399,10896,16343,18591,20063,20559,11392,16847,19215,20143,21087,node2
567,8699,8699,9781,10888,16495,19151,20047,20527,11152,16591,19103,20415,20703,node2
568,9507,9507,8474,10608,16319,17375,19567,20975,11192,16591,19391,20463,20639,node2
569,9445,9445,9971,10888,16399,19503,20015,20447,11176,16431,18895,20271,20991,node2
570,9537,9537,9454,11328,16431,19167,20047,20495,11712,16495,19183,20255,20383,node2
571,9229,9229,9096,11448,16495,19551,20111,20127,11728,17103,19791,20607,20895,node2
572,9085,9085,9163,11792,16511,19199,20559,20991,11840,16303,19055,20767,21071,node2
573,9612,9612,9499,12088,16879,19087,20111,20527,12576,16975,19311,20847,21311,node2
574,9996,9996,9856,12304,16415,19071,20399,20927,12280,16415,18207,20127,20415,node2
575,9224,9224,9340,12432,16511,19135,20031,20863,12616,16687,19583,20431,20543,node2
576,9548,9548,9733,12608,16527,19471,20383,20447,12752,16847,19455,20575,20687,node2
577,10016,10016,10257,12768,16271,18911,20287,20751,12728,16375,19279,20239,21103,node2
578,10181,10181,9567,12312,15695,18639,19663,20063,12192,16223,19071,20175,20511,node2
579,9674,9674,9470,12520,15599,18111,19583,20543,12552,15879,18175,20095,20191,node2
580,9329,9329,9393,11704,15583,17215,20015,20095,12040,15895,17247,19951,20447,node2
581,9047,9047,9476,11944,15815,18207,19199,19647,11904,15831,18607,19919,20559,node2
582,9571,9571,9382,11880,16271,18543,19919,20383,11560,16175,18911,19695,20783,node2
583,8307,8307,9434,11952,16639,18511,19903,19919,11976,16751,18863,19967,20383,node2
584,9791,9791,9050,11688,16639,18975,19807,20783,12280,16311,19087,20127,20639,node2
585,9945,9945,9064,11656,16263,18543,19487,20287,12000,16287,18879,19567,20767,node2
586,8664,8664,9262,11816,16007,18703,19967,20015,11968,16095,18687,19727,19983,node2
587,8834,8834,8457,12248,16031,17807,19743,19775,12448,16479,19295,20159,20319,node2
588,8654,8654,8821,11408,16671,18863,19839,20223,11152,16575,18559,19839,20287,node2
589,9048,9048,9337,11744,16751,18863,19487,19759,11696,16815,18783,19487,19615,node2
590,8813,8813,8565,11832,16431,18095,19519,19807,12144,16895,19135,20367,20431,node2
591,9028,9028,9289,11968,16719,18927,19503,20271,11904,16863,18783,19855,20303,node2
592,8758,8758,9041,12312,16799,18751,19791,20255,12592,16783,18607,20127,20559,node2
593,9953,9953,9320,12816,16447,18591,19503,19903,12808,16911,18799,20143,20303,node2
594,9410,9410,9087,12448,16591,18607,19951,20447,13064,16911,18687,19487,20639,node2
595,8190,8190,8623,12552,16879,18863,19743,20191,12864,17359,18431,19967,20239,node2
596,9290,9290,9490,11864,16959,19135,19935,20127,12248,17519,18911,20111,20447,node2
597,9708,9708,9490,11840,17343,19183,20431,20879,11824,17055,19375,20447,20975,node2
598,9533,9533,9205,11648,17231,19791,20639,21071,11672,17119,18719,20767,21199,node2
599,9707,9707,9782,11592,16311,18239,20223,20671,12128,17023,19423,20959,21311,node2
600,8916,8916,8793,11440,16815,19231,20815,21247,11672,17087,19679,20847,21711,node2
601,9130,9130,9202,10696,17023,19727,20287,20319,10976,17455,19823,21071,21375,node2
602,8199,8199,8952,10864,17663,19951,20879,20943,10480,17615,19743,21167,21647,node2
603,9103,9103,8586,10336,17583,19567,20943,20959,10784,17615,19215,20799,20927,node2
604,9674,9674,9564,10680,16831,19599,20447,20495,10872,17375,19807,20495,20895,node2
605,9310,9310,9226,10960,16479,19087,20831,21007,11008,17087,20287,21215,21343,node2
606,8710,8710,8934,10752,17119,20527,21551,21615,10576,17407,20175,21263,21679,node2
607,9177,9177,9558,11240,17007,17967,21039,21055,11240,17375,19791,21087,21247,node2
608,8862,8862,8920,11304,17583,19999,21503,21919,11000,17439,19311,21247,21583,node2
609,9029,9029,9422,11448,17087,19919,21567,21567,11632,17103,18207,21743,22207,node2
610,9899,9899,8834,11224,16847,18863,21167,22063,11136,17471,19391,20735,21375,node2
611,9882,9882,9920,11560,17503,20047,22031,22511,11632,17455,19903,21663,22047,node2
612,9847,9847,9830,11344,16847,19807,21631,22047,11320,17535,19759,22031,22463,node2
613,8624,8624,9600,11720,17343,20207,21583,22511,11768,17295,19519,21375,21951,node2
614,9332,9332,8734,11784,16687,19023,21519,22031,12312,16847,19423,21215,21759,node2
615,9641,9641,9644,11808,16463,19455,21551,22063,12112,16863,19823,21759,22303,node2
616,9387,9387,9322,11208,16575,19455,20959,22511,11288,16607,19407,20895,21439,node2
617,9192,9192,9200,11584,16575,19487,21455,21919,11504,17007,19951,21199,21695,node2
618,9622,9622,9007,11568,16383,19103,20959,21455,11664,16991,19167,21695,22191,node2
619,8681,8681,8456,10872,16495,19567,21279,22159,11280,16639,18607,20927,21487,node2
620,8545,8545,9426,11016,17183,19695,22175,22207,11112,17231,19407,21919,21999,node2
621,9740,9740,9241,10704,16751,19247,21215,21679,11192,17295,20015,21871,22543,node2
622,8922,8922,9482,10688,17279,19583,22143,22623,10832,17183,19935,21311,22815,node2
623,9170,9170,9114,11328,17375,19599,21407,21807,11760,17855,19391,21711,22271,node2
624,9875,9875,9881,11088,16863,19343,20799,21263,11768,17199,19167,21103,21487,node2
625,8344,8344,9206,11536,17743,19775,20815,21711,11872,17375,19103,20959,21455,node2
626,9149,9149,8592,11600,16895,19215,21263,21695,11760,17503,19487,21487,21855,node2
627,9436,9436,8879,11736,17135,19247,20591,20991,11616,16927,19311,20799,21231,node2
628,8385,8385,8884,12488,17119,19503,20511,20575,13024,17263,20239,21535,21615,node2
629,8077,8077,8696,12608,16943,19311,21055,21487,13000,16463,19391,21247,22111,node2
630,9777,9777,8925,12976,16559,18879,20207,20639,13232,16927,19039,20911,21359,node2
631,8895,8895,9010,13112,17023,19407,20639,21071,12752,16815,18847,20575,20751,node2
632,8964,8964,9698,13512,16479,18735,21055,21071,14032,16927,19311,20127,20367,node2
633,9490,9490,8567,13744,16527,19295,20591,20671,13592,16927,19615,20607,21071,node2
634,9214,9214,9136,13736,16879,19759,20815,21599,14128,16591,19807,21103,21599,node2
635,9590,9590,9289,13976,16495,19279,20367,21247,13744,17039,19167,20783,21663,node2
636,9372,9372,9532,13888,16047,19215,20351,20783,13768,16335,19087,20127,21375,node2
637,9272,9272,9502,13784,16023,19631,20223,20223,14288,16575,18847,20223,20431,node2
638,8528,8528,8441,13344,16575,18975,20399,20735,13960,16975,19039,20399,20575,node2
639,9014,9014,9075,13720,16399,18895,20063,20399,14256,16719,19023,20847,21295,node2
640,9680,9680,9757,12720,16543,18911,20399,20831,12864,16639,18415,20495,20751,node2
641,9005,9005,9369,12624,16703,17695,19999,20335,13144,16927,18879,20431,21023,node2
642,8690,8690,8690,13072,16751,19055,19999,20031,12112,16911,18895,20207,20319,node2
643,9771,9771,9365,12264,16343,19071,20271,20703,12344,16639,18863,20447,20623,node2
644,8834,8834,9098,12456,16767,18959,20335,20767,12112,17055,19039,19775,20943,node2
645,8989,8989,8997,12800,16199,18927,19839,20239,12848,16479,19119,20111,20271,node2
646,8770,8770,8556,12864,16639,18591,19855,19903,13320,16719,18831,20319,20623,node2
647,9856,9856,9602,12928,16687,18927,19711,20319,13368,16975,19039,19919,20223,node2
648,9531,9531,9680,13088,16183,18927,19887,20335,13152,16527,18655,20095,20175,node2
649,8533,8533,9161,13200,16351,18847,19855,20271,12816,16767,19039,19999,20495,node2
650,9127,9127,9263,13568,16151,18959,19423,19759,13816,16479,19359,20383,20463,node2
651,9800,9800,9974,13368,16559,18959,20287,20719,13656,16591,19135,20687,21119,node2
652,9834,9834,8924,13952,16119,18767,20111,20287,13632,16207,19247,20063,20415,node2
653,8766,8766,9492,13720,16095,18287,20063,20687,13680,16175,18367,20255,20687,node2
654,9624,9624,9832,14080,16183,18175,19551,20511,14712,16055,18223,19455,19615,node2
655,10038,10038,9099,14240,15783,18623,19935,20367,14040,16343,18079,19519,19983,node2
656,9124,9124,9748,14088,15975,17471,19487,19903,14184,16247,18031,19903,20367,node2
657,9605,9605,8964,14144,16319,17487,20351,20383,14072,16367,18143,19695,19967,node2
658,9209,9209,9888,13904,15951,17423,19695,19711,14056,16143,17839,20047,20319,node2
659,9517,9517,8846,13968,16183,17887,19391,19919,13432,16183,17935,19695,20351,node2
660,8145,8145,8479,13400,16263,18063,19551,20399,13472,16319,18335,19615,20703,node2
661,9900,9900,9310,13784,15863,18047,19807,20223,13536,15895,18607,19775,20079,node2
662,8997,8997,10060,13856,15799,18447,19711,19711,13496,16303,18495,20319,20335,node2
663,7928,7928,8321,13744,15831,17263,20207,20271,13632,16279,18031,19855,19903,node2
664,8722,8722,8143,13952,16399,18607,19951,20367,14304,16447,18559,20399,20863,node2
665,9601,9601,8839,14560,16143,18495,20383,20415,14672,16703,18847,20127,20367,node2
666,9208,9208,9555,14024,16055,18175,19935,19935,14312,16255,18095,20079,20367,node2
667,9548,9548,9440,14304,16319,18175,19439,19471,14480,16359,17727,20319,20431,node2
668,8390,8390,8963,14048,16103,17775,19919,20415,14960,16327,18095,20255,20863,node2
669,9368,9368,8051,14120,16183,18255,19551,20111,14304,16303,18655,19711,20207,node2
670,8351,8351,8812,13960,16479,18335,19439,20143,14216,16559,18255,19583,19807,node2
671,9377,9377,9459,13928,16447,18623,19455,19887,13760,16735,18991,19759,19871,node2
672,8684,8684,9086,14072,16623,19135,19679,19967,14088,16975,19375,20159,20463,node2
673,8717,8717,8623,14312,17007,18815,19599,19599,13984,16655,19071,20351,20495,node2
674,8009,8009,8926,14680,16607,19295,20095,20559,14792,16847,18847,20255,20783,node2
675,9708,9708,8832,14536,16623,18847,19711,20207,14344,17119,19199,20687,21183,node2
676,9242,9242,8813,14496,15999,18959,19871,20735,14352,16687,17983,20111,20367,node2
677,9182,9182,9300,13112,16511,17791,20623,20655,13328,16463,18495,20975,21135,node2
678,9654,9654,9314,12744,16719,18735,20719,20735,13088,16815,19423,21039,21247,node2
679,8952,8952,8806,12120,16479,17887,20767,21199,12384,16815,18207,20895,21423,node2
680,7175,7175,7798,11552,16703,19183,21055,21087,12128,17295,19279,20783,21343,node2
681,9186,9186,9264,11488,18303,20079,20959,21535,11760,18079,19759,21151,21263,node2
682,9106,9106,9215,11776,17759,20063,20911,20991,11920,17839,20031,21167,21583,node2
683,9376,9376,8864,11976,17391,19935,20575,21055,12056,17823,19919,21023,21215,node2
684,9102,9102,9196,11280,17311,18319,20543,20799,11336,17647,19391,21423,21615,node2
685,8655,8655,9411,11592,17839,20047,20943,21423,11440,17919,19839,21391,22079,node2
686,9206,9206,8693,11160,17727,20015,20975,21375,11328,17935,20127,20943,21791,node2
687,9689,9689,9784,11584,16991,18687,21039,21343,11776,17375,19807,21071,21103,node2
688,9575,9575,9060,11624,17439,20031,21135,21359,11912,17391,20559,21327,21551,node2
689,8567,8567,8922,12256,17551,19807,21567,22031,12016,17471,20191,21439,22047,node2
690,9132,9132,9504,12208,17039,20223,21487,21887,12488,17535,20383,21887,22367,node2
691,8768,8768,8707,12432,17439,20159,21103,21119,12776,18255,20143,21215,21663,node2
692,9679,9679,9683,13000,17039,18399,21119,21583,13432,17407,19215,21151,21343,node2
693,8902,8902,8897,12864,17487,19423,20751,21279,13016,17567,19759,21679,22207,node2
694,9930,9930,9369,12864,17183,20319,21263,21743,13000,17007,20383,21327,21583,node2
695,9160,9160,9950,12672,16671,20287,20815,21727,12720,16991,20143,21599,21791,node2
696,9251,9251,9028,12808,16815,19439,21215,21631,12704,16911,19967,21711,21967,node2
697,9110,9110,9261,13048,16543,19407,21007,21327,12984,16431,19039,21007,21423,node2
698,10205,10205,9927,13392,15975,16975,20191,20303,13424,16239,19759,21247,21487,node2
699,9690,9690,9604,12824,16399,19631,20639,21055,13176,16215,19567,20799,21583,node2
700,9216,9216,9053,12640,16111,18831,20559,20719,12992,16335,18751,20703,21007,node2
701,9120,9120,9373,12992,16495,17039,19791,19823,12976,16671,18703,20047,20591,node2
702,9400,9400,8987,12520,16223,19247,19919,20351,12192,16575,19599,20639,20831,node2
703,7844,7844,9069,12672,16591,19535,20383,20383,12904,16479,19359,20543,21295,node2
704,8718,8718,8169,12656,16639,19327,20527,20879,12968,16863,19279,20447,20751,node2
705,10057,10057,9594,12840,16135,19263,20159,20639,13168,16543,19359,20479,20927,node2
706,10003,10003,9455,12888,16047,17455,20207,20671,12896,16343,19183,20159,20943,node2
707,8465,8465,9151,13248,16479,19279,19871,20111,13768,16847,19263,20239,20463,node2
708,9415,9415,9333,13160,16287,19167,20111,20111,13752,16911,19439,20639,20719,node2
709,8352,8352,8256,13304,16527,19247,20175,20591,13776,16863,18031,20415,20639,node2
710,9658,9658,9371,13208,16015,18863,20191,20655,13656,16279,19167,19839,21087,node2
711,9087,9087,9694,13224,16447,19359,19823,20223,13648,16431,18575,20127,20543,node2
712,8808,8808,9126,13392,16447,18751,19903,19951,13680,16879,19071,20175,20271,node2
713,9522,9522,9024,13704,16127,19167,20143,20671,13544,16375,18847,20367,20591,node2
714,8626,8626,8902,13576,16655,19343,20255,20671,13584,16751,19039,19935,21087,node2
715,9045,9045,9160,13816,16295,19343,20175,20271,14680,16751,19423,20207,20383,node2
716,10400,10400,10059,14072,16463,18879,20095,20175,14288,16639,19151,20303,20559,node2
717,8648,8648,9074,14104,16271,18415,19887,20191,14496,16399,18991,20095,20559,node2
718,8945,8945,8486,14360,16495,19311,19791,19887,14368,16719,18479,20159,20671,node2
719,8680,8680,9568,14040,16463,18863,19775,20335,14112,16639,18927,19903,20863,node2
720,9877,9877,9634,14384,16495,19263,19807,20191,14456,16511,19135,20319,20719,node2
721,9052,9052,8787,14576,16359,17759,19599,20335,14888,16511,18495,20079,21183,node2
722,9159,9159,9022,15032,16591,18623,19679,20079,14296,17055,18991,20175,20511,node2
723,9420,9420,9925,291,16623,18223,20367,20431,595,16079,18879,19855,20623,node2
724,10692,10692,9850,623,16159,18431,19231,19551,1189,15831,18175,19519,19759,node2
725,10325,10325,10273,1618,15839,18191,18879,19279,2264,16127,18623,19391,19823,node2
726,9173,9173,9110,2596,16007,18223,19151,19199,3388,16327,18527,19647,19695,node2
727,9814,9814,9478,3320,15655,17999,19055,19455,4220,15991,17775,19519,19919,node2
728,9378,9378,9656,4268,15647,18431,18895,19023,4244,15783,18079,19359,19823,node2
729,8279,8279,9122,5324,15911,17455,18639,19423,5372,16055,17887,19087,20223,node2
730,10313,10313,9505,6240,15439,17791,19055,19455,6220,15823,18303,19167,19503,node2
731,10140,10140,10318,7216,15663,17951,18927,19199,7256,16039,18095,19359,19791,node2
732,9374,9374,9179,8112,15655,17567,18783,19023,8344,15927,17855,19423,19647,node2
733,9744,9744,9398,8920,15287,17871,18751,18959,9184,15783,17935,19487,19903,node2
734,9185,9185,9753,9992,15215,17471,18415,18447,10216,15271,17183,18783,19007,node2
735,9600,9600,9560,11048,15031,17839,18863,19199,11336,15271,17471,19215,19423,node2
736,10199,10199,9802,11856,15359,17359,18719,19135,12176,15511,17471,19263,19695,node2
737,9397,9397,9817,12752,14975,17359,18271,18687,13192,15599,17567,18703,18943,node2
738,9343,9343,9171,13592,14831,16687,18223,18591,13904,15535,17359,18559,18607,node2
739,9956,9956,9800,13560,15359,17103,17967,18127,14280,16015,17087,18431,18863,node2
740,7808,7808,7767,13640,15711,17455,17983,18543,14208,16055,17295,18159,19279,node2
741,9351,9351,9549,13840,15535,17247,18463,18687,14096,16047,17535,18351,18783,node2
742,9106,9106,9268,13760,15887,17231,18431,18863,14480,16431,17439,18607,19055,node2
743,9295,9295,9098,14144,16039,17615,18495,18543,14376,16191,17711,18495,18943,node2
744,10048,10048,10140,14160,15559,17279,18143,18943,14232,15919,17103,18815,19359,node2
745,9072,9072,8969,14248,15575,17727,18543,18991,14288,16047,17535,19231,19647,node2
746,9752,9752,9391,13880,15983,17695,18591,18639,14032,16479,17327,19487,19567,node2
747,9495,9495,9856,13904,15559,17663,18527,18559,13888,16071,17551,18639,18783,node2
748,9002,9002,9023,14272,15599,17615,18479,18543,14168,16431,17455,18639,19071,node2
749,10230,10230,9836,13872,15975,17279,18079,18511,14192,16623,17343,18671,18911,node2
750,9012,9012,9426,14304,15975,17263,18495,18527,14432,15999,17519,19167,19343,node2
751,9075,9075,9058,13896,15591,17279,18559,18959,14328,16527,17759,19199,19599,node2
752,7453,7453,8621,14320,16015,17695,18575,19295,14432,16191,17647,19471,19887,node2
753,7942,7942,7120,14736,16511,17807,18959,18975,14664,16895,18015,18767,19199,node2
754,10664,10664,10572,14264,16159,17839,18703,19183,14528,16751,17823,19119,19263,node2
755,10413,10413,10234,13944,16335,18207,18783,19119,14288,16479,17919,18927,19023,node2
756,10187,10187,10490,13848,16479,18191,18623,18767,14480,16359,18351,19167,19215,node2
757,9865,9865,9875,13784,15687,17759,18751,19007,14160,15935,17871,19471,19839,node2
758,10771,10771,10397,13264,15879,17679,18879,19103,14528,16319,17791,19039,19439,node2
759,9685,9685,9856,13144,15375,17423,18415,18671,13352,16031,17983,18879,18975,node2
760,10879,10879,10119,13496,15591,17967,18639,19055,13560,15871,18223,18847,19295,node2
761,9662,9662,10504,13432,15527,17407,18111,19039,13736,15791,17583,18927,19039,node2
762,10553,10553,9937,13040,15711,17631,18463,18511,13240,15959,17455,18735,19119,node2
763,9385,9385,10164,12920,15431,17551,18543,18815,13496,15719,17663,18591,18959,node2
764,11054,11054,9981,12416,15447,17119,18335,18799,12328,15863,17887,18767,18815,node2
765,9777,9777,10423,11696,15735,17503,18415,18687,11488,15455,17967,18959,19071,node2
766,10872,10872,9976,11560,15343,17439,18287,18703,11672,15743,17471,18799,19199,node2
767,9794,9794,10770,11272,14839,17343,18207,18671,11528,14871,17567,18063,18255,node2
768,10748,10748,10230,11632,14727,17279,18239,18639,12128,14887,17471,18335,18431,node2
769,10046,10046,10751,12064,14471,16815,18111,18495,12488,14631,16671,18559,18623,node2
770,10702,10702,10102,12280,14567,16799,17999,18383,12696,14871,16767,17423,18351,node2
771,9861,9861,10264,12688,14423,16511,17727,17807,12896,14719,16639,17631,17679,node2
772,10938,10938,10196,12064,14487,16607,17279,17679,12160,14863,16415,17807,17919,node2
773,9901,9901,10806,12368,14535,16495,17247,17391,12512,14775,16607,17679,18079,node2
774,10281,10281,9696,12768,14447,16527,17247,17647,12688,14935,16447,17375,18463,node2
775,9460,9460,10194,11992,14519,16591,17359,17695,12584,14927,16687,17295,17711,node2
776,9873,9873,9548,12408,14519,16263,17407,17727,11816,15055,16543,17551,17887,node2
777,10659,10659,10063,12064,14527,16671,17391,18127,11096,15183,16783,17807,18207,node2
778,9583,9583,10109,11360,14535,16247,17391,17759,11432,15111,16623,17983,18047,node2
779,10699,10699,10333,11264,14567,16575,17391,17775,11720,15151,16831,18175,18239,node2
780,9818,9818,10233,11240,14615,16287,17759,18127,11464,15279,16591,18255,18623,node2
781,10541,10541,10274,11640,14983,16927,17727,18111,11632,15471,17151,18351,18735,node2
782,9720,9720,9948,11616,14559,16279,17391,17743,11848,15511,16431,17647,18015,node2
783,10497,10497,10013,11192,15359,16687,17759,17775,11304,15463,16815,18143,18239,node2
784,9577,9577,10305,11624,15047,16975,17471,18175,11880,15327,16031,18015,18079,node2
785,10866,10866,9950,12008,15295,16639,17775,18159,11672,15743,16655,18415,18783,node2
786,9240,9240,10180,12192,14647,16271,17807,17823,12448,15351,16623,17999,18671,node2
787,11032,11032,10505,12048,14983,16671,17807,17855,12112,15351,16847,17823,18207,node2
788,10073,10073,10547,11960,15023,16703,17471,18223,11936,15487,16135,18031,18095,node2
789,10432,10432,9651,11312,14911,15855,17455,17871,11384,15415,16511,17871,17935,node2
790,9556,9556,10700,11488,14983,16687,17791,18207,11608,15375,16831,18255,18383,node2
791,11263,11263,10069,11824,15031,16559,17919,18287,11720,15279,16847,18431,18607,node2
792,9222,9222,11004,11696,14767,16447,17807,17887,11984,15039,16687,18287,18671,node2
793,11612,11612,9579,11712,14831,16415,17775,18207,11888,15111,16783,17839,18223,node2
794,9042,9042,10586,12352,14991,16847,18143,18175,12000,14775,17023,18095,18351,node2
795,11245,11245,9934,12136,14487,16023,17743,18159,12376,14991,16279,17919,18479,node2
796,9846,9846,10721,12304,14823,16815,17711,18079,12584,15479,17055,18271,18655,node2
797,10714,10714,9968,12448,14447,16399,17631,18015,12200,14935,16847,17839,18479,node2
798,9834,9834,10531,12480,14423,16751,17311,17663,12544,14919,16575,17647,17679,node2
799,10975,10975,10458,12464,14399,16383,17279,17631,12720,14903,16359,17823,18207,node2
800,9876,9876,10193,12832,14359,16183,17599,17647,12568,14759,16559,18015,18047,node2
801,8258,8258,8385,13040,14423,16479,17983,18191,13184,14847,16375,18015,18463,node2
802,10598,10598,10507,13232,14415,16895,17759,18127,13064,14847,17151,18383,18767,node2
803,9965,9965,9987,12768,14471,16447,17695,17759,13264,14623,16511,18207,18607,node2
804,10736,10736,10746,12944,14527,16479,17359,17759,12664,14815,17103,17759,18159,node2
805,9935,9935,10079,12456,14303,15623,17215,17311,12432,14911,16343,17951,17983,node2
806,10822,10822,10613,12496,14575,16879,17647,17839,12648,14807,17071,18175,18367,node2
807,10512,10512,10024,12800,14367,15591,17631,18047,12840,14479,16311,16991,18511,node2
808,10001,10001,10648,12472,14543,17087,17679,18127,13216,14791,17135,17775,18207,node2
809,9758,9758,10091,12712,14447,16783,17631,17695,12440,15071,16895,17951,18591,node2
810,10784,10784,9945,12568,14919,16975,17775,18143,12672,15183,17151,17791,17839,node2
811,9668,9668,10170,12616,14551,16415,17295,17695,12576,15007,16607,17663,18063,node2
812,10472,10472,10078,12528,14959,16895,17423,17759,13160,15431,16847,17855,18271,node2
813,10141,10141,10410,13024,14223,16559,17311,17375,13408,15071,16623,17679,18047,node2
814,10807,10807,10330,12696,14623,16975,17727,17807,12632,15247,17199,17839,18415,node2
815,9645,9645,10212,12816,14583,16607,17359,17391,12480,14423,16895,17999,18047,node2
816,10883,10883,10486,12048,14423,16575,17375,17743,12664,14863,17119,18063,18431,node2
817,9622,9622,10063,12440,14447,16511,17359,17743,12528,14943,16879,17855,17983,node2
818,10428,10428,10278,12616,14431,16687,17359,17743,13072,14911,17071,17823,18351,node2
819,9852,9852,10084,12480,14415,16063,17231,17487,13296,14567,16399,17903,18015,node2
820,10723,10723,10465,12792,14463,16463,17231,17583,12616,14951,17311,18127,18399,node2
821,9859,9859,10155,12368,14191,16463,17583,17631,12816,14495,16479,17007,18607,node2
822,10730,10730,10367,11808,14823,16479,17247,17599,11640,14903,16799,17775,18159,node2
823,9487,9487,9928,12200,14439,16415,17583,17615,12416,14655,16495,17599,17983,node2
824,10726,10726,10611,12312,14831,16783,17567,17631,12048,15055,16735,17775,18175,node2
825,9639,9639,9934,12312,14447,16447,17263,17279,12392,14743,16399,17647,18047,node2
826,11517,11517,10463,11848,14415,16799,17567,17647,12256,14903,16815,17759,18415,node2
827,9638,9638,10411,12000,14359,16383,17247,17631,12480,14999,16511,17615,17951,node2
828,10996,10996,10745,12008,14423,16687,17503,17551,11680,14871,17055,17695,17807,node2
829,10087,10087,10126,12376,14455,16671,17135,17471,11880,14903,16447,17551,17935,node2
830,10680,10680,10613,12032,14367,16671,17503,17807,12232,14863,17039,17807,18191,node2
831,9903,9903,10187,12000,14735,15911,17535,17807,12448,14999,15807,17839,17983,node2
832,10688,10688,10649,12384,14415,15551,17519,17935,12512,14879,16023,18159,18351,node2
833,10435,10435,9763,12784,14767,15527,17839,17935,12872,14815,15367,17983,18559,node2
834,9974,9974,10389,12792,14383,15519,17551,17967,12928,14855,15959,18367,18783,node2
835,10342,10342,9995,12792,14431,15527,17455,17839,13280,14679,15735,17567,17951,node2
836,10357,10357,10723,12784,14391,15519,17423,17551,12920,14743,15551,17759,18143,node2
837,10198,10198,9723,12768,14447,15159,17279,17679,13272,14775,15575,17855,17967,node2
838,10209,10209,10881,12688,14455,14839,17151,18063,12864,14783,15919,18047,18351,node2
839,10657,10657,9919,13064,14447,15127,17439,17839,13240,14623,15591,17423,18399,node2
840,9976,9976,10766,12704,14399,15471,17471,17823,12848,14751,15743,17343,17711,node2
841,10834,10834,10204,13048,14311,15055,17455,17487,13216,14575,15663,17471,17855,node2
842,7912,7912,7388,12712,14263,15135,17343,17471,399,14367,15319,17679,18255,node1
843,11693,11693,15882,445,12751,14359,16879,17423,813,12511,14111,16575,17823,node1
844,11943,11943,11560,1760,2579,13887,16447,16911,1955,11623,13871,16295,16671,node1
845,11937,11937,11758,2648,11671,13487,16767,17103,3018,11935,13559,16655,17007,node1
846,12421,12421,12444,3224,11511,13263,16591,16927,3842,11263,13479,16655,16991,node1
847,11379,11379,12044,4280,11431,13079,16447,16815,4860,11983,12727,16751,17039,node1
848,12420,12420,11590,5044,11575,12967,16295,16623,5844,11367,13327,15743,17119,node1
849,11758,11758,12072,5956,11479,12727,15663,16023,6824,10799,12431,15895,16095,node1
850,9822,9822,9927,7148,8103,12359,15719,16055,8012,8863,12335,15647,16335,node1
851,12335,12335,11876,7940,11119,12351,15591,15919,8888,10815,12327,16031,16415,node1
852,11995,11995,12197,8648,11031,11807,15471,15807,8928,10719,11775,16095,16447,node1
853,11586,11586,11363,8584,10823,11599,15375,15407,8968,11447,11855,15167,15223,node1
854,12126,12126,12578,8656,11423,12263,14895,15247,8752,11951,12759,14911,15247,node1
855,11996,11996,11799,9048,12039,12471,13967,15103,9064,12175,13023,14631,15271,node1
856,11939,11939,11715,8704,12071,12983,14311,14655,9176,12239,13319,14087,15103,node1
857,11615,11615,11722,9000,12023,13199,14015,14367,9216,12191,13231,14663,14791,node1
858,12008,12008,12394,8728,12151,12975,14151,14543,8952,12271,13455,14519,15103,node1
859,11836,11836,11479,8808,12055,13255,13879,14183,9328,12055,13415,14487,14839,node1
860,11845,11845,12175,8816,11967,13199,13695,13999,8800,12367,13303,14479,14863,node1
861,11319,11319,11631,8488,12191,13239,13895,14071,9136,12303,13303,14263,14695,node1
862,12815,12815,11997,8568,12063,13287,13719,14023,8888,12471,13143,14335,14679,node1
863,11990,11990,11908,8520,12231,13007,14055,14367,8936,12519,12999,13743,15359,node1
864,10995,10995,11565,8432,12207,13031,13655,13895,8968,12423,13127,13815,14031,node1
865,12000,12000,12036,8504,12231,12967,13743,13911,8792,12031,13071,13679,13751,node1
866,11931,11931,11888,8488,12207,13103,13759,13799,9096,12159,13439,14247,14591,node1
867,12269,12269,11858,8536,12383,13063,13799,13975,8544,12151,13407,14071,14327,node1
868,9235,9235,12867,9176,11703,13071,13927,14167,8840,12079,13287,14343,14479,node1
869,13731,13731,10103,8888,11959,13615,14247,14447,8840,11903,13703,14927,15103,node1
