TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
671,8615,8615,8612,5756,8935,9159,9639,9871,5876,9151,9543,9975,10263
672,7793,7793,7895,6064,8943,9159,9495,9695,6096,8975,9391,9775,9935
673,8666,8666,8545,6392,8855,9087,9375,9623,6280,9167,9463,9871,9951
674,8497,8497,8602,6548,8671,8951,9711,9887,6768,9055,9455,9783,9903
675,8113,8113,8059,6636,8863,8967,9631,10103,7144,9095,9431,9759,9799
676,8640,8640,8528,6996,8735,9087,9391,9631,7080,9031,9415,9887,9943
677,8610,8610,8575,6840,8783,8975,9599,9839,6760,8959,9511,10343,10575
678,8499,8499,8381,6812,8807,9111,9599,9863,6988,8991,9479,10151,10383
679,8388,8388,8774,6540,8727,9007,9775,10015,6672,9127,9543,10111,10367
680,6628,6628,6696,6524,8919,9159,9911,9935,6612,9351,9727,10111,10303
681,8935,8935,8791,6652,8911,9271,9671,9839,6724,9223,9583,10063,10295
682,8425,8425,8511,6356,9031,9231,9943,9983,6500,9367,9655,10023,10079
683,8812,8812,8354,6624,8991,9295,9855,9911,6568,9351,9655,9975,10103
684,8126,8126,8235,6780,8927,9191,9871,9895,6796,9183,9647,10743,10799
685,8992,8992,8885,6452,8983,9207,9743,10039,6664,9255,9759,10615,10967
686,9156,9156,9086,5024,8815,9487,9983,10311,5552,9143,9863,10655,10967
687,8184,8184,8612,4848,9295,9599,9983,10583,4744,9687,10199,11007,11231
688,9077,9077,9044,4408,9447,9647,10215,10335,4772,9879,10295,10991,11031
689,8887,8887,8751,4488,9447,9879,10367,10567,4648,9927,10351,10775,10967
690,8965,8965,9033,4648,9247,9391,9879,10103,4824,9663,9983,10527,10647
691,9164,9164,9371,4944,9079,9479,9839,10087,5132,9335,9815,10383,10639
692,9681,9681,9118,5116,9063,9351,9743,10079,5464,9479,9927,10399,10703
693,8385,8385,9008,4692,9263,9551,10231,10503,4824,9615,9991,10559,10815
694,8778,8778,8863,4776,9343,9767,10071,10263,4660,9599,9951,10327,10575
695,8233,8233,8140,4740,9279,9591,10287,10511,4584,9527,9863,10327,10543
696,8201,8201,8226,4880,9055,9423,9887,10119,5100,9295,9607,10119,10295
697,7992,7992,8061,5580,8967,9167,9879,10103,5516,9191,9575,10079,10279
698,8732,8732,8214,6060,9079,9303,9823,9871,6156,9351,9663,10063,10303
699,9027,9027,9086,6332,9015,9279,9839,10047,6596,9167,9535,9879,10119
700,9346,9346,9000,6588,9135,9279,9847,10039,6692,9351,9719,9999,10087
701,8596,8596,8830,6544,9063,9383,10071,10215,6504,9375,10023,10719,10951
702,9052,9052,8883,6052,8967,9335,9895,10151,6036,9247,9823,10655,10895
703,8349,8349,9082,5488,8727,9031,9767,10023,5644,9247,9695,10399,10639
704,8951,8951,8784,5336,8983,9279,9583,9815,5460,9167,9759,10391,10479
705,9608,9608,9376,5172,8831,9207,9775,9991,5332,9079,9535,10175,10423
706,9546,9546,9358,4736,8967,9279,9591,9791,4808,9279,9703,10087,10231
707,8811,8811,9182,4692,9087,9335,9863,10071,4644,9375,9831,10207,10407
708,9191,9191,8910,4484,9247,9479,9791,9871,4612,9423,9807,10135,10367
709,8179,8179,8561,4540,9287,9543,9823,10055,4540,9447,9791,10191,10447
710,7989,7989,8175,4780,9367,9615,9863,10127,4932,9767,10199,10655,10943
711,8694,8694,8503,5140,9415,9615,9863,10119,5140,9559,9863,10319,10455
712,8227,8227,8323,5640,9263,9527,10095,10303,6096,9727,10007,10623,10855
713,8123,8123,8115,6292,9319,9567,10079,10279,6104,9719,10031,10455,10687
714,7669,7669,7810,6628,9327,9543,10047,10079,7088,9783,10135,10431,10607
715,8066,8066,7882,7132,9431,9647,9831,9999,7096,9711,10031,10335,10455
716,7447,7447,7576,7484,9375,9623,9911,10183,7888,9655,10023,10343,10487
717,8197,8197,8256,7900,9343,9583,9831,10055,8104,9447,9759,9999,10327
718,9274,9274,8840,8032,9207,9471,9871,9975,8232,9287,9631,9999,10127
719,8636,8636,8565,7564,9167,9415,9855,10167,7776,9271,9607,9903,9967
720,8289,8289,8763,7232,9143,9351,9599,9847,7436,9303,9599,9935,10079
721,8506,8506,8197,7148,9167,9391,9647,9863,7080,9711,10007,10455,10599
722,8690,8690,8722,7052,9271,9359,9583,9823,6944,9671,10039,10407,10583
723,8551,8551,8511,6784,9271,9503,9607,9767,6672,9487,9775,10271,10391
724,8264,8264,8123,6984,9071,9255,9559,9623,7036,9223,9575,10039,10111
725,7984,7984,8256,6872,9127,9343,9559,9767,7100,9351,9679,9967,10303
726,8932,8932,8905,7156,8919,9119,9271,9519,7140,9247,9583,9991,10167
727,8639,8639,8663,7020,9071,9167,9599,9631,7512,9279,9615,9975,10215
728,8378,8378,8292,7072,8935,9199,9495,9719,7440,9383,9711,10007,10183
729,7716,7716,7980,7004,9167,9263,9535,9775,7072,9567,9911,10199,10447
730,8872,8872,8777,6664,9167,9391,9663,9839,6944,9431,9847,10207,10447
731,8889,8889,8535,6308,9103,9415,9831,10047,6688,9439,9903,10279,10455
732,9024,9024,9185,6084,9151,9351,9663,9871,6188,9487,9871,10231,10287
733,8572,8572,8753,5968,9351,9439,9831,9871,5864,9607,9959,10263,10439
734,8714,8714,8659,5784,9327,9599,9959,10135,5744,9463,9839,10167,10271
735,9222,9222,9040,5564,9247,9567,10151,10167,5776,9519,9991,10831,11095
736,8384,8384,8900,5344,9423,9695,10279,10423,5488,9767,10247,10863,11087
737,8576,8576,8375,5524,9471,9751,10279,10583,5460,9687,10095,10751,10911
738,8964,8964,8662,5788,9231,9623,10127,10319,5668,9711,10087,10519,10751
739,8667,8667,8531,5856,9303,9471,9855,10103,5868,9655,9991,10319,10559
740,7483,7483,6810,5908,9407,9615,9855,10071,6056,9631,10127,10375,10543
741,7749,7749,8237,6032,9655,9855,10279,10311,6096,9855,10223,10519,10583
742,8808,8808,8752,6400,9583,9799,10359,10567,6536,9727,10079,10415,10559
743,8731,8731,8668,6232,9447,9663,10199,10487,6492,9711,10103,10359,10519
744,8865,8865,9027,5736,9463,9815,10103,10271,5768,9751,10183,10703,10967
745,8004,8004,8345,5688,9727,9927,10623,10647,5768,10263,10663,11447,11487
746,7758,7758,7460,5936,9703,9967,10415,10679,5848,9967,10503,11319,11487
747,7686,7686,8119,6096,9871,10103,10231,10495,6096,10335,10639,11063,11303
748,8164,8164,8221,6264,9903,10103,10703,10935,6164,10343,10631,11295,11519
749,8671,8671,8695,6264,9879,10191,10751,10975,6256,10127,10583,11319,11535
750,8988,8988,8803,6420,9743,9999,10727,10967,6392,9967,10559,11047,11311
751,8655,8655,8606,6768,9487,9775,10599,10687,6916,9823,10239,10855,11095
752,8330,8330,8517,6840,9599,9983,10647,10751,7096,9911,10295,10815,11111
753,8467,8467,8309,6720,9615,9863,10327,10567,6580,9895,10287,10719,10791
754,8551,8551,8451,6536,9399,9839,10599,10831,6796,9743,10127,10591,10831
755,8522,8522,8649,6336,9327,9583,10303,10607,6420,9639,10047,10567,10807
756,8311,8311,8365,6500,9295,9559,10103,10319,6708,9599,9975,10431,10655
757,8493,8493,8491,6600,9183,9431,9951,10159,6484,9639,9983,10327,10543
758,7913,7913,7849,6748,9455,9663,9975,10247,7132,9719,10047,10375,10519
759,7710,7710,7603,6956,9399,9647,10151,10367,7180,9719,10119,10831,10975
760,7507,7507,7812,7404,9559,9815,10375,10567,7252,9823,10311,11007,11247
761,6864,6864,7112,7392,9663,9927,10455,10719,7676,9711,10087,11015,11175
762,9206,9206,8275,7700,9535,9799,10111,10479,7876,9847,10279,10815,11071
763,8122,8122,8563,7448,9687,9823,10343,10399,7520,9847,10311,10903,11111
764,8678,8678,8580,7236,9703,9983,10551,10583,7380,10151,10479,10935,11135
765,8400,8400,8383,7260,9751,9863,10351,10575,7444,10015,10375,10735,10927
766,8402,8402,8696,6724,9831,10047,10495,10703,6832,10079,10399,10783,10943
767,8768,8768,8469,6392,9775,10079,10551,10775,6616,9919,10271,10663,10911
768,8430,8430,8516,6244,9591,9983,10327,10567,6208,9951,10255,10663,10743
769,8064,8064,8273,6176,9631,9783,10551,10791,6176,0,0,0,0
770,7959,7959,7960,6644,9703,9959,10231,10463,6772,9927,10239,10559,10759
771,8843,8843,8514,6804,9591,9863,10295,10463,6860,9927,10295,10591,10791
772,8598,8598,8699,6372,9623,9863,10279,10575,6636,9799,10247,10815,10855
773,9016,9016,8963,6248,9695,9967,10319,10551,6496,9935,10415,11119,11367
774,8636,8636,8520,6056,9711,9927,10455,10711,6044,10095,10535,11119,11383
775,9408,9408,9166,5340,9455,9663,10159,10479,5764,9623,10207,10975,11167
776,9126,9126,9443,4108,5415,9823,10135,10295,4656,6107,10335,10911,11087
777,9195,9195,9364,3516,4295,10327,10775,10895,3598,10247,10839,11191,11447
778,9016,9016,9114,3356,10311,10543,11087,11335,3392,10615,11023,11367,11527
779,9302,9302,9199,3460,10319,10615,11167,11383,3584,10519,10935,11375,11575
780,8806,8806,8723,3724,10295,10615,10943,11119,3874,10407,10975,11471,11799
781,8654,8654,8739,3726,10511,10783,11295,11567,4100,10783,11191,11551,11815
782,9126,9126,8872,4508,10679,10895,11239,11311,4748,11047,11375,11735,11927
783,8651,8651,8656,4684,10479,10719,11455,11607,4672,10863,11271,12151,12439
784,8186,8186,8341,4676,10599,10823,11079,11143,5024,10735,11071,11487,11543
785,8529,8529,8452,5236,10575,10815,11239,11439,5124,11031,11391,11903,11951
786,9095,9095,8859,5244,10359,10719,11271,11471,5212,10543,11167,11687,12135
787,9570,9570,9593,5716,10015,10279,10767,10991,5676,10303,10951,11503,11671
788,8317,8317,8585,5352,9879,10199,10751,11047,5512,10079,10695,11551,11831
789,8702,8702,8929,5448,10007,10223,10791,10967,5668,10215,10671,11383,11615
790,8507,8507,8452,5332,9959,10223,10607,10655,5264,10391,10743,11295,11383
791,9160,9160,9153,5164,9711,9991,10631,10895,5316,10199,10639,11103,11383
792,9109,9109,8969,5036,9743,9999,10431,10511,5112,9999,10359,10887,11103
793,8871,8871,9032,5104,9767,10111,10647,10735,5108,10071,10527,11135,11175
794,8953,8953,8393,5320,9959,10199,10711,10887,5556,10031,10455,10967,11175
795,8435,8435,8823,5348,9823,10063,10511,10743,5472,10127,10511,10911,10999
796,7761,7761,7860,5452,9975,10191,10799,10855,5644,9999,10351,10799,11087
797,7824,7824,8332,5728,10039,10335,10919,11063,5804,10223,10527,10967,10999
798,8522,8522,8095,6056,9871,10159,10935,11143,6100,10151,10647,11447,11679
799,7962,7962,8031,6632,9935,10159,10487,10727,6744,10215,10647,11271,11471
800,8793,8793,8334,6888,9935,10127,10663,10887,7116,10111,10551,11215,11455
801,7504,7504,7673,6912,9783,10063,10431,10615,6976,10199,10807,11103,11319
802,8621,8621,8509,6932,9871,10175,10735,10991,7184,10231,10663,11287,11527
803,8900,8900,8870,6104,9903,10207,10663,10943,6652,10007,10431,11335,11615
804,9465,9465,9000,4368,9631,10239,10983,11343,4740,10127,10775,11575,11911
805,8746,8746,8935,3638,4459,10583,11279,11623,3818,5131,10967,11695,12047
806,8631,8631,8970,3356,10551,10871,11383,11671,3330,10927,11311,11815,11911
807,9267,9267,8989,3276,10335,10815,11247,11487,3366,10767,11335,11895,12007
808,8863,8863,9141,3504,10887,11143,11439,11767,3506,11199,11679,12071,12231
809,9482,9482,9404,3684,10943,11215,11631,11839,4028,11167,11543,12023,12255
810,8425,8425,8731,4104,10975,11199,11783,11871,4096,10999,11423,11815,12039
811,8504,8504,8104,4540,11031,11239,11839,12031,4700,11295,11615,11983,12151
812,7920,7920,8180,4868,10911,11327,11943,12047,5096,11143,11503,12071,12151
813,8902,8902,9286,5524,10831,11079,12095,12327,5620,11063,11567,12079,12359
814,9639,9639,9165,5552,10623,11023,11743,11863,5748,10503,11431,11895,12135
815,9991,9991,9452,4680,10151,11031,11375,11703,4884,9783,11495,11967,12159
816,9887,9887,10042,3306,9767,10839,11631,11935,3628,10111,11199,11903,12255
817,8982,8982,9034,2898,9911,10887,11535,11903,2872,10431,11511,11999,12215
818,9084,9084,9362,2916,10199,11087,11839,12159,3084,10759,11527,12255,12583
819,9433,9433,9114,3036,10495,11023,11631,11927,3126,11023,11615,12199,12511
820,8533,8533,9232,3204,11127,11351,11631,11927,3256,11511,11895,12207,12495
821,8039,8039,8121,3568,11279,11463,11799,12087,4096,11543,11927,12359,12575
822,8304,8304,8270,4260,11207,11439,11903,11975,4104,11567,11903,12247,12303
823,8710,8710,8592,4716,11191,11399,11775,11943,5104,11431,11767,12295,12519
824,9204,9204,8878,5152,11159,11407,11695,11887,5208,11247,11727,12063,12279
825,9143,9143,9334,5504,11103,11399,11751,11991,5620,11463,11855,12231,12311
826,9249,9249,8844,5696,10879,11431,11871,11903,5796,11335,11671,12207,12311
827,7824,7824,8404,5624,10783,11119,11671,12063,5808,11023,11351,11887,12047
828,8252,8252,8339,5788,10471,10679,11135,11343,6072,10751,11215,11655,11983
829,8754,8754,8418,5920,10031,10455,10999,11071,5848,10239,10823,11599,11879
830,9276,9276,9219,5604,9895,10247,10799,11047,5756,9951,10623,11671,11927
831,8336,8336,8683,5816,9943,10135,10503,10775,5900,10231,10575,10999,11087
832,8506,8506,8470,6016,9959,10223,10511,10727,6096,10079,10599,11263,11495
833,8065,8065,8262,6288,9999,10231,10423,10671,6260,10303,10631,11047,11151
834,8362,8362,7791,6436,10023,10239,10735,10983,6732,10191,10599,11279,11535
835,9554,9554,9257,5564,9727,10175,10535,10791,5840,10095,10679,11151,11463
836,8962,8962,9330,5060,9815,10559,11135,11399,5060,10015,10879,11503,11775
837,8373,8373,8726,4696,10319,10735,11231,11455,4888,10663,11151,11583,11783
838,8372,8372,8217,4808,10431,10703,11367,11599,4720,10623,10919,11439,11575
839,8554,8554,8646,4756,10351,10607,10999,11279,4908,10607,10967,11439,11695
840,8165,8165,8078,4928,10407,10687,10991,11151,5096,10639,11047,11471,11695
841,8065,8065,8166,5564,10319,10615,11215,11455,6100,10423,10807,11151,11335
842,8418,8418,8274,6136,10303,10535,11127,11319,6300,10575,11031,11807,12039
843,8838,8838,8966,6648,10271,10455,10999,11247,6980,10391,10975,11799,12039
844,8160,8160,8340,7132,10263,10575,10967,11271,7164,10735,11183,11567,11823
845,8697,8697,8507,7184,10175,10463,10975,11079,7132,10415,10839,11551,11655
846,8713,8713,8798,7180,9791,10127,10775,10871,7412,9967,10687,11535,11599
847,9309,9309,8848,7116,9663,9927,10447,10703,7496,9871,10239,11287,11543
848,8222,8222,8588,6772,9663,9887,10167,10431,6884,9719,10063,10391,10519
849,8669,8669,8146,6560,9831,10063,10367,10591,6808,10151,10519,10919,11087
850,9017,9017,9022,6116,9647,10087,10479,10719,6660,10215,10719,11135,11415
851,8162,8162,8398,5844,9919,10207,10455,10727,6256,10191,10735,11167,11287
852,8453,8453,8475,5844,9951,10207,10671,10911,6152,10407,10815,11191,11343
853,8723,8723,8612,5756,9847,10207,10671,10743,5932,10255,10567,10975,11247
854,9138,9138,9243,4956,9727,10183,10831,10927,4988,9775,10527,11015,11143
855,8651,8651,9033,4992,10183,10455,10879,11223,4996,10511,10903,11215,11311
856,8632,8632,8780,4916,10383,10631,10919,11111,5040,10663,11135,11719,11959
857,9378,9378,8978,4820,10359,10623,11071,11287,4836,10575,11103,11679,11927
858,8511,8511,8854,4808,10263,10639,11407,11591,4816,10591,10983,11703,11943
859,8873,8873,8557,5060,10303,10655,11351,11607,5096,10431,11039,11719,11807
860,8730,8730,8915,5440,10327,10599,11143,11423,5748,10583,11135,11655,11799
861,9015,9015,8022,5860,10239,10487,11135,11375,5852,10351,10799,11487,11551
862,6806,6806,8133,5320,10527,10799,11407,11647,5356,10719,11095,11823,11999
863,8580,8580,8352,5700,10647,10863,11151,11383,5796,10767,11159,11591,11823
864,7920,7920,7815,6128,10591,10935,11399,11671,6148,10935,11335,11863,11959
865,7806,7806,7956,6300,10335,10751,11327,11463,6424,10679,11007,11479,11663
866,8255,8255,8141,6552,10279,10551,10823,11047,6928,10631,10967,11367,11503
867,8515,8515,8347,6848,10311,10527,10783,10919,7128,10575,10911,11223,11335
868,8086,8086,8089,7236,10255,10527,10799,10847,7116,10519,10951,11319,11463
869,8453,8453,8623,7512,10415,10575,10783,10983,7696,10543,10911,11199,11367
870,9232,9232,9019,8052,10239,10479,10895,10991,8068,10559,10951,11567,11775
871,8348,8348,8290,7836,10175,10391,10655,10855,8092,10479,10839,11415,11671
872,8839,8839,8641,7396,9783,9999,10647,10727,7612,9951,10487,11199,11447
873,8651,8651,9078,7016,9719,10047,10335,10447,7164,10071,10407,10855,10959
874,7658,7658,7993,6852,9895,9999,10439,10687,6864,10359,10759,11055,11247
875,8443,8443,8063,6908,9943,10175,10535,10759,6748,10247,10607,11095,11271
876,9127,9127,8951,6400,9983,10215,10447,10527,6664,10263,10647,10935,10999
877,9569,9569,9078,5840,9919,10279,10679,10727,5768,10335,10735,11127,11175
878,8599,8599,9044,5624,10111,10295,10583,10927,5552,10327,10719,11191,11359
879,8724,8724,8805,5448,10087,10415,10799,10999,5664,10359,10743,11183,11263
880,9022,9022,9368,4952,10151,10343,10903,11023,4812,10311,10703,11111,11199
881,8137,8137,7853,5068,10343,10575,11047,11079,5132,10543,10871,11159,11407
882,8909,8909,9051,5336,10399,10615,11127,11151,5496,10743,11215,11599,11831
883,8558,8558,8496,5776,10335,10631,10943,11199,6112,10727,11127,11767,11943
884,7966,7966,7840,6188,10359,10607,10911,11135,6232,10655,11055,11399,11687
885,8006,8006,8297,6556,10263,10575,11031,11087,6676,10495,10983,11559,11703
886,8697,8697,8808,6984,10143,10423,10935,11175,6948,10479,10831,11287,11511
887,8953,8953,8613,7144,10095,10287,10679,10847,7096,10295,10687,11087,11239
888,8251,8251,8432,7532,9783,10215,10631,10879,7588,10047,10519,11111,11295
889,7730,7730,7790,7688,9959,10191,10511,10727,7848,10271,10607,11015,11247
890,8606,8606,8158,7840,9911,10127,10479,10751,7804,10207,10535,10967,11103
891,8090,8090,8203,8112,9895,10199,10671,10895,8096,10071,10455,10847,11223
892,8055,8055,8234,8180,9807,10039,10735,10783,8184,10295,10599,10911,11095
893,8335,8335,8448,8060,9831,10047,10303,10335,8488,9999,10367,10671,11119
894,8268,8268,8092,8096,9887,10135,10351,10391,8208,10079,10375,10631,10855
895,8671,8671,8753,8092,9735,9847,10239,10287,8520,9911,10255,10575,10807
896,8163,8163,8189,8208,9951,10119,10335,10391,8368,10335,10679,10927,11015
897,8435,8435,8605,8128,9815,10015,10287,10479,8656,10143,10479,10871,10983
898,9407,9407,9107,7732,9855,10055,10359,10455,7860,10215,10575,10871,10983
899,9618,9618,9269,6360,9799,10047,10335,10359,6800,10007,10423,10767,11079
900,9435,9435,9437,4880,6511,10175,10399,10599,4932,7179,10623,11039,11415
901,9025,9025,9256,3814,9975,10431,10775,10887,3872,10151,10679,11143,11303
902,10048,10048,9440,3130,3831,10775,11055,11127,3386,4367,11007,11487,11631
903,1830,1830,1908,3144,10463,10879,11119,11199,223,11103,11207,11231,11295
904,0,0,0,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0,0,0,0
920,516,516,0,16,72,134,164,174,0,0,0,0,0
921,2596,2596,0,177,557,792,1031,1114,0,0,0,0,0
922,5712,5712,0,1123,1561,1779,1931,1957,0,0,0,0,0
923,6391,6391,0,1981,2535,2601,2691,2701,0,0,0,0,0
924,6428,6428,0,69,2727,2801,2893,2911,0,0,0,0,0
925,10017,10017,0,77,680,2823,2873,2909,0,0,0,0,0
926,6458,6458,0,980,1604,1937,3679,3781,0,0,0,0,0
927,9050,9050,0,1913,2535,2789,4439,4611,0,0,0,0,0
928,3027,3027,10239,2738,3515,3647,5355,5363,7504,8043,8351,8487,8503
929,0,0,19128,0,0,0,0,0,4872,7995,8335,8543,8575
930,0,0,17991,0,0,0,0,0,5096,5715,6039,8271,8439
931,7939,7939,12282,5848,6439,6755,7963,8155,6096,6547,6999,8527,8887
932,8553,8553,9164,6584,7343,7707,8535,8727,7096,7727,8039,8815,9007
933,9546,9546,9145,7552,8191,8479,9487,9607,8096,8743,9047,9847,10071
934,9334,9334,8890,7796,8943,9415,9919,10127,7748,9511,9959,10823,11055
935,9685,9685,9222,4852,9815,10335,11015,11191,4940,10503,10959,11847,12055
936,9080,9080,9235,4628,10663,11143,11551,11735,4616,11143,11559,11951,12095
937,9034,9034,9071,4492,11143,11567,12031,12287,4444,11335,11927,12463,12679
938,9135,9135,8965,4564,10911,11527,12199,12423,4456,11159,11887,12567,12879
939,8903,8903,9461,4540,8295,11271,11895,11991,4680,8719,11199,12135,12423
940,9193,9193,8973,4552,8263,8807,9151,9191,4724,8727,9295,9751,9991
941,8147,8147,8695,4704,8471,8815,9391,9463,5040,8551,9007,9479,9735
942,9236,9236,9010,4928,8407,8887,9175,9319,4916,8791,9375,9775,9919
943,8887,8887,8857,4840,8447,8991,9359,9471,4992,8695,9199,9727,9935
944,8358,8358,8964,4984,8559,8991,9495,9511,4904,8687,9255,9871,10103
945,9192,9192,8859,5084,8591,9191,9463,9511,5104,8983,9383,9855,10039
946,9826,9826,9354,4936,8343,8903,9175,9239,4988,8919,9327,9783,9983
947,9062,9062,9225,4888,8295,8895,9207,9383,4776,8543,9079,9719,9983
948,8910,8910,9152,4808,8471,8895,9207,9287,4856,8839,9279,9719,9863
949,9649,9649,9140,4860,8407,8919,9135,9295,4892,8775,9295,9759,9959
950,8909,8909,9294,4452,8287,8823,9271,9415,4532,8535,9007,9615,9959
951,8983,8983,8716,4408,8343,8863,9191,9327,4412,8647,9151,9751,9951
952,9239,9239,8853,4432,8551,8927,9431,9495,4392,8679,9119,9623,10111
953,8983,8983,9381,4676,8287,8935,9335,9367,4620,8831,9199,9679,9879
954,9184,9184,8869,4668,8223,8567,9223,9463,4800,8559,8967,9487,9831
955,9282,9282,9282,4592,8351,8943,9311,9351,4628,8775,9247,9759,9911
956,8697,8697,9236,4820,8263,8871,9335,9439,4916,8631,9231,9783,9927
957,9146,9146,8942,4760,8263,8879,9367,9599,4740,8831,9375,10127,10351
958,8521,8521,8622,4936,8559,8935,9167,9343,4888,8967,9351,9767,9927
959,9299,9299,9243,5064,8447,8895,9135,9247,5020,8687,9239,9711,9855
960,8826,8826,9055,5148,8207,8767,9223,9279,5144,8487,9007,9535,9687
961,9598,9598,9571,5080,8335,8831,9103,9207,4952,8671,9111,9487,9679
962,9108,9108,9331,4968,8487,8847,9087,9215,5072,8647,9159,9695,9871
963,8674,8674,8896,4764,8583,8887,9119,9151,4872,8735,9351,9823,9943
964,9511,9511,8822,4752,8383,8703,9119,9167,4532,8527,8879,9327,9503
965,9163,9163,9256,4424,8163,8615,8871,9039,4632,8687,9031,9343,9543
966,9248,9248,8950,4704,8367,8735,8983,9095,4644,8719,9143,9543,9839
967,9209,9209,9535,4624,8311,8671,9079,9159,4556,8479,8967,9487,9575
968,9204,9204,9210,4588,8223,8871,9135,9151,4696,8687,9255,9695,9999
969,9027,9027,9323,4276,8415,8767,9215,9255,4304,8623,9151,9719,9911
970,9107,9107,9077,4336,8471,8863,9111,9215,4384,8807,9183,9519,9687
971,9654,9654,9040,4284,8519,9031,9223,9375,4420,8663,9175,9719,10055
972,9695,9695,9448,4324,8383,8775,9111,9135,4452,8759,9183,9639,9919
973,8935,8935,9151,4428,8431,8831,9175,9415,4448,8711,9199,9767,9863
974,9012,9012,9180,4504,8519,8999,9375,9471,4420,8783,9311,9823,9935
975,8641,8641,8597,4568,8647,8967,9271,9487,4572,8791,9263,9767,9823
976,9044,9044,8895,4568,8575,8887,9167,9255,4740,8799,9311,9839,10063
977,8646,8646,8888,4648,8567,9007,9295,9495,4888,9023,9495,9823,10223
978,8718,8718,9076,4952,8591,9015,9319,9455,4996,8799,9255,9847,10023
979,9109,9109,8136,5104,8575,8927,9223,9415,5156,8583,9151,9639,10119
980,7639,7639,8443,5124,8567,9159,9455,9495,5320,8863,9551,10031,10095
981,9136,9136,9086,5064,8687,9207,9703,9743,5340,8911,9391,9991,10199
982,9206,9206,9133,5012,8631,9207,9479,9679,4992,8911,9327,9839,10335
983,8498,8498,8725,5024,8695,9135,9295,9391,5096,9047,9447,9911,10023
984,8780,8780,9096,4928,8591,9103,9479,9583,5016,8759,9415,9935,10119
985,9969,9969,9191,4724,8383,8999,9375,9551,4608,8703,9407,10143,10207
986,8704,8704,8929,4504,8607,9135,9423,9639,4508,8895,9471,10023,10223
987,9029,9029,9050,4548,8615,9159,9583,9631,4520,9039,9431,9839,9895
988,8999,8999,9442,4352,8543,9159,9463,9639,4484,8807,9359,9927,10087
989,9231,9231,8918,4432,8407,9015,9519,9711,4564,8791,9447,10007,10143
990,8937,8937,9075,4672,8487,9007,9431,9455,4684,8783,9287,9863,10079
991,8829,8829,8733,4876,8511,8983,9439,9695,5224,8703,9431,10047,10231
992,9824,9824,9394,5032,8487,9031,9151,9367,5052,8943,9463,9887,10135
993,8654,8654,8517,4980,8327,8687,9399,9599,5012,8663,9191,9839,9935
994,9222,9222,9545,4892,8303,8887,9383,9439,4900,8823,9375,9959,10111
995,8950,8950,8904,4968,8407,8815,9343,9359,5000,8727,9135,9831,10183
996,9147,9147,9291,4776,8247,8743,9055,9343,4808,8599,9127,9655,9879
997,9281,9281,8921,4528,8179,8791,9087,9239,4608,8407,9031,9615,9935
998,9007,9007,9617,4488,8287,8839,9191,9303,4404,8727,9159,9791,10007
999,9216,9216,9277,4508,8375,8791,9167,9215,4596,8567,9063,9511,9759
1000,8893,8893,8774,4412,8575,8911,9215,9279,4272,8815,9255,9767,9951
1001,8848,8848,8604,4432,8439,8983,9303,9471,4280,8815,9183,9551,9727
1002,8993,8993,9185,4568,8455,9007,9223,9327,4756,8951,9295,9879,10007
1003,9318,9318,9161,4592,8447,9031,9303,9455,4836,8703,9207,9847,9975
1004,8833,8833,8992,4936,8487,9055,9471,9599,4964,8839,9447,10007,10127
1005,9355,9355,9257,4880,8599,9135,9511,9559,4820,8879,9415,10007,10047
1006,8781,8781,8846,4688,8511,9063,9407,9503,5100,8655,9279,9951,10247
1007,8981,8981,9128,5044,8415,9063,9471,9623,5036,8703,9095,9783,10191
1008,8810,8810,8634,5000,8543,8943,9311,9423,5144,8887,9391,9743,9919
1009,8904,8904,9337,5140,8343,9055,9343,9447,5288,8871,9343,9759,9927
1010,10386,10386,9581,5160,8431,8855,9199,9279,5032,8663,9143,9567,9663
1011,8922,8922,9076,4844,8207,8959,9247,9319,4852,8751,9239,9791,9911
1012,8684,8684,8829,4860,8407,8855,9159,9311,4800,8887,9391,9879,10047
