TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms),masternode
1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4709,4709,6612,7,616,908,1059,1109,775,1391,1694,1959,2009,node1
3,10313,10313,10594,1093,1693,1968,2131,2175,1329,2185,2415,2883,2983,node1
4,10019,10019,9928,2056,2525,2823,2939,2951,2240,2717,2979,3145,3319,node1
5,10107,10107,9340,2942,3503,3713,3983,3999,3180,3663,3913,4085,4155,node1
6,9363,9363,10104,3936,4427,4675,4843,4903,4160,4671,4927,5143,5171,node1
7,10166,10166,9514,4896,5291,5515,5755,5795,5180,5623,5903,6055,6107,node1
8,9112,9112,9983,5456,6219,6551,6675,6811,6112,6587,6823,7015,7067,node1
9,9706,9706,9943,5916,7207,7431,7807,7867,6256,7503,7835,8051,8135,node1
10,10229,10229,10161,6708,8079,8311,8463,8479,7300,8495,8743,8927,8951,node1
11,9404,9404,9504,7528,8863,9127,9431,9479,7960,9319,9591,9799,9823,node1
12,10662,10662,10614,8280,9703,9935,10239,10279,8864,10175,10439,10695,10727,node1
13,9926,9926,9774,9096,10551,10823,11071,11119,8976,11063,11367,11639,11703,node1
14,10094,10094,10055,9184,11263,11727,12271,12455,9152,11807,12151,12711,13087,node1
15,9816,9816,10307,9552,11655,12287,13175,13559,9360,12063,12631,13487,13887,node1
16,9233,9233,8566,9784,11839,12751,13831,13895,10272,12231,13311,14735,14823,node1
17,9726,9726,9714,9752,12255,12927,14719,15103,10152,12087,12983,15271,15607,node1
18,9314,9314,9666,9696,11943,12999,15159,15631,9768,12407,13231,15751,16207,node1
19,9380,9380,9672,9840,11927,13087,16071,16463,9960,12431,13415,16055,16671,node1
20,9743,9743,9807,10216,12231,13071,15631,15663,10320,12479,13471,16399,16479,node1
21,10478,10478,9696,10360,11839,13087,15959,16375,10440,12047,13343,16719,17039,node1
22,9750,9750,10233,10376,11983,13031,16279,16359,10328,11927,13103,16863,17343,node1
23,10103,10103,9657,10320,11671,13063,15839,16735,10296,12487,13375,16103,17503,node1
24,9459,9459,9761,10416,12415,13223,16527,16895,10152,12623,13375,16495,16927,node1
25,10071,10071,9674,10424,11623,13255,15695,16151,10560,12455,13575,16367,16799,node1
26,9334,9334,9363,10376,11791,13319,16103,16527,10416,12367,13519,17039,17199,node1
27,10022,10022,9895,10288,12199,13695,16063,16511,10112,12455,13303,16799,17183,node1
28,10019,10019,9555,10216,12135,13375,16447,16863,10480,12479,13527,17231,17631,node1
29,9504,9504,9802,10152,11887,13239,15815,16575,10184,12727,13367,15991,17551,node1
30,9184,9184,9312,10448,11807,13271,16199,16655,10424,12447,13543,16367,16831,node1
31,9644,9644,9234,10568,11775,13271,16319,16767,11032,12463,13439,16719,17135,node1
32,9382,9382,9579,10648,11879,13431,16463,17151,10896,12583,13847,16959,17503,node1
33,9328,9328,9676,10600,12063,13111,15743,16927,10480,12391,13663,15863,17439,node1
34,9966,9966,9647,10592,12007,13455,16183,16543,10328,12559,13567,16623,16703,node1
35,9727,9727,9572,10584,12071,13343,16399,16911,10984,12471,13271,16879,17071,node1
36,9256,9256,9557,10104,12223,13471,16151,16911,10408,13119,13863,17167,17391,node1
37,9066,9066,9795,10480,12287,13439,16543,16943,10232,12575,13455,16943,17519,node1
38,9243,9243,9110,10568,12663,13575,16767,17231,10928,12839,13727,17455,17871,node1
39,9543,9543,9376,10584,12495,13479,16151,16479,10320,12511,13543,16271,16511,node1
40,9886,9886,10370,10128,12327,13455,16895,17327,10160,12559,13447,16655,17087,node1
41,9846,9846,9822,10488,12479,13495,16927,17375,10624,12663,13759,16911,17327,node1
42,9372,9372,9656,10448,12023,13127,16991,17071,9664,12591,13495,17567,17599,node1
43,9927,9927,9563,10008,12455,13479,16991,17391,9920,12599,13775,17183,17759,node1
44,9822,9822,9869,10368,12239,13231,16671,17119,10296,12639,13543,17631,18031,node1
45,9526,9526,9320,10344,12583,13287,17455,17503,10104,12479,14087,16447,18079,node1
46,8963,8963,9555,10352,12735,13311,17135,17631,10520,12567,13599,16879,17327,node1
47,9461,9461,8863,10464,12375,13583,17103,17151,10600,13199,14127,17471,17615,node1
48,9745,9745,10008,10488,12407,13407,16719,17535,10696,12799,13767,17375,17871,node1
49,10153,10153,10274,10360,12375,13335,17087,17519,10520,12695,13687,17007,17887,node1
50,9860,9860,9651,10744,12247,13487,16511,17375,10384,12575,14015,16783,16927,node1
51,9936,9936,9876,10744,12567,13671,16911,17343,10144,12479,13535,17167,17583,node1
52,9677,9677,10008,10344,12103,13207,16927,17343,10200,12327,13367,17391,17807,node1
53,9916,9916,9717,10672,12079,13287,16463,16783,11120,12463,13647,17279,17615,node1
54,10027,10027,10049,10664,12135,13447,16543,17215,10408,12399,13647,16751,17727,node1
55,10195,10195,9962,10232,12391,13551,16895,17311,10368,12447,13879,17055,17263,node1
56,10112,10112,10214,10264,11671,13463,16767,16847,10408,12295,14223,16511,17471,node1
57,9593,9593,10153,10120,12039,13175,16447,17151,9840,12047,13599,16863,17359,node1
58,9277,9277,8978,10952,12087,13351,13575,16495,10248,12303,13343,16191,16207,node1
59,9474,9474,9595,10240,12063,13191,16559,16975,10432,12455,13535,16527,16895,node1
60,9996,9996,9771,10280,12103,13311,16527,16943,10408,12583,13647,16735,17151,node1
61,9747,9747,9714,10688,12127,13231,16879,16943,10544,12367,13383,16591,17423,node1
62,9657,9657,10199,10376,12543,13271,16431,16975,10344,12743,13583,16959,17391,node1
63,9195,9195,9035,10800,12263,12727,13663,13679,10360,12311,13407,16279,16295,node1
64,9123,9123,9008,10104,12631,13431,16543,16991,9848,12895,13863,16607,16799,node1
65,10235,10235,9728,9792,12679,13407,16559,16943,10176,12863,13687,16655,17039,node1
66,10060,10060,9756,10200,12439,13463,16463,16895,10000,12831,13551,16975,17263,node1
67,10098,10098,10056,10224,12495,13807,16527,16863,10584,13239,13687,15471,17455,node1
68,9647,9647,10281,10048,12591,13447,16447,16895,10376,12767,13887,16167,16591,node1
69,9400,9400,9264,9960,12279,13463,16135,16511,9920,12807,13743,16431,16831,node1
70,10223,10223,10028,9952,12679,13351,16847,16911,10096,12695,13527,16639,17071,node1
71,10044,10044,10002,9800,12127,13319,16495,16959,9600,12487,13615,16879,17103,node1
72,9752,9752,10195,9952,12831,13311,17039,17503,10056,12839,13607,17295,17711,node1
73,8737,8737,9390,10784,12191,13071,13719,13735,10288,12335,13399,14447,17231,node1
74,9204,9204,8549,10240,12639,13583,16799,17263,10632,12919,13839,16975,17663,node1
75,9681,9681,9833,10496,13015,13655,16607,17215,10936,12799,13679,16703,16831,node1
76,10246,10246,10049,11160,12351,13551,17055,17087,11256,12439,14103,17183,17503,node1
77,9469,9469,8659,10856,12495,13071,16559,17023,10752,12631,13655,17087,17583,node1
78,9885,9885,9869,10472,12471,13391,16639,17007,10552,12751,13535,17423,17807,node1
79,10216,10216,10034,10888,12559,13303,15975,17343,11256,13047,13615,16607,18111,node1
80,9751,9751,9925,11120,12503,13399,16639,16751,11072,12847,13783,17327,17695,node1
81,9078,9078,9602,11120,12463,13487,16719,17151,11120,13031,14135,17167,17599,node1
82,9727,9727,9637,10952,12279,13223,16463,16847,11176,12639,13831,16463,16879,node1
83,10015,10015,9433,10920,12415,13527,16119,16527,11472,12775,13871,16343,16783,node1
84,10050,10050,10222,10752,12575,13599,16159,16879,11232,12847,14279,16879,16975,node1
85,9753,9753,9441,10568,12231,13431,16815,17215,10904,12639,13767,17295,17727,node1
86,9538,9538,9806,10680,12327,13599,16511,16927,11328,12719,13775,16575,17007,node1
87,9244,9244,9399,10760,12167,13455,16063,16431,11032,12687,13871,16415,16815,node1
88,9796,9796,9931,10808,12351,13711,16799,17199,10832,12719,13743,17167,17535,node1
89,10533,10533,9826,10840,12039,13479,16119,16799,11224,12575,13999,16199,17439,node1
90,9570,9570,9644,10784,12359,13687,16527,16591,10928,12847,14263,16559,16655,node1
91,9439,9439,10041,10480,12335,13655,16199,16639,10720,12967,14047,16375,16783,node1
92,9162,9162,9449,10720,12791,13935,15919,16295,11144,12879,13823,16591,17023,node1
93,10398,10398,9967,10768,12463,13991,16343,16703,11104,12975,14207,16767,17103,node1
94,9486,9486,9678,10712,12383,13583,16231,16735,11024,12743,14343,17071,17231,node1
95,10105,10105,9820,11088,12391,13983,16623,17023,10888,13039,14119,17407,17791,node1
96,9830,9830,9478,11136,12391,13615,16367,16735,10720,12863,13999,17279,17679,node1
97,9526,9526,9452,10808,12423,14015,16295,16703,11000,12815,14295,16543,16943,node1
98,9229,9229,9637,10840,12647,14063,16287,17087,10840,13359,14063,16799,17343,node1
99,9405,9405,9455,10840,12479,14095,16655,16783,11000,13023,14367,17055,17231,node1
100,10057,10057,9572,10840,12543,14135,16719,17151,11000,12855,14239,17455,17839,node1
101,9552,9552,9547,10928,12495,14031,16415,16847,10760,13167,14199,17631,18047,node1
102,9259,9259,9720,10848,12855,14463,16799,17199,11136,13007,14327,16591,16959,node1
103,9935,9935,10058,11192,13191,14055,16023,17215,11232,13567,14295,17151,17343,node1
104,9961,9961,9783,11344,12559,14039,16375,16783,11264,12935,14343,16015,17583,node1
105,9782,9782,9260,11256,12967,14095,16431,16863,10968,13231,14119,16415,16847,node1
106,9127,9127,9869,11232,12575,13783,16479,16863,11064,13495,14447,16687,17103,node1
107,9952,9952,9288,11320,13023,14151,16447,16927,10904,13119,14399,16559,16975,node1
108,9133,9133,9974,11264,12703,14239,16183,16991,11296,13399,14279,16847,17423,node1
109,9760,9760,9678,10968,12743,13855,16559,16927,10944,13247,14359,17215,17631,node1
110,10089,10089,9584,11216,13111,14231,16511,16911,10808,13151,14647,17359,17791,node1
111,9446,9446,9495,10808,12999,14167,16279,16671,11192,13423,14543,16591,16719,node1
112,9704,9704,9783,11216,12935,14567,16719,17039,10976,13255,14135,16863,17071,node1
113,9299,9299,9726,11016,13055,14159,16359,17167,11200,13311,14599,16783,17311,node1
114,9245,9245,9551,11216,12631,14127,16007,17151,11072,13255,14711,17023,17487,node1
115,9546,9546,9230,11376,13391,14503,16815,17215,11152,12919,14175,17711,18111,node1
116,9936,9936,10130,11176,12735,14111,16719,17551,10968,12999,14391,16623,17039,node1
117,9619,9619,9971,11136,13087,13991,17151,17583,11224,13143,14087,16847,17439,node1
118,9622,9622,9579,11056,13063,14007,17183,17215,11184,13215,14359,17231,17599,node1
119,10452,10452,10522,10616,12575,14031,16751,17567,10712,12967,14231,17039,17711,node1
120,10038,10038,10175,11296,12943,13623,16671,17103,11112,12815,14119,17551,17967,node1
121,10439,10439,10077,11128,12503,13927,16655,17439,10648,13223,13599,16383,16639,node1
122,9233,9233,9740,10728,13039,14063,16815,17471,10728,12967,14159,16863,17199,node1
123,8499,8499,7962,11640,13271,14127,17199,17231,11320,13407,13631,16639,17583,node1
124,9799,9799,10132,10816,13271,13983,17087,17535,10976,13471,14151,17375,17823,node1
125,9321,9321,8935,11096,13223,14151,16735,17087,10912,13591,14583,17679,18063,node1
126,9950,9950,10000,11160,13231,13735,17487,17519,11232,12575,14191,16511,18463,node1
127,9716,9716,9661,10520,13175,14135,17071,17839,10472,12959,14655,16943,17695,node1
128,9791,9791,10137,10880,13071,14151,16623,16687,11000,13135,14567,17375,17567,node1
129,9201,9201,9073,11288,12759,14151,17007,17519,10640,12967,14119,16751,17919,node1
130,10120,10120,10065,10488,12711,13967,17055,17423,10704,13255,14255,17183,17583,node1
131,9829,9829,10024,10440,13039,14175,17343,17775,10712,12903,14303,17103,17743,node1
132,10121,10121,9807,10856,13071,14143,16831,17247,11328,13327,14503,17615,17999,node1
133,9708,9708,9895,11232,12847,14271,17567,17631,11208,13199,14399,17423,17791,node1
134,10144,10144,9517,11192,12655,14071,17135,17535,11032,13135,14223,17023,18191,node1
135,9686,9686,9986,11208,12991,14311,17103,17551,11560,13023,14095,16863,17423,node1
136,9648,9648,9866,11120,12919,14463,17167,17535,11248,13471,14367,16991,17551,node1
137,9915,9915,9607,11128,12791,14079,16863,17215,11264,12919,14231,17263,17503,node1
138,9487,9487,8802,11136,13183,14503,17071,17119,11408,13591,14567,17743,18111,node1
139,8985,8985,9494,11304,12855,14487,16975,17535,11128,12919,14791,16527,16943,node1
140,9540,9540,9788,11296,12535,13807,16295,17359,11488,12823,14631,16767,17295,node1
141,9353,9353,9618,11184,12959,14479,17103,17183,11256,13359,14471,16911,17359,node1
142,9772,9772,9444,11648,12895,14239,16751,17487,11800,13151,14623,17279,17839,node1
143,9638,9638,9461,11368,12655,14143,16719,16767,11344,13495,14575,17583,17679,node1
144,9419,9419,9736,11696,13095,14551,16783,17151,11536,13447,14847,17535,17967,node1
145,9495,9495,9573,11072,12671,14607,16607,17151,11336,13359,14671,16479,16879,node1
146,9937,9937,9082,10872,13111,14703,16719,17007,11824,13495,14999,17135,17279,node1
147,9387,9387,9333,11208,12791,14767,16431,17183,11216,13327,14863,17007,17583,node1
148,9294,9294,9485,11664,13815,14807,16831,17247,11952,14223,15151,17759,17871,node1
149,9130,9130,8924,11784,13375,15327,17343,17663,11800,13519,14983,18143,18287,node1
150,9456,9456,9674,11400,13175,14935,16927,17711,12224,13735,15159,16911,18527,node1
151,9487,9487,9338,11424,13511,14639,17423,17823,11984,14087,15119,17439,17855,node1
152,9844,9844,9349,11688,13191,14895,17439,17839,11864,13975,15039,17663,18079,node1
153,8787,8787,9695,11728,13063,14783,17087,17535,11712,13575,14759,17583,17999,node1
154,9725,9725,9009,11448,13503,14575,17183,17839,11920,13847,14663,17839,18335,node1
155,8763,8763,9090,11824,13327,14623,17727,18143,11800,13751,14927,18319,18751,node1
156,9503,9503,9568,11512,13463,14607,17839,18287,11648,13599,14991,18575,19007,node1
157,9487,9487,8939,11936,13535,15031,17407,17807,12248,13775,15607,17487,17903,node1
158,9384,9384,9500,11952,13639,14631,17791,18207,12160,14119,14975,18191,18319,node1
159,8831,8831,9250,11656,13375,14695,17423,17855,12336,13623,14807,17999,18095,node1
160,9726,9726,9156,11632,14095,14671,17087,17871,12024,14135,15223,17935,18511,node1
161,9208,9208,9687,11704,13727,14655,17775,18239,11992,14111,15127,18703,19151,node1
162,9248,9248,9014,12040,13343,15071,17631,18031,12120,13295,15399,17679,18079,node1
163,9279,9279,9723,11656,13767,15015,17679,18399,12088,14255,14791,17887,18447,node1
164,8877,8877,9177,12104,13343,14687,17663,18175,12096,14079,15119,18239,18399,node1
165,9696,9696,9215,11752,13351,15007,18063,18127,11872,13911,15407,18623,18991,node1
166,9214,9214,9661,11744,13919,14543,17743,18527,11680,13751,14855,18479,18879,node1
167,9459,9459,9471,11904,13399,14943,18207,18927,11928,14151,15319,18927,19647,node1
168,9512,9512,9693,12032,13887,15015,18031,18431,12296,14487,15559,18511,18927,node1
169,9697,9697,9581,11920,13383,14911,17599,18127,12072,14127,15095,18399,18879,node1
170,8883,8883,9456,11872,14007,15383,17663,18447,12296,14303,14839,17647,17791,node1
171,9824,9824,9015,11696,13351,14887,18079,18495,11680,14519,15591,18079,18511,node1
172,9433,9433,9588,11544,13895,14935,18047,18447,11512,14031,14855,18351,18751,node1
173,9775,9775,9751,11928,13863,14975,17871,17951,11880,14167,15151,18495,18575,node1
174,9860,9860,9863,11584,13591,14823,17839,18367,11888,13911,15167,17807,19007,node1
175,9175,9175,9176,11480,13167,14735,18223,18319,11960,13863,15007,18223,18351,node1
176,9727,9727,9411,11768,13543,14815,17887,18303,11888,13695,15263,18111,18527,node1
177,9710,9710,9900,11240,13079,14807,17711,18063,11496,13863,15055,18335,18719,node1
178,9354,9354,8837,11296,13567,15223,17759,18175,11544,13695,14943,18687,19119,node1
179,9178,9178,9505,11304,13087,14775,17743,18543,11376,13495,15287,17919,19487,node1
180,9431,9431,9708,11336,13071,14791,17247,18159,11448,14319,15527,17759,18335,node1
181,9167,9167,9439,11768,13847,15191,17759,18159,11840,13551,14647,18191,18575,node1
182,10209,10209,9250,11728,13511,14783,17599,18127,11704,13631,15015,18127,18879,node1
183,8575,8575,9441,11824,12879,14823,17423,17503,12200,14319,15239,17759,17807,node1
184,8665,8665,9588,11696,13791,15063,17679,18351,11504,13919,15031,17663,18175,node1
185,9344,9344,9039,11744,13367,14903,18015,18399,11880,13959,15295,17967,18607,node1
186,9889,9889,9500,11968,14223,14815,17919,17999,12144,14223,15527,18367,18703,node1
187,9161,9161,9632,12120,13727,15263,17519,18335,11904,13631,15007,18335,18831,node1
188,10051,10051,10126,11848,13407,14575,17119,18303,12056,13415,15127,17375,19231,node1
189,9153,9153,8818,12232,13823,14775,17583,18303,11880,13767,14839,17775,18175,node1
190,7209,7209,7541,12032,13807,15327,17759,18143,12000,14279,15079,18335,18447,node1
191,9789,9789,9579,12040,14047,14863,17759,18495,11664,14167,15327,18351,18751,node1
192,10267,10267,10034,11936,14087,14999,17775,18223,11880,14095,15407,18655,18959,node1
193,8991,8991,9316,11960,13631,14983,18271,18639,12176,14319,15255,17567,19391,node1
194,9187,9187,9006,12312,14087,14975,17855,18543,11944,14255,15439,17983,18495,node1
195,9758,9758,9838,11736,14079,14975,17871,18271,12296,14295,15015,18255,18559,node1
196,9637,9637,9651,11952,13975,15151,17823,18191,11960,14327,15495,18591,18991,node1
197,10266,10266,10112,11856,14287,14831,18463,18543,12048,13591,15295,18335,18639,node1
198,9862,9862,9055,11880,13639,15007,17439,18335,11776,13935,15255,18143,19231,node1
199,9363,9363,9324,11920,13735,14935,16863,17759,11784,14071,14999,16879,18447,node1
200,10124,10124,9623,11608,14015,15391,17599,18015,11568,14239,15391,17631,18047,node1
201,9309,9309,9647,11408,13679,14583,16959,17039,11416,14271,15231,17871,17935,node1
202,8641,8641,9350,11432,13927,15423,17519,17935,11272,14359,15471,18287,18351,node1
203,9851,9851,9618,11456,14079,15439,17471,17903,11104,14071,15111,18191,18687,node1
204,9808,9808,9361,11136,13687,14631,17455,17871,11376,13911,14687,17439,17871,node1
205,9455,9455,9085,11552,13567,15303,17503,17951,11752,13927,15239,17807,18271,node1
206,8746,8746,9267,11416,13991,15343,17455,18303,11616,14143,15087,18047,18607,node1
207,9709,9709,9175,11776,13543,14975,16991,17935,11520,14175,15191,16991,18559,node1
208,8582,8582,9057,11888,13631,15031,17727,17823,11864,13999,15103,17743,17823,node1
209,9034,9034,8975,11864,13559,14727,17519,17935,11768,13927,14903,17711,18175,node1
210,8919,8919,9051,12152,13799,15135,16959,18271,12248,14303,14895,16959,18527,node1
211,9569,9569,9259,11768,13903,15223,17423,17855,11880,14639,15623,17423,17855,node1
212,9335,9335,9500,12064,13991,14895,17503,17919,12240,14487,14991,17695,18095,node1
213,9292,9292,9444,11688,14263,15207,17215,17647,11984,14447,15279,17551,17967,node1
214,9636,9636,9639,11624,14095,15127,17199,17951,11784,14495,15255,17807,18367,node1
215,9893,9893,9675,11968,13767,15087,17599,17999,12016,14143,15375,18063,18575,node1
216,9668,9668,9706,12120,14087,15055,17679,18079,12416,14567,15335,18399,18783,node1
217,9645,9645,9432,12056,14095,15087,17727,18159,12192,14287,15199,18559,18975,node1
218,9070,9070,9443,12104,14279,15175,17439,17759,12560,14439,15479,17743,17807,node1
219,9832,9832,9825,12024,13887,15071,17567,18127,11992,14703,15295,17631,18111,node1
220,9560,9560,10026,11944,13935,14951,17903,18335,12096,13943,15023,18335,18751,node1
221,9746,9746,9518,11808,13823,15295,17679,18095,11880,14407,15319,18271,18639,node1
222,9845,9845,9571,11760,13887,15039,17647,18047,11688,13967,15215,18447,18911,node1
223,10055,10055,10007,11720,13407,14407,17439,17839,11952,14015,14855,17647,18079,node1
224,9352,9352,9337,11368,13807,15079,17471,17903,11296,14287,15151,17551,17967,node1
225,9243,9243,9621,11680,13591,14663,17887,18335,11760,13911,14951,18367,18799,node1
226,9473,9473,9034,11784,13863,14751,17423,17871,12096,14191,14855,17631,18047,node1
227,9173,9173,9626,11816,13575,14663,17071,17487,12288,14231,15055,17503,17935,node1
228,9300,9300,9204,11472,13511,14695,17007,17903,11688,13791,14631,17823,18367,node1
229,9367,9367,9391,11832,13567,14919,17407,17823,11968,14167,14759,18175,18335,node1
230,9795,9795,9623,11736,13727,14703,17471,17887,11776,13887,14999,17471,17887,node1
231,9366,9366,9842,11760,13591,14663,17103,18303,12168,14303,15407,17663,18223,node1
232,9537,9537,9679,11456,13863,15039,17615,18303,11376,14191,15295,18031,18479,node1
233,9999,9999,9739,11872,13527,14927,17903,17951,12120,13519,14471,18303,18607,node1
234,9503,9503,10116,11880,13719,14967,17599,18303,11768,13863,14911,18143,18783,node1
235,9655,9655,9767,11840,13911,14983,17151,18335,12056,14207,15319,17327,17375,node1
236,9945,9945,9733,11832,13559,14959,17551,18319,11568,13895,15087,17759,18127,node1
237,9920,9920,9960,11528,13455,14887,17551,17935,11304,13847,15407,17759,18351,node1
238,9670,9670,9771,11784,13895,15079,17567,17631,12072,14175,15351,18527,18607,node1
239,9853,9853,9570,11632,13583,14927,17967,18031,11616,13815,14967,17679,18847,node1
240,9511,9511,9387,11712,13583,14863,17279,17695,11960,13815,15407,17695,18079,node1
241,9765,9765,9805,11584,13655,14815,17983,18095,11776,13647,15247,17519,18319,node1
242,9721,9721,9871,11464,13343,14607,17663,18063,11680,13967,14879,18159,18591,node1
243,9431,9431,9486,11560,13479,14967,17599,17631,11328,13271,14415,16223,18447,node1
244,8606,8606,9040,11360,13759,14799,17647,18031,11408,14039,15223,17535,18591,node1
245,9585,9585,9339,11664,13719,14639,17583,18079,11352,13927,14975,17743,18255,node1
246,9862,9862,10006,11672,13423,14975,17679,18015,12120,13527,15327,18079,18223,node1
247,10570,10570,9618,11384,13391,14631,17423,17903,11464,14023,15119,17903,18399,node1
248,9519,9519,10049,11712,13423,14183,17391,17487,11592,13687,14487,17455,17567,node1
249,10242,10242,10014,11336,13695,14719,17295,17759,11016,13839,14887,17263,17727,node1
250,9254,9254,9696,11744,13007,14423,16879,17007,12096,13503,15319,17487,17679,node1
251,9309,9309,9571,11296,13495,14663,17343,17743,11528,13999,14847,17759,18031,node1
252,10219,10219,9591,11688,13687,14679,17743,18095,11312,14167,15215,17711,18335,node1
253,9791,9791,10292,11320,13919,14887,17359,18127,11160,13871,14919,17935,18463,node1
254,10007,10007,9770,11296,13447,14615,17311,17695,11344,13927,15431,17215,17663,node1
255,9681,9681,9383,11368,13503,14263,16911,16975,11624,14231,14455,17487,17519,node1
256,10080,10080,10282,11624,13839,14655,17631,17727,11712,13879,14983,17871,18063,node1
257,10212,10212,10002,11920,13311,14631,17583,18047,12072,13567,14687,17471,17919,node1
258,9935,9935,9651,11632,13559,14079,17935,17999,11552,13711,14727,18255,18335,node1
259,9056,9056,8300,11848,13599,14567,17439,17919,11952,13903,14975,18207,18703,node1
260,9211,9211,9661,11800,13407,14879,17071,17519,11840,13719,15263,17839,17951,node1
261,9001,9001,9275,11776,13479,14335,17071,17999,11720,14103,14975,17743,18319,node1
262,9294,9294,9292,11720,13527,14703,17455,17839,11992,14231,14903,18191,18607,node1
263,9833,9833,9523,11896,13535,14767,17487,17887,12160,14055,15215,17423,17839,node1
264,9280,9280,9606,11704,13783,15183,17519,17631,11720,14343,14935,17711,17791,node1
265,9459,9459,9393,11672,13591,14863,17215,17935,12008,13927,15303,17615,18095,node1
266,9615,9615,9277,11856,14175,15263,17359,17695,11904,14103,15287,17519,17919,node1
267,8924,8924,9250,11896,13839,14879,17791,18207,12248,14087,15079,18287,18703,node1
268,9546,9546,9798,11888,13871,15375,17679,18079,12112,14303,15655,18463,18895,node1
269,9255,9255,8693,12000,13991,15423,17759,17871,11912,13951,15735,17567,17935,node1
270,9365,9365,9773,12288,13879,15063,17343,18159,12256,14399,15807,17647,18223,node1
271,9763,9763,9649,11968,13887,15479,17327,17807,12096,14359,15343,17871,18175,node1
272,9932,9932,9292,12256,13879,15015,17263,17711,12408,14503,15967,18063,18287,node1
273,10241,10241,10278,11720,13655,15431,17327,17727,12088,13911,15303,17887,18479,node1
274,9391,9391,9728,12120,13935,15279,17439,17839,12440,14527,15591,18335,18751,node1
275,9195,9195,9135,11880,13847,15295,17199,17599,11824,14255,15439,17647,18063,node1
276,9840,9840,9468,11864,13927,15319,17231,18015,12184,13975,15431,17903,18479,node1
277,9199,9199,9692,12280,13927,15279,17983,18399,12480,14183,15159,18687,19087,node1
278,10096,10096,9976,11896,13863,15191,17599,17919,12272,13663,15415,17551,17935,node1
279,9539,9539,9854,12176,13735,15199,17151,18335,12384,14487,15615,17887,18287,node1
280,9032,9032,9490,12208,13599,14711,17615,18063,12232,13719,15015,18287,18751,node1
281,9632,9632,9794,11456,13967,15495,17567,17615,12152,14255,15279,17343,17567,node1
282,9990,9990,9978,11760,13743,14983,17551,17983,11960,13919,15135,17759,17983,node1
283,9906,9906,9966,12128,14215,15839,17135,17999,12360,13655,14583,17375,17407,node1
284,9554,9554,9762,11808,13759,14511,17103,17903,12040,13999,15151,17807,18175,node1
285,9614,9614,9669,11904,13471,14855,17487,17551,12208,14247,15271,18399,18431,node1
286,9588,9588,9451,12304,13903,14863,17855,17935,11928,14167,15031,17247,18015,node1
287,9534,9534,9418,12288,13639,15015,17055,17487,12032,13927,15191,17503,17855,node1
288,9601,9601,9935,12256,14039,14871,17119,17807,12328,14135,14615,17647,17775,node1
289,10271,10271,9983,12152,13783,14759,17503,17999,11904,13919,14927,17983,18447,node1
290,9458,9458,9775,11768,13815,14959,17551,17967,11912,13575,15279,17807,18383,node1
291,9655,9655,9749,12144,13463,14623,17535,17615,11520,14159,15199,18351,18591,node1
292,9530,9530,9058,11720,13911,15095,17599,18015,11888,14223,14927,17439,17839,node1
293,10249,10249,9843,11736,13943,14751,17087,17999,12192,13647,15239,17263,18063,node1
294,9695,9695,10268,11728,13383,14831,17519,18239,11880,13831,14999,17903,18431,node1
295,9812,9812,9523,11792,13863,14743,17935,18319,11792,13951,15279,18591,18751,node1
296,9491,9491,9917,11952,13503,14439,17519,17583,12184,14215,14583,18543,18575,node1
297,10092,10092,9820,11672,13759,14791,17919,18639,11936,13839,14871,17775,19279,node1
298,9541,9541,9840,12112,13439,14735,17759,18111,12136,14255,15103,18143,18175,node1
299,9486,9486,9588,11712,13887,14783,17823,18223,11688,13863,14927,18047,18815,node1
300,10093,10093,9799,11720,13751,14647,18255,18575,11840,13951,15159,18687,19103,node1
301,9913,9913,9520,12000,14007,14463,17471,18671,11568,14239,15311,17567,19183,node1
302,9977,9977,10476,11768,13815,14863,17791,18271,11904,14079,14911,17887,18143,node1
303,10007,10007,9831,12024,13751,14519,18143,18191,12160,14215,14567,18175,18591,node1
304,9944,9944,10289,11728,13735,14615,17631,18511,11456,14031,14823,18239,18719,node1
305,8649,8649,8460,12152,13743,14799,17871,17903,11808,13719,14911,18735,19055,node1
306,9000,9000,8776,12120,13559,14647,18303,18319,11712,14199,15159,17535,17679,node1
307,9829,9829,10041,11752,14047,14887,17871,18207,11792,14223,15007,17791,18191,node1
308,9356,9356,9489,12488,13599,14351,15423,17983,12376,14231,14535,18223,18255,node1
309,8655,8655,8165,12024,14151,15103,18383,18847,11856,14559,15303,18543,18895,node1
310,9760,9760,10190,11992,14119,15079,17887,18287,11720,14343,15303,18415,19023,node1
311,9874,9874,9528,12024,14311,15143,17615,18751,12064,14607,15111,17823,19215,node1
312,9714,9714,9529,12016,14695,15135,17999,18351,12392,14599,15327,18399,18687,node1
